counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,206.2409,206.4395,206.4395,206.9396,,,,,,,,,,,,,,0.8211,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,1,206.9401,207.773,m,1,0.8211,,[],[],[],[],[],[],[],207.773,209.7729,209.7729,213.2717,[],[],[],[],[],[],[],m,213.2718,213.2718,0.007349191,-0.408519791,0,0,0,,0,22,22,126,1,1,word,OPTIMAL,print,optimal_p.png,3.4976,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,213.273,213.4718,213.4719,213.9728,,,,,,,,,,,,,,4.307,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,24,0,213.9735,218.2886,z,0,4.307,,[],[],[],[],[],[],[],218.2888,220.2885,220.2885,220.2887,[],[],[],[],[],[],[],,220.2887,220.289,0.007349191,-0.408519791,0,0,0,,0,23,23,125,1,1,word,OPERATOR,cursive,operator_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,220.2905,220.4895,220.4896,220.9895,,,,,,,,,,,,,,2.6044,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,25,0,220.9902,223.6053,z,1,2.6044,,[],[],[],[],[],[],[],223.6054,225.6058,225.6058,225.606,[],[],[],[],[],[],[],,225.6061,225.6062,0.007349191,-0.408519791,0,0,0,,0,24,24,31,1,1,RL,reconal,cursive,reconal_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,225.6074,225.8062,225.8063,226.3051,,,,,,,,,,,,,,2.3891,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,26,0,226.3059,228.7062,z,1,2.3891,,[],[],[],[],[],[],[],228.7063,230.7061,230.7061,230.7063,[],[],[],[],[],[],[],,230.7063,230.7064,0.007349191,-0.408519791,0,0,0,,0,25,25,75,1,1,TL,speficic,cursive,speficic_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,230.7077,230.9053,230.9054,231.406,,,,,,,,,,,,,,2.8928,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,27,0,231.4068,234.3057,m,1,2.8928,,[],[],[],[],[],[],[],234.3057,236.3146,236.3149,236.3154,[],[],[],[],[],[],[],,236.3155,236.3157,0.007349191,-0.408519791,0,0,0,,0,26,26,154,1,1,word,STORAGE,cursive,storage_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,236.3187,236.506,236.506,237.0062,,,,,,,,,,,,,,3.4545,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,28,0,237.0071,240.4728,z,1,3.4545,,[],[],[],[],[],[],[],240.4729,242.4728,242.4728,242.4732,[],[],[],[],[],[],[],,242.4732,242.4734,0.007349191,-0.408519791,0,0,0,,0,27,27,38,1,1,RL,stopave,cursive,stopave_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,242.4748,242.6718,242.6719,243.1719,,,,,,,,,,,,,,0.8715,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,29,1,243.1723,244.0562,m,1,0.8715,,[],[],[],[],[],[],[],244.0563,246.0561,246.0563,247.1061,[],[],[],[],[],[],[],m,247.1061,247.1063,0.007349191,-0.408519791,0,0,0,,0,28,28,97,1,1,word,COVERAGE,print,coverage_p.png,1.0377,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,247.1073,247.305,247.3051,247.805,,,,,,,,,,,,,,3.3499,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,247.8057,251.1567,z,1,3.3499,,[],[],[],[],[],[],[],251.157,253.156,253.1565,253.1569,[],[],[],[],[],[],[],,253.157,253.1572,0.007349191,-0.408519791,0,0,0,,0,29,29,5,1,1,RL,cobeny,cursive,cobeny_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,253.16,253.3559,253.356,253.856,,,,,,,,,,,,,,1.1709,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,31,1,253.857,255.0384,m,1,1.1709,,[],[],[],[],[],[],[],255.0384,257.0386,257.0387,258.6561,[],[],[],[],[],[],[],z,258.6561,258.6563,0.007349191,-0.408519791,0,0,0,,0,30,30,115,1,1,word,LOGICAL,cursive,logical_c.png,1.6064,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,258.658,258.856,258.8561,259.3551,,,,,,,,,,,,,,1.5729,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,32,0,259.3557,260.9393,z,1,1.5729,,[],[],[],[],[],[],[],260.9395,262.9393,262.9394,262.9396,[],[],[],[],[],[],[],,262.9397,262.9399,0.007349191,-0.408519791,0,0,0,,0,31,31,24,1,1,RL,probice,print,probice_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,262.9413,263.1394,263.1395,263.6382,,,,,,,,,,,,,,0.9667,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,33,0,263.6386,264.6061,m,1,0.9667,,[],[],[],[],[],[],[],264.6061,266.606,266.6061,266.6063,[],[],[],[],[],[],[],,266.6064,266.6066,0.007349191,-0.408519791,0,0,0,,0,32,32,82,1,1,word,AMATEUR,print,amateur_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,266.608,266.8049,266.8049,267.3059,,,,,,,,,,,,,,1.4382,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,34,1,267.3066,268.756,m,1,1.4382,,[],[],[],[],[],[],[],268.7561,270.7561,270.7562,272.6558,[],[],[],[],[],[],[],m,272.6559,272.656,0.007349191,-0.408519791,0,0,0,,0,33,33,83,1,1,word,ANIMAL,print,animal_p.png,1.8888,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,272.657,272.8559,272.856,273.3559,,,,,,,,,,,,,,1.313,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,273.3566,274.6717,m,1,1.313,,[],[],[],[],[],[],[],274.6718,276.6727,276.6728,276.6729,[],[],[],[],[],[],[],,276.673,276.6731,0.007349191,-0.408519791,0,0,0,,0,34,34,99,1,1,word,DEBATE,print,debate_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,276.6744,276.8726,276.8726,277.3727,,,,,,,,,,,,,,0.7536,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,36,1,277.3733,278.1392,m,1,0.7536,,[],[],[],[],[],[],[],278.1392,280.1391,280.1392,281.1394,[],[],[],[],[],[],[],m,281.1395,281.1396,0.007349191,-0.408519791,0,0,0,,0,35,35,109,1,1,word,GRATEFUL,print,grateful_p.png,0.9982,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,281.1411,281.3393,281.3393,281.8392,,,,,,,,,,,,,,1.4034,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,0,281.8404,283.2559,m,0,1.4034,,[],[],[],[],[],[],[],283.256,285.2549,285.2551,285.2552,[],[],[],[],[],[],[],,285.2552,285.2554,0.007349191,-0.408519791,0,0,0,,0,36,36,51,1,1,TL,corevage,print,corevage_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,285.2568,285.4559,285.456,285.9558,,,,,,,,,,,,,,0.9041,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,0,285.9566,286.8726,m,1,0.9041,,[],[],[],[],[],[],[],286.8727,288.8725,288.8726,288.8729,[],[],[],[],[],[],[],,288.8729,288.873,0.007349191,-0.408519791,0,0,0,,0,37,37,106,1,1,word,ELABORATE,print,elaborate_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,288.8744,289.0717,289.0718,289.5716,,,,,,,,,,,,,,0.7907,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,39,0,289.5724,290.3718,m,1,0.7907,,[],[],[],[],[],[],[],290.3718,292.3725,292.3726,292.3728,[],[],[],[],[],[],[],,292.373,292.3731,0.007349191,-0.408519791,0,0,0,,0,38,38,145,1,1,word,RESUME,print,resume_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,292.3743,292.5724,292.5724,293.0725,,,,,,,,,,,,,,3.838,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,293.0732,296.9226,z,1,3.838,,[],[],[],[],[],[],[],296.9228,298.9225,298.9226,298.9231,[],[],[],[],[],[],[],,298.9232,298.9234,0.007349191,-0.408519791,0,0,0,,0,39,39,68,1,1,TL,prosopal,cursive,prosopal_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,298.9259,299.1221,299.1221,299.6226,,,,,,,,,,,,,,1.8376,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,41,0,299.6232,301.4726,z,1,1.8376,,[],[],[],[],[],[],[],301.4727,303.4726,303.4726,303.4728,[],[],[],[],[],[],[],,303.4728,303.473,0.007349191,-0.408519791,0,0,0,,0,40,40,76,1,1,TL,stragety,cursive,stragety_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,303.4744,303.6725,303.6726,304.1725,,,,,,,,,,,,,,1.1748,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,42,0,304.1731,305.3555,z,1,1.1748,,[],[],[],[],[],[],[],305.3555,307.3557,307.3558,307.356,[],[],[],[],[],[],[],,307.3561,307.3562,0.007349191,-0.408519791,0,0,0,,0,41,41,78,1,1,TL,vecolity,print,vecolity_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,307.3576,307.5559,307.5559,308.0558,,,,,,,,,,,,,,1.6465,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,308.0565,309.7058,m,1,1.6465,,[],[],[],[],[],[],[],309.7059,311.7058,311.7059,311.7061,[],[],[],[],[],[],[],,311.7061,311.7062,0.007349191,-0.408519791,0,0,0,,0,42,42,130,1,1,word,POLICY,cursive,policy_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,311.7073,311.9058,311.9059,312.4058,,,,,,,,,,,,,,2.7541,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,312.4067,315.1726,m,1,2.7541,,[],[],[],[],[],[],[],315.1727,317.1718,317.1718,317.1725,[],[],[],[],[],[],[],,317.1727,317.1729,0.007349191,-0.408519791,0,0,0,,0,43,43,135,1,1,word,QUALITY,cursive,quality_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,317.1752,317.3724,317.3725,317.8725,,,,,,,,,,,,,,2.8733,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,45,1,317.8734,320.7558,z,1,2.8733,,[],[],[],[],[],[],[],320.7561,322.7558,322.7559,324.0382,[],[],[],[],[],[],[],z,324.0383,324.0384,0.007349191,-0.408519791,0,0,0,,0,44,44,59,1,1,TL,lirebal,cursive,lirebal_c.png,1.2718,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,324.0393,324.2391,324.2392,324.7391,,,,,,,,,,,,,,0.8875,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,46,0,324.74,325.639,z,1,0.8875,,[],[],[],[],[],[],[],325.6392,327.639,327.6391,327.6394,[],[],[],[],[],[],[],,327.6394,327.6396,0.007349191,-0.408519791,0,0,0,,0,45,45,18,1,1,RL,mishafe,print,mishafe_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,327.6409,327.8392,327.8392,328.3392,,,,,,,,,,,,,,3.104,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,47,0,328.3402,331.4557,m,1,3.104,,[],[],[],[],[],[],[],331.4558,333.4557,333.4558,333.4561,[],[],[],[],[],[],[],,333.4561,333.4563,0.007349191,-0.408519791,0,0,0,,0,46,46,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,333.458,333.6553,333.6553,334.1558,,,,,,,,,,,,,,0.8567,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,48,0,334.1563,335.0224,z,1,0.8567,,[],[],[],[],[],[],[],335.0226,337.0224,337.0224,337.0226,[],[],[],[],[],[],[],,337.0227,337.0228,0.007349191,-0.408519791,0,0,0,,0,47,47,46,1,1,TL,catipal,print,catipal_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,337.024,337.2223,337.2225,337.722,,,,,,,,,,,,,,0.9238,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,0,337.7223,338.6557,z,1,0.9238,,[],[],[],[],[],[],[],338.6558,340.6557,340.6558,340.6562,[],[],[],[],[],[],[],,340.6563,340.6565,0.007349191,-0.408519791,0,0,0,,0,48,48,16,1,1,RL,marmipal,print,marmipal_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,340.6586,340.8557,340.8557,341.3552,,,,,,,,,,,,,,2.9215,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,50,0,341.356,344.289,z,1,2.9215,,[],[],[],[],[],[],[],344.289,346.289,346.2891,346.2892,[],[],[],[],[],[],[],,346.2894,346.2894,0.007349191,-0.408519791,0,0,0,,0,49,49,58,1,1,TL,incidate,cursive,incidate_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,346.2907,346.489,346.4891,346.989,,,,,,,,,,,,,,2.3297,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,346.99,349.3219,z,1,2.3297,,[],[],[],[],[],[],[],349.322,351.3223,351.3224,351.3226,[],[],[],[],[],[],[],,351.3228,351.323,0.007349191,-0.408519791,0,0,0,,0,50,50,65,1,1,TL,orinigal,cursive,orinigal_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,351.3244,351.5223,351.5224,352.0224,,,,,,,,,,,,,,0.7146,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,52,0,352.0231,352.7391,z,1,0.7146,,[],[],[],[],[],[],[],352.7393,354.7389,354.739,354.7392,[],[],[],[],[],[],[],,354.7392,354.7393,0.007349191,-0.408519791,0,0,0,,0,51,51,13,1,1,RL,linefal,print,linefal_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,354.7409,354.9389,354.9389,355.439,,,,,,,,,,,,,,1.6212,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,53,0,355.4397,357.0724,m,1,1.6212,,[],[],[],[],[],[],[],357.0725,359.0721,359.0721,359.0723,[],[],[],[],[],[],[],,359.0724,359.0727,0.007349191,-0.408519791,0,0,0,,0,52,52,152,1,1,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,359.0742,359.2722,359.2724,359.7723,,,,,,,,,,,,,,0.8639,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,54,0,359.773,360.639,m,1,0.8639,,[],[],[],[],[],[],[],360.6391,362.6389,362.639,362.6391,[],[],[],[],[],[],[],,362.6393,362.6394,0.007349191,-0.408519791,0,0,0,,0,53,53,100,1,1,word,DECADE,print,decade_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,362.6408,362.8388,362.8389,363.339,,,,,,,,,,,,,,0.8548,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,55,0,363.3396,364.2054,z,1,0.8548,,[],[],[],[],[],[],[],364.2056,366.2056,366.2057,366.2058,[],[],[],[],[],[],[],,366.2058,366.2059,0.007349191,-0.408519791,0,0,0,,0,54,54,20,1,1,RL,nunewical,print,nunewical_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,366.2071,366.4056,366.4056,366.9055,,,,,,,,,,,,,,1.976,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,56,1,366.9063,368.8888,z,0,1.976,,[],[],[],[],[],[],[],368.8889,370.8887,370.8888,371.9058,[],[],[],[],[],[],[],z,371.9058,371.906,0.007349191,-0.408519791,0,0,0,,0,55,55,101,1,1,word,DELICATE,cursive,delicate_c.png,1.0138,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,371.9077,372.1053,372.1053,372.6056,,,,,,,,,,,,,,2.0703,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,0,372.6069,374.6889,m,1,2.0703,,[],[],[],[],[],[],[],374.689,376.6889,376.6889,376.6894,[],[],[],[],[],[],[],,376.6895,376.6897,0.007349191,-0.408519791,0,0,0,,0,56,56,80,1,1,word,ACADEMY,cursive,academy_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,376.6916,376.889,376.889,377.3888,,,,,,,,,,,,,,0.7205,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,58,1,377.3897,378.1223,z,1,0.7205,,[],[],[],[],[],[],[],378.1224,380.1219,380.122,382.9222,[],[],[],[],[],[],[],m,382.9223,382.9224,0.007349191,-0.408519791,0,0,0,,0,57,57,19,1,1,RL,monebate,print,monebate_p.png,2.7891,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,382.9237,383.1222,383.1223,383.6221,,,,,,,,,,,,,,1.9906,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,59,0,383.6227,385.6214,z,1,1.9906,,[],[],[],[],[],[],[],385.6215,387.6222,387.6222,387.6225,[],[],[],[],[],[],[],,387.6226,387.6227,0.007349191,-0.408519791,0,0,0,,0,58,58,64,1,1,TL,orepator,cursive,orepator_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,387.6241,387.8221,387.8222,388.3222,,,,,,,,,,,,,,3.2378,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,60,0,388.323,391.5722,m,1,3.2378,,[],[],[],[],[],[],[],391.5723,393.5722,393.5722,393.5724,[],[],[],[],[],[],[],,393.5725,393.5725,0.007349191,-0.408519791,0,0,0,,0,59,59,159,1,1,word,VETERAN,print,veteran_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,393.5741,393.7722,393.7722,394.2721,,,,,,,,,,,,,,1.4713,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,61,0,394.2729,395.7555,m,1,1.4713,,[],[],[],[],[],[],[],395.7556,397.7551,397.7551,397.7552,[],[],[],[],[],[],[],,397.7552,397.7553,0.007349191,-0.408519791,0,0,0,,0,60,60,131,1,1,word,POPULAR,cursive,popular_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,397.7559,397.9555,397.9556,398.4554,,,,,,,,,,,,,,1.4874,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,62,0,398.4563,399.9556,z,1,1.4874,,[],[],[],[],[],[],[],399.9556,401.9556,401.9557,401.956,[],[],[],[],[],[],[],,401.9561,401.9562,0.007349191,-0.408519791,0,0,0,,0,61,61,40,1,1,TL,atameur,print,atameur_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,401.9576,402.1554,402.1555,402.6554,,,,,,,,,,,,,,0.7716,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,63,0,402.656,403.4388,m,1,0.7716,,[],[],[],[],[],[],[],403.4389,405.4388,405.4389,405.439,[],[],[],[],[],[],[],,405.4392,405.4393,0.007349191,-0.408519791,0,0,0,,0,62,62,142,1,1,word,REMOTE,print,remote_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,405.4407,405.6389,405.6389,406.1387,,,,,,,,,,,,,,1.5872,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,64,0,406.1395,407.7386,m,1,1.5872,,[],[],[],[],[],[],[],407.7387,409.7386,409.7386,409.7388,[],[],[],[],[],[],[],,409.7388,409.7389,0.007349191,-0.408519791,0,0,0,,0,63,63,89,1,1,word,CAPACITY,print,capacity_p.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,409.7402,409.9386,409.9387,410.4387,,,,,,,,,,,,,,1.3208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,65,0,410.4394,411.7722,z,1,1.3208,,[],[],[],[],[],[],[],411.7722,413.772,413.7722,413.7723,[],[],[],[],[],[],[],,413.7723,413.7725,0.007349191,-0.408519791,0,0,0,,0,64,64,39,1,1,RL,vabifity,cursive,vabifity_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,413.7739,413.9718,413.9718,414.4719,,,,,,,,,,,,,,1.5311,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,66,0,414.4725,416.0053,z,1,1.5311,,[],[],[],[],[],[],[],416.0054,418.0055,418.0055,418.0058,[],[],[],[],[],[],[],,418.0058,418.006,0.007349191,-0.408519791,0,0,0,,0,65,65,25,1,1,RL,quakity,cursive,quakity_c.png,,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,418.0074,418.2055,418.2055,418.7054,,,,,,,,,,,,,,1.9091,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,67,1,418.7062,420.622,m,1,1.9091,,[],[],[],[],[],[],[],420.6221,422.6221,422.6221,424.0554,[],[],[],[],[],[],[],z,424.0555,424.0555,0.007349191,-0.408519791,0,0,0,,0,66,66,88,1,1,word,CAMERA,cursive,camera_c.png,1.4318,,,,
,,,,31919,001,2025-11-22_16h57.39.174,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,424.0569,424.2548,424.2549,424.7545,,,,,,,,,,,,,,1.1315,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,424.7549,425.8888,z,1,1.1315,,[],[],[],[],[],[],[],425.8889,427.8885,427.8886,427.8888,[],[],[],[],[],[],[],,427.8888,427.889,0.007349191,-0.408519791,0,0,0,,0,67,67,72,1,1,TL,remuse,print,remuse_p.png,,,,,
