counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,198.0539,198.2527,198.2528,198.7517,198.7525,199.4026,m,1,0.6414,,[],[],[],[],[],[],[],0.6414,1,199.4027,199.9017,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,199.9029,200.1017,200.1017,200.6016,200.6025,201.3028,m,1,0.6916,,[],[],[],[],[],[],[],0.6916,1,201.3029,201.8016,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,201.8028,202.0027,202.0027,202.5017,202.5023,203.3193,z,1,0.802,,[],[],[],[],[],[],[],0.802,1,203.3195,203.8194,0,10,10,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,203.8208,204.0193,204.0193,204.5182,204.519,205.0849,m,1,0.5485,,[],[],[],[],[],[],[],0.5485,1,205.0851,205.5849,0,11,11,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,205.5861,205.786,205.786,206.2849,206.2856,207.035,z,1,0.7294,,[],[],[],[],[],[],[],0.7294,1,207.035,207.5359,0,12,12,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,207.5371,207.7358,207.7359,208.2359,208.2367,208.986,z,1,0.7283,,[],[],[],[],[],[],[],0.7283,1,208.9861,209.4859,0,13,13,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,209.4872,209.6858,209.6859,210.1852,210.1863,211.0691,z,1,0.8754,,[],[],[],[],[],[],[],0.8754,1,211.0692,211.5681,0,14,14,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,211.5692,211.7682,211.7683,212.2682,212.2688,212.9851,m,1,0.7075,,[],[],[],[],[],[],[],0.7075,1,212.9852,213.486,0,15,15,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.4927,225.9195,space,12.4126,,-0.044225691,-0.391276747,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,225.9383,226.1184,226.1184,226.619,,,,,,,,,,,,,,2.2809,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,1,0,226.622,228.9195,z,1,2.2809,,[],[],[],[],[],[],[],228.9198,230.9191,230.9193,230.9224,[],[],[],[],[],[],[],,230.9224,230.9241,-0.044225691,-0.391276747,0,0,0,,0,0,0,1,1,3,RL,bewoted,cursive,bewoted_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,230.9249,231.1179,231.1179,231.6189,,,,,,,,,,,,,,1.8856,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,1,231.6194,233.5179,m,1,1.8856,,[],[],[],[],[],[],[],233.518,235.5179,235.5179,238.1687,[],[],[],[],[],[],[],m,238.1689,238.1691,-0.044225691,-0.391276747,0,0,0,,0,1,1,82,1,3,word,AMATEUR,print,amateur_p.png,2.6398,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,238.1702,238.3687,238.3688,238.8686,,,,,,,,,,,,,,1.5823,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,238.8692,240.4524,m,1,1.5823,,[],[],[],[],[],[],[],240.4525,242.4519,242.4519,242.4522,[],[],[],[],[],[],[],,242.4522,242.4524,-0.044225691,-0.391276747,0,0,0,,0,2,2,81,1,3,word,ADVISORY,print,advisory_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,242.4535,242.6521,242.6522,243.1521,,,,,,,,,,,,,,2.504,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,243.1527,245.6689,z,1,2.504,,[],[],[],[],[],[],[],245.6689,247.6677,247.6678,247.6679,[],[],[],[],[],[],[],,247.668,247.6681,-0.044225691,-0.391276747,0,0,0,,0,3,3,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,247.669,247.8687,247.8688,248.3686,,,,,,,,,,,,,,2.922,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,0,248.3691,251.3019,m,1,2.922,,[],[],[],[],[],[],[],251.3021,253.3018,253.3018,253.302,[],[],[],[],[],[],[],,253.3021,253.3022,-0.044225691,-0.391276747,0,0,0,,0,4,4,109,1,3,word,GRATEFUL,cursive,grateful_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,253.3032,253.5009,253.501,254.001,,,,,,,,,,,,,,3.0535,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,1,254.0015,257.0677,m,0,3.0535,,[],[],[],[],[],[],[],257.0677,259.0686,259.0687,260.451,[],[],[],[],[],[],[],m,260.4511,260.4512,-0.044225691,-0.391276747,0,0,0,,0,5,5,58,1,3,TL,nuremical,print,nuremical_p.png,1.3706,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,260.4522,260.6509,260.6509,261.1511,,,,,,,,,,,,,,2.5428,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,1,261.1515,263.7018,z,1,2.5428,,[],[],[],[],[],[],[],263.702,265.7008,265.7009,267.2686,[],[],[],[],[],[],[],z,267.2687,267.2688,-0.044225691,-0.391276747,0,0,0,,0,6,6,76,1,3,TL,stogare,cursive,stogare_c.png,1.5536,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,267.2698,267.4684,267.4685,267.9684,,,,,,,,,,,,,,3.3861,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,0,267.9689,271.3684,m,0,3.3861,,[],[],[],[],[],[],[],271.3685,273.3676,273.3676,273.3678,[],[],[],[],[],[],[],,273.3679,273.3679,-0.044225691,-0.391276747,0,0,0,,0,7,7,52,1,3,TL,locigal,cursive,locigal_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,273.3689,273.5674,273.5674,274.0683,,,,,,,,,,,,,,1.1709,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,1,274.0688,275.2507,z,1,1.1709,,[],[],[],[],[],[],[],275.2508,277.2516,277.2517,278.1851,[],[],[],[],[],[],[],z,278.1851,278.1853,-0.044225691,-0.391276747,0,0,0,,0,8,8,4,1,3,RL,cafigal,cursive,cafigal_c.png,0.9197,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,278.1863,278.385,278.385,278.885,,,,,,,,,,,,,,0.7194,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,278.8855,279.6184,m,1,0.7194,,[],[],[],[],[],[],[],279.6186,281.6178,281.6178,281.6178,[],[],[],[],[],[],[],,281.6179,281.6179,-0.044225691,-0.391276747,0,0,0,,0,9,9,105,1,3,word,EDITOR,print,editor_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,281.6183,281.8178,281.8178,282.3179,,,,,,,,,,,,,,2.4856,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,282.3181,284.8183,z,1,2.4856,,[],[],[],[],[],[],[],284.8184,286.8182,286.8183,286.8184,[],[],[],[],[],[],[],,286.8185,286.8185,-0.044225691,-0.391276747,0,0,0,,0,10,10,17,1,3,RL,motide,cursive,motide_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,286.8195,287.0183,287.0183,287.5182,,,,,,,,,,,,,,2.6656,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,287.5187,290.185,z,1,2.6656,,[],[],[],[],[],[],[],290.1851,292.1849,292.1849,292.185,[],[],[],[],[],[],[],,292.1851,292.1852,-0.044225691,-0.391276747,0,0,0,,0,11,11,36,1,3,TL,carema,cursive,carema_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,292.1861,292.3844,292.3845,292.8846,,,,,,,,,,,,,,0.9855,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,292.8851,293.8848,m,1,0.9855,,[],[],[],[],[],[],[],293.885,295.8838,295.8839,295.8842,[],[],[],[],[],[],[],,295.8842,295.8844,-0.044225691,-0.391276747,0,0,0,,0,12,12,158,1,3,word,VELOCITY,cursive,velocity_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,295.8854,296.0847,296.0847,296.5848,,,,,,,,,,,,,,2.1989,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,0,296.5853,298.785,m,1,2.1989,,[],[],[],[],[],[],[],298.785,300.7846,300.7847,300.7848,[],[],[],[],[],[],[],,300.7849,300.785,-0.044225691,-0.391276747,0,0,0,,0,13,13,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,300.7859,300.9847,300.9847,301.4843,,,,,,,,,,,,,,0.67,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,15,0,301.4848,302.1672,m,1,0.67,,[],[],[],[],[],[],[],302.1673,304.168,304.168,304.1682,[],[],[],[],[],[],[],,304.1682,304.1683,-0.044225691,-0.391276747,0,0,0,,0,14,14,137,1,3,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,304.1692,304.3669,304.3669,304.867,,,,,,,,,,,,,,1.5501,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,304.8675,306.4182,m,1,1.5501,,[],[],[],[],[],[],[],306.4184,308.4178,308.4178,308.418,[],[],[],[],[],[],[],,308.418,308.4181,-0.044225691,-0.391276747,0,0,0,,0,15,15,117,1,3,word,MARINE,cursive,marine_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,308.419,308.6179,308.6179,309.1178,,,,,,,,,,,,,,1.5149,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,309.1184,310.6345,z,1,1.5149,,[],[],[],[],[],[],[],310.6345,312.6346,312.6346,312.6348,[],[],[],[],[],[],[],,312.6348,312.6349,-0.044225691,-0.391276747,0,0,0,,0,16,16,18,1,3,RL,onegator,print,onegator_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,312.6358,312.8345,312.8345,313.3335,,,,,,,,,,,,,,0.6693,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,313.334,314.018,m,0,0.6693,,[],[],[],[],[],[],[],314.0181,316.0178,316.0179,316.0181,[],[],[],[],[],[],[],,316.0181,316.0182,-0.044225691,-0.391276747,0,0,0,,0,17,17,77,1,3,TL,vadility,cursive,vadility_c.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,316.0192,316.2177,316.2178,316.7178,,,,,,,,,,,,,,0.9019,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,316.7182,317.6345,m,1,0.9019,,[],[],[],[],[],[],[],317.6345,319.6344,319.6344,319.6345,[],[],[],[],[],[],[],,319.6346,319.6347,-0.044225691,-0.391276747,0,0,0,,0,18,18,155,1,3,word,STRATEGY,print,strategy_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,319.6358,319.8344,319.8344,320.3343,,,,,,,,,,,,,,0.92,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,320.3349,321.2679,z,1,0.92,,[],[],[],[],[],[],[],321.268,323.2678,323.2678,323.2679,[],[],[],[],[],[],[],,323.268,323.2681,-0.044225691,-0.391276747,0,0,0,,0,19,19,10,1,3,RL,efibor,print,efibor_p.png,,,,,,
,,,,30766,001,2025-10-19_16h33.30.268,HW_LDT_1,2024.2.4,MacIntel,60.24096386,,,,,,,,,,,,,,,,,,,,,,323.2694,323.4677,323.4678,323.9677,,,,,,,,,,,,,,1.5654,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,323.9681,325.5343,m,1,1.5654,,[],[],[],[],[],[],[],325.5344,327.5344,327.5344,327.5346,[],[],[],[],[],[],[],,327.5346,327.5346,-0.044225691,-0.391276747,0,0,0,,0,20,20,141,1,3,word,RELIGION,print,religion_p.png,,,,,,
