counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,469.4693,469.6683,469.6683,470.1673,470.168,470.8849,m,1,0.7081,,[],[],[],[],[],[],[],0.7081,1,470.8851,471.3846,0,5,5,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,471.3856,471.584,471.5841,472.084,472.0849,472.6183,m,1,0.5239,,[],[],[],[],[],[],[],0.5239,1,472.6184,473.1184,0,6,6,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,473.1194,473.3183,473.3183,473.8178,473.8185,474.8517,z,1,1.0252,,[],[],[],[],[],[],[],1.0252,1,474.8518,475.351,0,7,7,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,475.3521,475.5517,475.5518,476.0517,476.0523,477.1519,z,1,1.08,,[],[],[],[],[],[],[],1.08,1,477.152,477.6518,0,8,8,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,477.6528,477.8519,477.852,478.352,478.3526,478.9852,m,1,0.6222,,[],[],[],[],[],[],[],0.6222,1,478.9853,479.4855,0,9,9,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,479.4867,479.6852,479.6852,480.1852,480.186,480.7352,m,1,0.5298,,[],[],[],[],[],[],[],0.5298,1,480.7353,481.2344,0,10,10,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,481.2354,481.4349,481.4349,481.9353,481.9359,482.4512,m,1,0.505,,[],[],[],[],[],[],[],0.505,1,482.4513,482.9519,0,11,11,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,482.9533,483.1519,483.152,483.6521,483.6526,484.7354,z,1,1.073,,[],[],[],[],[],[],[],1.073,1,484.7354,485.2354,0,12,12,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,485.2364,485.4344,485.4344,485.935,485.9356,486.8519,z,1,0.8969,,[],[],[],[],[],[],[],0.8969,1,486.852,487.3522,0,13,13,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,487.353,487.5518,487.5518,488.0521,488.0528,488.6012,m,1,0.5401,,[],[],[],[],[],[],[],0.5401,1,488.6013,489.1021,0,14,14,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,489.103,489.3022,489.3022,489.8022,489.8029,490.668,z,1,0.8469,,[],[],[],[],[],[],[],0.8469,1,490.6681,491.1689,0,15,15,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.1744,560.7385,space,69.5398,,0.036210937,-0.259743924,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,560.7516,560.9376,560.9377,561.4376,,,,,,,,,,,,,,0.968,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,561.4388,562.4214,z,0,0.968,,[],[],[],[],[],[],[],562.4216,564.4203,564.4205,564.4226,[],[],[],[],[],[],[],,564.4227,564.4246,0.036210937,-0.259743924,0,0,0,,0,0,0,121,1,2,word,MISTAKE,cursive,mistake_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,564.4255,564.6211,564.6211,565.1208,,,,,,,,,,,,,,0.896,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,0,565.1213,566.0212,m,1,0.896,,[],[],[],[],[],[],[],566.0214,568.0213,568.0213,568.0214,[],[],[],[],[],[],[],,568.0214,568.0215,0.036210937,-0.259743924,0,0,0,,0,1,1,149,1,2,word,SENATOR,print,senator_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,568.0224,568.2212,568.2213,568.7213,,,,,,,,,,,,,,0.7865,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,568.7218,569.5213,m,1,0.7865,,[],[],[],[],[],[],[],569.5214,571.5214,571.5215,571.5216,[],[],[],[],[],[],[],,571.5217,571.5217,0.036210937,-0.259743924,0,0,0,,0,2,2,94,1,2,word,CLINICAL,cursive,clinical_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,571.5225,571.7214,571.7214,572.2213,,,,,,,,,,,,,,0.7697,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,572.2218,573.0049,z,1,0.7697,,[],[],[],[],[],[],[],573.0049,575.0048,575.0048,575.0049,[],[],[],[],[],[],[],,575.005,575.005,0.036210937,-0.259743924,0,0,0,,0,3,3,2,1,2,RL,casagity,print,casagity_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,575.0058,575.2047,575.2048,575.7047,,,,,,,,,,,,,,1.0307,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,0,575.7053,576.738,z,1,1.0307,,[],[],[],[],[],[],[],576.7381,578.7373,578.7373,578.7375,[],[],[],[],[],[],[],,578.7375,578.7376,0.036210937,-0.259743924,0,0,0,,0,4,4,11,1,2,RL,formuke,print,formuke_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,578.7384,578.9373,578.9373,579.4373,,,,,,,,,,,,,,0.7065,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,6,0,579.4382,580.1539,m,1,0.7065,,[],[],[],[],[],[],[],580.1541,582.155,582.155,582.1552,[],[],[],[],[],[],[],,582.1553,582.1554,0.036210937,-0.259743924,0,0,0,,0,5,5,159,1,2,word,VETERAN,print,veteran_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,582.1564,582.355,582.3551,582.8551,,,,,,,,,,,,,,0.7642,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,582.8556,583.6217,z,1,0.7642,,[],[],[],[],[],[],[],583.6218,585.6217,585.6218,585.622,[],[],[],[],[],[],[],,585.622,585.6221,0.036210937,-0.259743924,0,0,0,,0,6,6,14,1,2,RL,insibate,cursive,insibate_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,585.623,585.8218,585.8218,586.3217,,,,,,,,,,,,,,0.6311,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,586.3221,586.9551,m,1,0.6311,,[],[],[],[],[],[],[],586.9551,588.9552,588.9553,588.9555,[],[],[],[],[],[],[],,588.9555,588.9556,0.036210937,-0.259743924,0,0,0,,0,7,7,101,1,2,word,DELICATE,print,delicate_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,588.9563,589.1551,589.1551,589.6551,,,,,,,,,,,,,,0.6658,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,589.6555,590.3221,z,0,0.6658,,[],[],[],[],[],[],[],590.3221,592.3219,592.3219,592.3221,[],[],[],[],[],[],[],,592.3221,592.3222,0.036210937,-0.259743924,0,0,0,,0,8,8,133,1,2,word,PROVIDE,cursive,provide_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,592.323,592.5219,592.5219,593.022,,,,,,,,,,,,,,0.6697,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,593.0227,593.7054,z,0,0.6697,,[],[],[],[],[],[],[],593.7055,595.7055,595.7056,595.7059,[],[],[],[],[],[],[],,595.7059,595.7061,0.036210937,-0.259743924,0,0,0,,0,9,9,86,1,2,word,BESIDE,cursive,beside_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,595.7074,595.9054,595.9055,596.4044,,,,,,,,,,,,,,0.8489,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,596.4049,597.2554,z,1,0.8489,,[],[],[],[],[],[],[],597.2555,599.2545,599.2545,599.2549,[],[],[],[],[],[],[],,599.2549,599.2552,0.036210937,-0.259743924,0,0,0,,0,10,10,6,1,2,RL,conbicer,print,conbicer_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,599.2563,599.4554,599.4555,599.9555,,,,,,,,,,,,,,1.7149,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,599.9559,601.6716,z,1,1.7149,,[],[],[],[],[],[],[],601.6717,603.6711,603.6712,603.6713,[],[],[],[],[],[],[],,603.6713,603.6714,0.036210937,-0.259743924,0,0,0,,0,11,11,75,1,2,TL,ronamtic,print,ronamtic_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,603.6724,603.8721,603.8721,604.3721,,,,,,,,,,,,,,1.1983,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,604.3724,605.5721,m,1,1.1983,,[],[],[],[],[],[],[],605.5722,607.5722,607.5723,607.5725,[],[],[],[],[],[],[],,607.5725,607.5726,0.036210937,-0.259743924,0,0,0,,0,12,12,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,607.5737,607.7726,607.7726,608.2723,,,,,,,,,,,,,,0.8368,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,608.2729,609.1214,m,0,0.8368,,[],[],[],[],[],[],[],609.1216,611.1224,611.1225,611.123,[],[],[],[],[],[],[],,611.123,611.1231,0.036210937,-0.259743924,0,0,0,,0,13,13,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,611.1242,611.3224,611.3225,611.8225,,,,,,,,,,,,,,2.0078,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,1,611.823,613.8383,z,1,2.0078,,[],[],[],[],[],[],[],613.8383,615.8393,615.8394,619.0393,[],[],[],[],[],[],[],z,619.0394,619.0395,0.036210937,-0.259743924,0,0,0,,0,14,14,38,1,2,TL,atameur,cursive,atameur_c.png,3.1897,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,619.0403,619.2392,619.2392,619.7392,,,,,,,,,,,,,,1.1238,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,619.7396,620.8727,m,1,1.1238,,[],[],[],[],[],[],[],620.8728,622.8728,622.8728,622.8731,[],[],[],[],[],[],[],,622.8732,622.8733,0.036210937,-0.259743924,0,0,0,,0,15,15,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,622.8744,623.0717,623.0718,623.5728,,,,,,,,,,,,,,1.0867,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,623.5734,624.6731,z,1,1.0867,,[],[],[],[],[],[],[],624.6732,626.6718,626.6718,626.6719,[],[],[],[],[],[],[],,626.672,626.672,0.036210937,-0.259743924,0,0,0,,0,16,16,10,1,2,RL,disluge,cursive,disluge_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,626.673,626.8727,626.8727,627.3728,,,,,,,,,,,,,,1.0856,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,627.3735,628.472,z,1,1.0856,,[],[],[],[],[],[],[],628.4721,630.4728,630.473,630.473,[],[],[],[],[],[],[],,630.473,630.4731,0.036210937,-0.259743924,0,0,0,,0,17,17,31,1,2,RL,spetisic,print,spetisic_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,630.4739,630.6729,630.6729,631.173,,,,,,,,,,,,,,0.5899,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,631.1735,631.7731,m,1,0.5899,,[],[],[],[],[],[],[],631.7732,633.772,633.772,633.7722,[],[],[],[],[],[],[],,633.7722,633.7723,0.036210937,-0.259743924,0,0,0,,0,18,18,99,1,2,word,DEBATE,print,debate_p.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,633.7732,633.973,633.973,634.4731,,,,,,,,,,,,,,0.7524,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,634.4736,635.2398,z,1,0.7524,,[],[],[],[],[],[],[],635.24,637.2398,637.2399,637.24,[],[],[],[],[],[],[],,637.2402,637.2402,0.036210937,-0.259743924,0,0,0,,0,19,19,19,1,2,RL,monebate,cursive,monebate_c.png,,,,,,
,,,,32014,001,2025-11-24_00h28.18.062,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,,637.2414,637.4397,637.4397,637.9398,,,,,,,,,,,,,,1.269,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,637.9404,639.2232,m,1,1.269,,[],[],[],[],[],[],[],639.2232,641.2222,641.2222,641.2223,[],[],[],[],[],[],[],,641.2223,641.2224,0.036210937,-0.259743924,0,0,0,,0,20,20,97,1,2,word,COVERAGE,cursive,coverage_c.png,,,,,,
