counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,36.6094,36.8076,36.8077,37.3066,37.3075,37.9909,m,1,0.674,,[],[],[],[],[],[],[],0.674,1,37.991,38.491,0,9,9,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,38.4923,38.691,38.6911,39.191,39.1922,39.8243,m,1,0.6129,,[],[],[],[],[],[],[],0.6129,1,39.8245,40.3244,0,10,10,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,40.3256,40.524,40.5241,41.0245,41.0255,41.6577,z,1,0.6122,,[],[],[],[],[],[],[],0.6122,1,41.6578,42.1579,0,11,11,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,42.1591,42.3578,42.358,42.8576,42.8585,43.8741,m,1,1.0066,,[],[],[],[],[],[],[],1.0066,1,43.8742,44.3744,0,12,12,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,44.3755,44.5744,44.5744,45.0745,45.0755,45.7744,m,1,0.6768,,[],[],[],[],[],[],[],0.6768,1,45.7746,46.2746,0,13,13,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,46.276,46.4745,46.4745,46.9746,46.9757,47.7412,m,1,0.7493,,[],[],[],[],[],[],[],0.7493,1,47.7413,48.2415,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,48.2429,48.4412,48.4413,48.9413,48.9424,49.908,m,1,0.9446,,[],[],[],[],[],[],[],0.9446,1,49.9081,50.4079,0,15,15,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.4154,51.5589,space,1.1276,,-0.000290799,-0.253385417,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,51.5761,51.7578,51.7579,52.258,,,,,,,,,,,,,,2.0835,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,1,1,52.2599,54.3581,z,1,2.0835,,[],[],[],[],[],[],[],54.3583,56.3584,56.3586,59.6417,[],[],[],[],[],[],[],z,3.2796,,59.642,59.6446,-0.000290799,-0.253385417,0,0,0,,0,0,0,66,1,3,TL,retalive,cursive,retalive_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,59.6454,59.8415,59.8416,60.3415,,,,,,,,,,,,,,2.1191,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,60.3423,62.475,z,1,2.1191,,[],[],[],[],[],[],[],62.4751,64.4749,64.475,64.4754,[],[],[],[],[],[],[],,,,64.4755,64.4756,-0.000290799,-0.253385417,0,0,0,,0,1,1,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,64.4771,64.6749,64.675,65.175,,,,,,,,,,,,,,1.9703,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,65.1757,67.1583,m,0,1.9703,,[],[],[],[],[],[],[],67.1584,69.1581,69.1581,69.1584,[],[],[],[],[],[],[],,,,69.1584,69.1587,-0.000290799,-0.253385417,0,0,0,,0,2,2,78,1,3,TL,vecolity,cursive,vecolity_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,69.1599,69.3584,69.3584,69.8577,,,,,,,,,,,,,,1.4866,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,69.8584,71.3583,m,1,1.4866,,[],[],[],[],[],[],[],71.3583,73.3586,73.3587,73.359,[],[],[],[],[],[],[],,,,73.3591,73.3592,-0.000290799,-0.253385417,0,0,0,,0,3,3,124,1,3,word,NUMERICAL,print,numerical_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,73.3604,73.5585,73.5585,74.0584,,,,,,,,,,,,,,0.7657,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,0,74.059,74.8258,m,1,0.7657,,[],[],[],[],[],[],[],74.8258,76.8253,76.8253,76.8255,[],[],[],[],[],[],[],,,,76.8256,76.8256,-0.000290799,-0.253385417,0,0,0,,0,4,4,89,1,3,word,CAPACITY,cursive,capacity_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,76.8267,77.0252,77.0252,77.5252,,,,,,,,,,,,,,1.9027,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,77.5259,79.442,z,1,1.9027,,[],[],[],[],[],[],[],79.4422,81.4421,81.4421,81.4425,[],[],[],[],[],[],[],,,,81.4425,81.4429,-0.000290799,-0.253385417,0,0,0,,0,5,5,63,1,3,TL,racidal,cursive,racidal_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,81.444,81.642,81.6421,82.1411,,,,,,,,,,,,,,0.8498,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,82.1416,82.9921,m,1,0.8498,,[],[],[],[],[],[],[],82.9922,84.9922,84.9923,84.9925,[],[],[],[],[],[],[],,,,84.9925,84.9927,-0.000290799,-0.253385417,0,0,0,,0,6,6,116,1,3,word,MARGINAL,print,marginal_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,84.9939,85.192,85.192,85.6921,,,,,,,,,,,,,,0.6036,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,85.6928,86.3088,m,1,0.6036,,[],[],[],[],[],[],[],86.3089,88.3089,88.3089,88.3092,[],[],[],[],[],[],[],,,,88.3092,88.3094,-0.000290799,-0.253385417,0,0,0,,0,7,7,151,1,3,word,SPECIFIC,print,specific_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,88.3106,88.5087,88.5088,89.0088,,,,,,,,,,,,,,0.8646,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,0,89.0094,89.8755,m,0,0.8646,,[],[],[],[],[],[],[],89.8757,91.8756,91.8756,91.8757,[],[],[],[],[],[],[],,,,91.8758,91.8759,-0.000290799,-0.253385417,0,0,0,,0,8,8,41,1,3,TL,crinimal,print,crinimal_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,91.8769,92.0756,92.0756,92.5757,,,,,,,,,,,,,,0.9536,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,92.5763,93.5425,z,1,0.9536,,[],[],[],[],[],[],[],93.5426,95.5424,95.5425,95.5427,[],[],[],[],[],[],[],,,,95.5427,95.5429,-0.000290799,-0.253385417,0,0,0,,0,9,9,26,1,3,RL,repifion,print,repifion_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,95.5441,95.7423,95.7424,96.2424,,,,,,,,,,,,,,0.9722,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,96.2429,97.2256,z,1,0.9722,,[],[],[],[],[],[],[],97.2257,99.2257,99.2258,99.2259,[],[],[],[],[],[],[],,,,99.2259,99.226,-0.000290799,-0.253385417,0,0,0,,0,10,10,68,1,3,TL,revomal,cursive,revomal_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,99.227,99.4258,99.4258,99.9258,,,,,,,,,,,,,,0.8371,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,99.9264,100.7759,m,1,0.8371,,[],[],[],[],[],[],[],100.7759,102.7758,102.7759,102.7762,[],[],[],[],[],[],[],,,,102.7762,102.7764,-0.000290799,-0.253385417,0,0,0,,0,11,11,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,102.7776,102.9759,102.976,103.4758,,,,,,,,,,,,,,1.2152,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,103.4763,104.6925,z,1,1.2152,,[],[],[],[],[],[],[],104.6925,106.6927,106.6927,106.6929,[],[],[],[],[],[],[],,,,106.693,106.6932,-0.000290799,-0.253385417,0,0,0,,0,12,12,67,1,3,TL,retome,print,retome_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,106.6942,106.8926,106.8926,107.3926,,,,,,,,,,,,,,0.6197,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,1,107.393,108.026,m,1,0.6197,,[],[],[],[],[],[],[],108.026,110.0259,110.0259,113.4262,[],[],[],[],[],[],[],m,3.3917,,113.4262,113.4264,-0.000290799,-0.253385417,0,0,0,,0,13,13,132,1,3,word,PROPOSAL,print,proposal_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,113.4273,113.6259,113.626,114.126,,,,,,,,,,,,,,1.1535,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,1,114.1266,115.2927,z,1,1.1535,,[],[],[],[],[],[],[],115.2928,117.2928,117.2929,118.9425,[],[],[],[],[],[],[],m,1.6367,,118.9426,118.9427,-0.000290799,-0.253385417,0,0,0,,0,14,14,55,1,3,TL,mecidine,print,mecidine_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,118.9434,119.1429,119.1429,119.6429,,,,,,,,,,,,,,1.6531,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,119.6433,121.3096,m,1,1.6531,,[],[],[],[],[],[],[],121.3098,123.3097,123.3098,123.31,[],[],[],[],[],[],[],,,,123.31,123.3101,-0.000290799,-0.253385417,0,0,0,,0,15,15,113,1,3,word,LITERAL,print,literal_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,123.3114,123.5096,123.5097,124.0095,,,,,,,,,,,,,,4.5489,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,124.0099,128.5597,z,0,4.5489,,[],[],[],[],[],[],[],128.5598,130.5598,130.5599,130.5601,[],[],[],[],[],[],[],,,,130.5602,130.5603,-0.000290799,-0.253632813,0,0,0,,0,16,16,110,1,3,word,HERITAGE,cursive,heritage_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,130.5615,130.7595,130.7595,131.2595,,,,,,,,,,,,,,1.1206,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,131.26,132.3931,z,1,1.1206,,[],[],[],[],[],[],[],132.3932,134.3931,134.3931,134.3932,[],[],[],[],[],[],[],,,,134.3932,134.3933,-0.000290799,-0.253632813,0,0,0,,0,17,17,16,1,3,RL,mishafe,cursive,mishafe_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,134.3942,134.5932,134.5933,135.0933,,,,,,,,,,,,,,2.8442,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,19,0,135.0938,137.9431,z,1,2.8442,,[],[],[],[],[],[],[],137.9431,139.9434,139.9434,139.9436,[],[],[],[],[],[],[],,,,139.9436,139.9437,-0.000290799,-0.253632813,0,0,0,,0,18,18,34,1,3,TL,aminal,cursive,aminal_c.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,139.9446,140.1435,140.1435,140.6434,,,,,,,,,,,,,,0.9143,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,140.6442,141.5601,m,1,0.9143,,[],[],[],[],[],[],[],141.5602,143.5602,143.5603,143.5605,[],[],[],[],[],[],[],,,,143.5605,143.5606,-0.000290799,-0.253632813,0,0,0,,0,19,19,96,1,3,word,CONSIDER,print,consider_p.png,,,,
,,,,32310,001,2025-12-04_20h32.56.606,HW_LDT_1,2024.2.4,MacIntel,56.81818182,,,,,,,,,,,,,,,,,,,,,143.5619,143.7602,143.7603,144.2602,,,,,,,,,,,,,,0.7698,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,21,0,144.2608,145.0434,z,1,0.7698,,[],[],[],[],[],[],[],145.0435,147.0426,147.0427,147.0429,[],[],[],[],[],[],[],,,,147.0429,147.043,-0.000290799,-0.253632813,0,0,0,,0,20,20,42,1,3,TL,detabe,cursive,detabe_c.png,,,,
