counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,38.7576,38.9556,38.9556,39.4555,39.4568,40.6389,z,1,1.1615,,[],[],[],[],[],[],[],1.1615,1,40.6392,41.139,0,5,5,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,41.1409,41.3389,41.339,41.8388,41.84,42.4723,m,1,0.6116,,[],[],[],[],[],[],[],0.6116,1,42.4725,42.9712,0,6,6,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,42.9728,43.1722,43.1723,43.6721,43.6734,44.3057,m,1,0.6139,,[],[],[],[],[],[],[],0.6139,1,44.3059,44.8057,0,7,7,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,44.8077,45.0057,45.0057,45.5056,45.5069,46.3562,m,1,0.8405,,[],[],[],[],[],[],[],0.8405,1,46.3564,46.8557,0,8,8,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,46.8576,47.0556,47.0556,47.5557,47.5569,48.738,z,1,1.1632,,[],[],[],[],[],[],[],1.1632,1,48.7382,49.2389,0,9,9,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,49.2404,49.4388,49.4389,49.9389,49.9402,50.6221,m,1,0.6605,,[],[],[],[],[],[],[],0.6605,1,50.6223,51.1223,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,51.1241,51.3221,51.3222,51.8222,51.8233,52.6056,z,1,0.7613,,[],[],[],[],[],[],[],0.7613,1,52.6057,53.1056,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,53.1073,53.305,53.305,53.8055,53.8066,54.8223,z,1,0.9976,,[],[],[],[],[],[],[],0.9976,1,54.8225,55.3221,0,12,12,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,55.3238,55.5221,55.5223,56.0221,56.0234,56.7554,m,1,0.7121,,[],[],[],[],[],[],[],0.7121,1,56.7556,57.2559,0,13,13,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,57.2576,57.4555,57.4555,57.9554,57.9564,58.7387,z,1,0.7732,,[],[],[],[],[],[],[],0.7732,1,58.7388,59.2387,0,14,14,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,59.2399,59.4391,59.4391,59.9388,59.9398,61.3724,z,1,1.4126,,[],[],[],[],[],[],[],1.4126,1,61.3725,61.8723,0,15,15,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.8797,63.7893,,0.055108507,-0.379548611,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,63.8008,63.9887,63.9887,64.4889,,,,,,,,,,,,,,0.8338,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,64.4908,65.3392,z,1,0.8338,,[],[],[],[],[],[],[],65.3395,67.3392,67.3396,67.3431,[],[],[],[],[],[],[],,67.3432,67.3449,0.055108507,-0.363671875,0,0,0,,0,0,0,12,1,1,RL,ebiwent,print,ebiwent_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,67.3459,67.5385,67.5386,68.0388,,,,,,,,,,,,,,2.5186,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,68.0396,70.5723,z,1,2.5186,,[],[],[],[],[],[],[],70.5724,72.5722,72.5722,72.5725,[],[],[],[],[],[],[],,72.5726,72.5727,0.055108507,-0.363671875,0,0,0,,0,1,1,0,1,1,RL,abanemy,cursive,abanemy_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,72.5743,72.7723,72.7723,73.2722,,,,,,,,,,,,,,0.6526,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,73.2729,73.939,m,1,0.6526,,[],[],[],[],[],[],[],73.9391,75.939,75.939,75.9394,[],[],[],[],[],[],[],,75.9395,75.9395,0.055108507,-0.363671875,0,0,0,,0,2,2,128,1,1,word,PACIFIC,print,pacific_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,75.9411,76.1389,76.1389,76.6388,,,,,,,,,,,,,,1.1195,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,76.6396,77.7723,m,1,1.1195,,[],[],[],[],[],[],[],77.7723,79.7723,79.7723,79.7727,[],[],[],[],[],[],[],,79.7728,79.7729,0.055108507,-0.363671875,0,0,0,,0,3,3,150,1,1,word,SENTIMENT,cursive,sentiment_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,79.7744,79.9722,79.9722,80.4722,,,,,,,,,,,,,,0.9531,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,1,80.473,81.4389,z,1,0.9531,,[],[],[],[],[],[],[],81.4391,83.4389,83.439,87.3224,[],[],[],[],[],[],[],m,87.3224,87.3225,0.055108507,-0.363671875,0,0,0,,0,4,4,34,1,1,RL,samite,print,samite_p.png,3.8704,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,87.324,87.5222,87.5222,88.0222,,,,,,,,,,,,,,1.104,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,88.023,89.1389,z,1,1.104,,[],[],[],[],[],[],[],89.1391,91.139,91.139,91.1395,[],[],[],[],[],[],[],,91.1395,91.1398,0.055108507,-0.363671875,0,0,0,,0,5,5,13,1,1,RL,linefal,print,linefal_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,91.1411,91.3389,91.339,91.8388,,,,,,,,,,,,,,0.6863,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,7,1,91.8396,92.539,m,0,0.6863,,[],[],[],[],[],[],[],92.5391,94.5389,94.539,96.0554,[],[],[],[],[],[],[],m,96.0555,96.0558,0.055108507,-0.363671875,0,0,0,,0,6,6,45,1,1,TL,cacapity,print,cacapity_p.png,1.5027,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,96.0573,96.2555,96.2556,96.7555,,,,,,,,,,,,,,2.1627,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,96.7562,98.9219,z,1,2.1627,,[],[],[],[],[],[],[],98.922,100.9222,100.9223,100.9225,[],[],[],[],[],[],[],,100.9225,100.9227,0.055108507,-0.363671875,0,0,0,,0,7,7,43,1,1,TL,bedise,print,bedise_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,100.9241,101.1222,101.1223,101.6217,,,,,,,,,,,,,,1.5234,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,101.6225,103.155,z,1,1.5234,,[],[],[],[],[],[],[],103.1552,105.1555,105.1556,105.1559,[],[],[],[],[],[],[],,105.1559,105.1561,0.055108507,-0.363671875,0,0,0,,0,8,8,32,1,1,RL,rebicent,print,rebicent_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,105.1576,105.3556,105.3556,105.8555,,,,,,,,,,,,,,1.9217,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,1,105.8563,107.789,m,1,1.9217,,[],[],[],[],[],[],[],107.7891,109.7889,109.7889,111.2555,[],[],[],[],[],[],[],z,111.2556,111.2557,0.055108507,-0.363671875,0,0,0,,0,9,9,93,1,1,word,CEREMONY,cursive,ceremony_c.png,1.4576,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,111.2569,111.4555,111.4556,111.9555,,,,,,,,,,,,,,1.0648,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,0,111.9562,113.0222,z,1,1.0648,,[],[],[],[],[],[],[],113.0224,115.0222,115.0222,115.0225,[],[],[],[],[],[],[],,115.0226,115.0229,0.055108507,-0.363671875,0,0,0,,0,10,10,22,1,1,RL,patisic,print,patisic_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,115.0243,115.2222,115.2223,115.7222,,,,,,,,,,,,,,2.3538,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,1,115.7229,118.0889,z,1,2.3538,,[],[],[],[],[],[],[],118.089,120.0888,120.0889,121.2723,[],[],[],[],[],[],[],m,121.2723,121.2724,0.055108507,-0.363671875,0,0,0,,0,11,11,4,1,1,RL,carminal,print,carminal_p.png,1.1707,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,121.2737,121.4722,121.4723,121.9722,,,,,,,,,,,,,,3.7975,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,121.9729,125.7719,z,1,3.7975,,[],[],[],[],[],[],[],125.772,127.7722,127.7723,127.7725,[],[],[],[],[],[],[],,127.7726,127.7727,0.055108507,-0.363671875,0,0,0,,0,12,12,67,1,1,TL,pocily,cursive,pocily_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,127.7741,127.9722,127.9723,128.4722,,,,,,,,,,,,,,0.8029,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,128.4729,129.2889,m,1,0.8029,,[],[],[],[],[],[],[],129.2889,131.2889,131.2889,131.2892,[],[],[],[],[],[],[],,131.2892,131.2894,0.055108507,-0.363671875,0,0,0,,0,13,13,115,1,1,word,LOGICAL,cursive,logical_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,131.2907,131.489,131.489,131.9889,,,,,,,,,,,,,,2.1696,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,131.9896,134.1722,z,1,2.1696,,[],[],[],[],[],[],[],134.1723,136.1723,136.1724,136.1727,[],[],[],[],[],[],[],,136.1727,136.1728,0.055108507,-0.363671875,0,0,0,,0,14,14,79,1,1,TL,veretan,print,veretan_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,136.1742,136.3722,136.3722,136.8721,,,,,,,,,,,,,,1.2317,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,136.8728,138.1057,m,0,1.2317,,[],[],[],[],[],[],[],138.1059,140.1056,140.1056,140.1057,[],[],[],[],[],[],[],,140.1058,140.1059,0.055108507,-0.363671875,0,0,0,,0,15,15,69,1,1,TL,radiply,cursive,radiply_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,140.1072,140.3056,140.3057,140.8055,,,,,,,,,,,,,,0.703,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,140.8062,141.5222,m,0,0.703,,[],[],[],[],[],[],[],141.5223,143.5223,143.5223,143.5225,[],[],[],[],[],[],[],,143.5226,143.5228,0.055108507,-0.363671875,0,0,0,,0,16,16,61,1,1,TL,mecidine,cursive,mecidine_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,143.5243,143.7222,143.7223,144.2223,,,,,,,,,,,,,,0.7578,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,144.2229,144.9889,m,1,0.7578,,[],[],[],[],[],[],[],144.989,146.9889,146.989,146.9892,[],[],[],[],[],[],[],,146.9893,146.9894,0.055108507,-0.363671875,0,0,0,,0,17,17,144,1,1,word,RESIDENT,print,resident_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,146.9909,147.1889,147.1889,147.6889,,,,,,,,,,,,,,3.2799,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,0,147.6896,150.9722,z,1,3.2799,,[],[],[],[],[],[],[],150.9723,152.9723,152.9723,152.9727,[],[],[],[],[],[],[],,152.9728,152.9729,0.055108507,-0.363671875,0,0,0,,0,18,18,10,1,1,RL,efibor,cursive,efibor_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,152.9745,153.1722,153.1722,153.6722,,,,,,,,,,,,,,1.9212,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,153.6728,155.6056,z,1,1.9212,,[],[],[],[],[],[],[],155.6057,157.6056,157.6057,157.6059,[],[],[],[],[],[],[],,157.606,157.6061,0.055108507,-0.363671875,0,0,0,,0,19,19,16,1,1,RL,marmipal,print,marmipal_p.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,157.6076,157.8056,157.8056,158.3056,,,,,,,,,,,,,,3.2558,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,158.3063,161.5723,z,1,3.2558,,[],[],[],[],[],[],[],161.5723,163.5717,163.5717,163.5721,[],[],[],[],[],[],[],,163.5721,163.5723,0.055108507,-0.363671875,0,0,0,,0,20,20,58,1,1,TL,incidate,cursive,incidate_c.png,,,,,
,,,,30723,001,2025-10-17_13h11.49.290,HW_LDT_1,2024.2.4,MacIntel,61.34969325,,,,,,,,,,,,,,,,,,,,163.5739,163.7723,163.7723,164.2723,,,,,,,,,,,,,,0.6399,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,164.2729,164.9222,m,1,0.6399,,[],[],[],[],[],[],[],164.9223,166.9223,166.9223,166.9227,[],[],[],[],[],[],[],,166.9228,166.9229,0.055108507,-0.363671875,0,0,0,,0,21,21,85,1,1,word,BENEFIT,print,benefit_p.png,,,,,
