counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,199.209,199.408,199.408,199.907,,,,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,199.908,200.59,m,1,0.671,,[],[],[],[],[],[],[],200.59,202.59,202.59,202.591,[],[],[],[],[],[],[],,,,202.591,202.591,0.245919478,-0.21164309,0,0,0,,0,23,23,93,1,2,word,CEREMONY,print,ceremony_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,202.592,202.791,202.791,203.291,,,,,,,,,,,,,,0.604,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,203.291,203.908,m,1,0.604,,[],[],[],[],[],[],[],203.908,205.908,205.908,205.908,[],[],[],[],[],[],[],,,,205.908,205.908,0.245919478,-0.21164309,0,0,0,,0,24,24,99,1,2,word,DEBATE,print,debate_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,205.909,206.107,206.108,206.608,,,,,,,,,,,,,,0.571,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,26,0,206.608,207.191,m,0,0.571,,[],[],[],[],[],[],[],207.191,209.191,209.191,209.191,[],[],[],[],[],[],[],,,,209.191,209.192,0.245919478,-0.21164309,0,0,0,,0,25,25,72,1,2,TL,revomal,print,revomal_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,209.192,209.391,209.391,209.891,,,,,,,,,,,,,,0.92,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,209.891,210.824,z,1,0.92,,[],[],[],[],[],[],[],210.824,212.824,212.824,212.824,[],[],[],[],[],[],[],,,,212.824,212.825,0.245919478,-0.21164309,0,0,0,,0,26,26,40,1,2,TL,bevoled,cursive,bevoled_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,212.825,213.024,213.024,213.524,,,,,,,,,,,,,,0.754,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,0,213.525,214.291,z,1,0.754,,[],[],[],[],[],[],[],214.291,216.291,216.291,216.291,[],[],[],[],[],[],[],,,,216.291,216.292,0.245919478,-0.21164309,0,0,0,,0,27,27,16,1,2,RL,losipal,print,losipal_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,216.293,216.491,216.491,216.991,,,,,,,,,,,,,,1.86,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,29,0,216.991,218.858,z,1,1.86,,[],[],[],[],[],[],[],218.858,220.858,220.858,220.858,[],[],[],[],[],[],[],,,,220.858,220.858,0.245919478,-0.21164309,0,0,0,,0,28,28,23,1,2,RL,procogal,cursive,procogal_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,220.859,221.058,221.058,221.557,,,,,,,,,,,,,,2.904,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,1,221.558,224.474,z,1,2.904,,[],[],[],[],[],[],[],224.474,226.474,226.475,227.808,[],[],[],[],[],[],[],z,1.324,,227.808,227.808,0.245919478,-0.21164309,0,0,0,,0,29,29,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,227.809,228.008,228.008,228.508,,,,,,,,,,,,,,1.256,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,228.508,229.774,m,1,1.256,,[],[],[],[],[],[],[],229.774,231.774,231.774,231.774,[],[],[],[],[],[],[],,,,231.774,231.775,0.245919478,-0.21164309,0,0,0,,0,30,30,150,1,2,word,SENTIMENT,cursive,sentiment_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,231.776,231.973,231.974,232.474,,,,,,,,,,,,,,0.787,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,32,0,232.475,233.275,m,1,0.787,,[],[],[],[],[],[],[],233.275,235.274,235.274,235.275,[],[],[],[],[],[],[],,,,235.275,235.275,0.245919478,-0.21164309,0,0,0,,0,31,31,142,1,2,word,REMOTE,cursive,remote_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,235.275,235.474,235.474,235.974,,,,,,,,,,,,,,2.38,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,33,0,235.974,238.36,m,1,2.38,,[],[],[],[],[],[],[],238.36,240.357,240.358,240.358,[],[],[],[],[],[],[],,,,240.358,240.358,0.245919478,-0.21164309,0,0,0,,0,32,32,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,240.359,240.557,240.557,241.057,,,,,,,,,,,,,,0.737,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,241.058,241.808,m,1,0.737,,[],[],[],[],[],[],[],241.808,243.808,243.808,243.808,[],[],[],[],[],[],[],,,,243.808,243.808,0.245919478,-0.21164309,0,0,0,,0,33,33,80,1,2,word,ACADEMY,cursive,academy_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,243.809,244.007,244.007,244.507,,,,,,,,,,,,,,1.537,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,0,244.508,246.058,z,1,1.537,,[],[],[],[],[],[],[],246.058,248.058,248.058,248.058,[],[],[],[],[],[],[],,,,248.058,248.058,0.245919478,-0.21164309,0,0,0,,0,34,34,46,1,2,TL,codemy,cursive,codemy_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,248.059,248.257,248.257,248.757,,,,,,,,,,,,,,1.171,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,36,0,248.758,249.94,z,1,1.171,,[],[],[],[],[],[],[],249.94,251.941,251.941,251.941,[],[],[],[],[],[],[],,,,251.941,251.941,0.245919478,-0.21164309,0,0,0,,0,35,35,21,1,2,RL,pamest,print,pamest_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,251.942,252.14,252.14,252.641,,,,,,,,,,,,,,2.84,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,0,252.641,255.491,z,1,2.84,,[],[],[],[],[],[],[],255.491,257.491,257.491,257.491,[],[],[],[],[],[],[],,,,257.491,257.491,0.245919478,-0.21164309,0,0,0,,0,36,36,58,1,2,TL,mitilary,cursive,mitilary_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,257.492,257.691,257.691,258.191,,,,,,,,,,,,,,0.825,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,38,0,258.191,259.024,m,1,0.825,,[],[],[],[],[],[],[],259.024,261.024,261.024,261.024,[],[],[],[],[],[],[],,,,261.024,261.024,0.245919478,-0.21164309,0,0,0,,0,37,37,148,1,2,word,SALINE,cursive,saline_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,261.025,261.224,261.224,261.724,,,,,,,,,,,,,,1.605,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,0,261.724,263.341,m,0,1.605,,[],[],[],[],[],[],[],263.341,265.341,265.341,265.341,[],[],[],[],[],[],[],,,,265.341,265.341,0.245919478,-0.21164309,0,0,0,,0,38,38,76,1,2,TL,senmitent,cursive,senmitent_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,265.342,265.541,265.541,266.041,,,,,,,,,,,,,,2.074,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,1,266.041,268.124,m,1,2.074,,[],[],[],[],[],[],[],268.124,270.124,270.124,271.891,[],[],[],[],[],[],[],m,1.755,,271.891,271.891,0.245919478,-0.21164309,0,0,0,,0,39,39,157,1,2,word,VALIDITY,print,validity_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,271.892,272.091,272.091,272.591,,,,,,,,,,,,,,2.753,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,0,272.591,275.358,z,1,2.753,,[],[],[],[],[],[],[],275.358,277.357,277.357,277.357,[],[],[],[],[],[],[],,,,277.357,277.357,0.245919478,-0.21164309,0,0,0,,0,40,40,19,1,2,RL,monebate,cursive,monebate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,277.358,277.557,277.557,278.057,,,,,,,,,,,,,,1.444,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,42,0,278.058,279.507,z,1,1.444,,[],[],[],[],[],[],[],279.507,281.507,281.507,281.508,[],[],[],[],[],[],[],,,,281.508,281.508,0.245919478,-0.21164309,0,0,0,,0,41,41,60,1,2,TL,molibe,print,molibe_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,281.508,281.707,281.707,282.207,,,,,,,,,,,,,,2.88,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,43,0,282.208,285.091,z,0,2.88,,[],[],[],[],[],[],[],285.091,287.091,287.091,287.091,[],[],[],[],[],[],[],,,,287.091,287.091,0.245919478,-0.21164309,0,0,0,,0,42,42,117,1,2,word,MARINE,cursive,marine_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,287.092,287.291,287.291,287.79,,,,,,,,,,,,,,1.954,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,44,0,287.79,289.757,z,1,1.954,,[],[],[],[],[],[],[],289.758,291.757,291.757,291.758,[],[],[],[],[],[],[],,,,291.758,291.758,0.245919478,-0.21164309,0,0,0,,0,43,43,33,1,2,RL,strapely,cursive,strapely_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,291.759,291.957,291.957,292.457,,,,,,,,,,,,,,0.942,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,45,1,292.458,293.407,z,1,0.942,,[],[],[],[],[],[],[],293.407,295.407,295.407,296.491,[],[],[],[],[],[],[],z,1.072,,296.491,296.491,0.245919478,-0.21164309,0,0,0,,0,44,44,41,1,2,TL,befenit,cursive,befenit_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,296.492,296.691,296.691,297.191,,,,,,,,,,,,,,1.321,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,1,297.191,298.524,m,0,1.321,,[],[],[],[],[],[],[],298.524,300.524,300.524,302.34,[],[],[],[],[],[],[],z,1.804,,302.341,302.341,0.245919478,-0.21164309,0,0,0,,0,45,45,59,1,2,TL,miskate,cursive,miskate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,302.341,302.541,302.541,303.04,,,,,,,,,,,,,,1.028,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,303.041,304.074,z,1,1.028,,[],[],[],[],[],[],[],304.074,306.074,306.074,306.074,[],[],[],[],[],[],[],,,,306.074,306.074,0.245919478,-0.21164309,0,0,0,,0,46,46,22,1,2,RL,posity,print,posity_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,306.075,306.274,306.274,306.774,,,,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,1,306.774,307.49,m,1,0.704,,[],[],[],[],[],[],[],307.49,309.491,309.491,310.391,[],[],[],[],[],[],[],m,0.89,,310.391,310.391,0.245919478,-0.21164309,0,0,0,,0,47,47,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,310.392,310.591,310.591,311.091,,,,,,,,,,,,,,0.923,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,0,311.091,312.024,m,0,0.923,,[],[],[],[],[],[],[],312.024,314.024,314.024,314.024,[],[],[],[],[],[],[],,,,314.024,314.024,0.245919478,-0.21164309,0,0,0,,0,48,48,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,314.025,314.224,314.224,314.724,,,,,,,,,,,,,,1.07,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,50,0,314.724,315.807,z,0,1.07,,[],[],[],[],[],[],[],315.807,317.807,317.807,317.807,[],[],[],[],[],[],[],,,,317.807,317.807,0.245919478,-0.21164309,0,0,0,,0,49,49,139,1,2,word,REGULAR,cursive,regular_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,317.808,318.007,318.007,318.507,,,,,,,,,,,,,,1.221,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,1,318.507,319.741,z,1,1.221,,[],[],[],[],[],[],[],319.741,321.741,321.741,323.108,[],[],[],[],[],[],[],m,1.354,,323.108,323.108,0.245919478,-0.21164309,0,0,0,,0,50,50,9,1,2,RL,denficy,print,denficy_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,323.109,323.307,323.307,323.807,,,,,,,,,,,,,,1.219,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,52,0,323.808,325.041,m,1,1.219,,[],[],[],[],[],[],[],325.041,327.04,327.04,327.04,[],[],[],[],[],[],[],,,,327.04,327.041,0.245919478,-0.21164309,0,0,0,,0,51,51,112,1,2,word,LIBERAL,print,liberal_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,327.041,327.241,327.241,327.741,,,,,,,,,,,,,,0.87,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,327.741,328.624,m,1,0.87,,[],[],[],[],[],[],[],328.624,330.624,330.624,330.624,[],[],[],[],[],[],[],,,,330.624,330.624,0.245919478,-0.21164309,0,0,0,,0,52,52,149,1,2,word,SENATOR,print,senator_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,330.625,330.824,330.824,331.324,,,,,,,,,,,,,,0.842,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,0,331.324,332.174,z,1,0.842,,[],[],[],[],[],[],[],332.174,334.173,334.173,334.173,[],[],[],[],[],[],[],,,,334.174,334.174,0.245919478,-0.21164309,0,0,0,,0,53,53,11,1,2,RL,formuke,print,formuke_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,334.175,334.373,334.373,334.874,,,,,,,,,,,,,,1.075,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,0,334.874,335.957,z,1,1.075,,[],[],[],[],[],[],[],335.957,337.957,337.957,337.957,[],[],[],[],[],[],[],,,,337.957,337.957,0.245919478,-0.21164309,0,0,0,,0,54,54,14,1,2,RL,insibate,cursive,insibate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,337.958,338.157,338.157,338.657,,,,,,,,,,,,,,0.745,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,56,0,338.658,339.408,m,1,0.745,,[],[],[],[],[],[],[],339.409,341.406,341.406,341.407,[],[],[],[],[],[],[],,,,341.407,341.407,0.245919478,-0.21164309,0,0,0,,0,55,55,84,1,2,word,BELOVED,cursive,beloved_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,341.408,341.607,341.607,342.107,,,,,,,,,,,,,,0.614,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,57,0,342.107,342.727,m,1,0.614,,[],[],[],[],[],[],[],342.727,344.724,344.724,344.724,[],[],[],[],[],[],[],,,,344.724,344.724,0.245919478,-0.21164309,0,0,0,,0,56,56,131,1,2,word,POPULAR,cursive,popular_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,344.725,344.924,344.924,345.424,,,,,,,,,,,,,,1.344,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,345.424,346.775,m,1,1.344,,[],[],[],[],[],[],[],346.775,348.774,348.774,348.774,[],[],[],[],[],[],[],,,,348.774,348.774,0.245919478,-0.21164309,0,0,0,,0,57,57,111,1,2,word,INDICATE,cursive,indicate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,348.775,348.974,348.974,349.474,,,,,,,,,,,,,,0.845,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,0,349.474,350.324,z,1,0.845,,[],[],[],[],[],[],[],350.324,352.324,352.324,352.324,[],[],[],[],[],[],[],,,,352.324,352.324,0.245919478,-0.21164309,0,0,0,,0,58,58,35,1,2,RL,vesofity,print,vesofity_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,352.325,352.524,352.524,353.024,,,,,,,,,,,,,,0.903,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,60,0,353.024,353.94,m,1,0.903,,[],[],[],[],[],[],[],353.94,355.941,355.941,355.941,[],[],[],[],[],[],[],,,,355.941,355.941,0.245919478,-0.21164309,0,0,0,,0,59,59,152,1,2,word,SPECIMEN,print,specimen_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,355.942,356.14,356.141,356.64,,,,,,,,,,,,,,0.578,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,61,0,356.64,357.226,m,1,0.578,,[],[],[],[],[],[],[],357.226,359.224,359.224,359.224,[],[],[],[],[],[],[],,,,359.224,359.224,0.245919478,-0.21164309,0,0,0,,0,60,60,118,1,2,word,MEDICINE,print,medicine_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,359.225,359.424,359.424,359.924,,,,,,,,,,,,,,0.988,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,359.924,360.924,z,1,0.988,,[],[],[],[],[],[],[],360.924,362.923,362.923,362.924,[],[],[],[],[],[],[],,,,362.924,362.924,0.245919478,-0.21164309,0,0,0,,0,61,61,78,1,2,TL,stogare,print,stogare_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,362.924,363.124,363.124,363.624,,,,,,,,,,,,,,0.821,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,363.624,364.457,z,1,0.821,,[],[],[],[],[],[],[],364.457,366.457,366.457,366.457,[],[],[],[],[],[],[],,,,366.457,366.457,0.245919478,-0.21164309,0,0,0,,0,62,62,67,1,2,TL,quafily,cursive,quafily_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,366.458,366.657,366.657,367.157,,,,,,,,,,,,,,1.341,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,367.157,368.507,z,0,1.341,,[],[],[],[],[],[],[],368.507,370.507,370.507,370.508,[],[],[],[],[],[],[],,,,370.508,370.508,0.245919478,-0.21164309,0,0,0,,0,63,63,123,1,2,word,MODERATE,cursive,moderate_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,370.509,370.707,370.707,371.207,,,,,,,,,,,,,,1.074,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,0,371.207,372.29,z,1,1.074,,[],[],[],[],[],[],[],372.29,374.29,374.29,374.29,[],[],[],[],[],[],[],,,,374.29,374.29,0.245919478,-0.21164309,0,0,0,,0,64,64,49,1,2,TL,dedace,print,dedace_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,374.291,374.49,374.49,374.99,,,,,,,,,,,,,,0.655,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,0,374.991,375.657,m,1,0.655,,[],[],[],[],[],[],[],375.657,377.657,377.657,377.657,[],[],[],[],[],[],[],,,,377.657,377.658,0.245919478,-0.21164309,0,0,0,,0,65,65,143,1,2,word,REMOVAL,print,removal_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,377.659,377.857,377.857,378.357,,,,,,,,,,,,,,1.122,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,67,0,378.358,379.491,z,1,1.122,,[],[],[],[],[],[],[],379.491,381.49,381.49,381.491,[],[],[],[],[],[],[],,,,381.491,381.491,0.245919478,-0.21164309,0,0,0,,0,66,66,51,1,2,TL,etidor,cursive,etidor_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,381.491,381.69,381.69,382.189,,,,,,,,,,,,,,0.547,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,68,1,382.19,382.742,m,0,0.547,,[],[],[],[],[],[],[],382.742,384.74,384.74,386.507,[],[],[],[],[],[],[],m,1.758,,386.507,386.507,0.245919478,-0.21164309,0,0,0,,0,67,67,63,1,2,TL,orinigal,print,orinigal_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,386.508,386.707,386.707,387.207,,,,,,,,,,,,,,1.303,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,69,0,387.207,388.524,z,0,1.303,,[],[],[],[],[],[],[],388.524,390.524,390.524,390.524,[],[],[],[],[],[],[],,,,390.524,390.524,0.245919478,-0.21164309,0,0,0,,0,68,68,90,1,2,word,CAPITAL,cursive,capital_c.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,390.525,390.724,390.724,391.224,,,,,,,,,,,,,,0.626,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,70,0,391.224,391.857,m,1,0.626,,[],[],[],[],[],[],[],391.857,393.857,393.857,393.857,[],[],[],[],[],[],[],,,,393.857,393.857,0.245919478,-0.21164309,0,0,0,,0,69,69,147,1,2,word,ROMANTIC,print,romantic_p.png,,,,
,,,,32005,001,2025-10-18_17h16.56.755,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,393.858,394.057,394.057,394.557,,,,,,,,,,,,,,0.94,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,71,0,394.557,395.507,z,1,0.94,,[],[],[],[],[],[],[],395.507,397.507,397.507,397.507,[],[],[],[],[],[],[],,,,397.507,397.507,0.245919478,-0.21164309,0,0,0,,0,70,70,15,1,2,RL,linedal,print,linedal_p.png,,,,
