counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,63.7629,63.9614,63.9614,64.4611,64.4624,65.0445,z,1,0.5711,,[],[],[],[],[],[],[],0.5711,1,65.0446,65.5445,0,5,5,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,65.5459,65.7438,65.7439,66.2454,66.2466,67.1029,z,1,0.8463,,[],[],[],[],[],[],[],0.8463,1,67.103,67.6018,0,6,6,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,67.6035,67.8027,67.8028,68.3029,68.3039,69.3019,z,1,0.986,,[],[],[],[],[],[],[],0.986,1,69.302,69.8026,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,69.8043,70.002,70.0021,70.5028,70.5039,71.1028,m,1,0.5863,,[],[],[],[],[],[],[],0.5863,1,71.103,71.602,0,8,8,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,71.6036,71.8025,71.8025,72.3027,72.3037,73.1352,z,1,0.8192,,[],[],[],[],[],[],[],0.8192,1,73.1353,73.6362,0,9,9,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,73.6376,73.8361,73.8362,74.3363,74.3375,75.0606,z,1,0.7105,,[],[],[],[],[],[],[],0.7105,1,75.0607,75.5613,0,10,10,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,75.5632,75.7607,75.7607,76.2611,76.2621,77.111,z,1,0.8361,,[],[],[],[],[],[],[],0.8361,1,77.1111,77.6108,0,11,11,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,77.6117,77.811,77.8111,78.3109,78.3123,79.1527,m,1,0.8274,,[],[],[],[],[],[],[],0.8274,1,79.1529,79.6521,0,12,12,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,79.6536,79.8525,79.8525,80.3526,80.3538,80.9611,m,1,0.5939,,[],[],[],[],[],[],[],0.5939,1,80.9613,81.461,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,81.4627,81.661,81.6611,82.1609,82.1621,82.9027,z,1,0.7283,,[],[],[],[],[],[],[],0.7283,1,82.9029,83.4025,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,83.4038,83.6027,83.6028,84.1026,84.1038,84.6445,m,1,0.5275,,[],[],[],[],[],[],[],0.5275,1,84.6447,85.1445,0,15,15,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1512,104.4358,,0.079340278,-0.402104001,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,104.4506,104.6358,104.6358,105.1361,,,,,,,,,,,,,,1.502,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,105.1373,106.6446,m,1,1.502,,[],[],[],[],[],[],[],106.6448,108.6444,108.6447,108.6477,[],[],[],[],[],[],[],,108.6478,108.6495,0.079340278,-0.402104001,0,0,0,,0,0,0,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,108.6506,108.8437,108.8439,109.3439,,,,,,,,,,,,,,2.0685,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,1,109.3446,111.4193,z,1,2.0685,,[],[],[],[],[],[],[],111.4194,113.4191,113.4192,116.8943,[],[],[],[],[],[],[],m,116.8944,116.8946,0.079340278,-0.402104001,0,0,0,,0,1,1,67,1,4,TL,polupar,print,polupar_p.png,3.4702,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,116.8959,117.0941,117.0943,117.594,,,,,,,,,,,,,,3.5781,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,117.5948,121.1771,m,1,3.5781,,[],[],[],[],[],[],[],121.1772,123.1774,123.1775,123.1777,[],[],[],[],[],[],[],,123.1778,123.1778,0.079340278,-0.402104001,0,0,0,,0,2,2,96,1,4,word,CONSIDER,cursive,consider_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,123.1787,123.3776,123.3776,123.8769,,,,,,,,,,,,,,0.9119,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,123.8776,124.7935,z,1,0.9119,,[],[],[],[],[],[],[],124.7936,126.7939,126.794,126.7941,[],[],[],[],[],[],[],,126.7942,126.7943,0.079340278,-0.402104001,0,0,0,,0,3,3,73,1,4,TL,regilion,print,regilion_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,126.7955,126.9939,126.994,127.4941,,,,,,,,,,,,,,7.4437,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,1,127.4948,134.9438,z,1,7.4437,,[],[],[],[],[],[],[],134.9439,136.9437,136.9438,141.3108,[],[],[],[],[],[],[],z,141.3109,141.3111,0.079340278,-0.402104001,0,0,0,,0,4,4,52,1,4,TL,cagetory,cursive,cagetory_c.png,4.3604,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,141.3123,141.5102,141.5102,142.0104,,,,,,,,,,,,,,1.0774,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,142.0111,143.094,m,1,1.0774,,[],[],[],[],[],[],[],143.0941,145.094,145.0941,145.0945,[],[],[],[],[],[],[],,145.0947,145.0948,0.079340278,-0.402104001,0,0,0,,0,5,5,122,1,4,word,MOBILE,print,mobile_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,145.0958,145.2939,145.294,145.7938,,,,,,,,,,,,,,1.8109,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,145.7944,147.6103,m,1,1.8109,,[],[],[],[],[],[],[],147.6104,149.6105,149.6107,149.6108,[],[],[],[],[],[],[],,149.6109,149.611,0.079340278,-0.402104001,0,0,0,,0,6,6,130,1,4,word,POLICY,cursive,policy_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,149.6122,149.8107,149.8108,150.3103,,,,,,,,,,,,,,3.6977,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,150.3108,154.0144,z,1,3.6977,,[],[],[],[],[],[],[],154.0145,156.0144,156.0145,156.0146,[],[],[],[],[],[],[],,156.0147,156.0148,0.079340278,-0.402104001,0,0,0,,0,7,7,39,1,4,RL,relone,cursive,relone_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,156.0161,156.2147,156.2148,156.7146,,,,,,,,,,,,,,5.7477,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,156.7153,162.4682,z,1,5.7477,,[],[],[],[],[],[],[],162.4683,164.4688,164.4688,164.4692,[],[],[],[],[],[],[],,164.4692,164.4694,0.079340278,-0.402104001,0,0,0,,0,8,8,32,1,4,RL,patisic,cursive,patisic_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,164.4712,164.6688,164.6689,165.1687,,,,,,,,,,,,,,1.4021,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,165.1694,166.5772,m,1,1.4021,,[],[],[],[],[],[],[],166.5773,168.5769,168.577,168.5771,[],[],[],[],[],[],[],,168.5772,168.5773,0.079340278,-0.402104001,0,0,0,,0,9,9,144,1,4,word,RESIDENT,cursive,resident_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,168.5781,168.7768,168.7768,169.2771,,,,,,,,,,,,,,1.2111,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,1,169.2777,170.4927,z,1,1.2111,,[],[],[],[],[],[],[],170.4928,172.4932,172.4933,174.7271,[],[],[],[],[],[],[],z,174.7273,174.7275,0.079340278,-0.402104001,0,0,0,,0,10,10,9,1,4,RL,cafigal,print,cafigal_p.png,2.2295,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,174.729,174.9268,174.927,175.4271,,,,,,,,,,,,,,1.0028,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,175.4279,176.4354,m,1,1.0028,,[],[],[],[],[],[],[],176.4355,178.4353,178.4354,178.4355,[],[],[],[],[],[],[],,178.4356,178.4357,0.079340278,-0.402104001,0,0,0,,0,11,11,123,1,4,word,MODERATE,print,moderate_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,178.4368,178.6354,178.6355,179.1355,,,,,,,,,,,,,,0.7682,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,179.1361,179.9101,m,1,0.7682,,[],[],[],[],[],[],[],179.9102,181.9103,181.9104,181.9107,[],[],[],[],[],[],[],,181.9107,181.9109,0.079340278,-0.402104001,0,0,0,,0,12,12,143,1,4,word,REMOVAL,print,removal_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,181.9119,182.1096,182.1097,182.6103,,,,,,,,,,,,,,3.0183,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,182.611,185.6353,m,1,3.0183,,[],[],[],[],[],[],[],185.6353,187.6353,187.6354,187.6357,[],[],[],[],[],[],[],,187.6358,187.6359,0.079340278,-0.402104001,0,0,0,,0,13,13,106,1,4,word,ELABORATE,cursive,elaborate_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,187.6367,187.8353,187.8353,188.3351,,,,,,,,,,,,,,1.4197,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,1,188.3356,189.76,z,1,1.4197,,[],[],[],[],[],[],[],189.76,191.7598,191.7599,197.4519,[],[],[],[],[],[],[],m,197.452,197.4522,0.079340278,-0.402104001,0,0,0,,0,14,14,74,1,4,TL,rerite,print,rerite_p.png,5.6873,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,197.4535,197.6518,197.6519,198.1519,,,,,,,,,,,,,,1.4434,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,1,198.1527,199.602,m,1,1.4434,,[],[],[],[],[],[],[],199.6022,201.6015,201.6016,203.3436,[],[],[],[],[],[],[],m,203.3436,203.3439,0.079340278,-0.402104001,0,0,0,,0,15,15,149,1,4,word,SENATOR,print,senator_p.png,1.7358,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,203.3452,203.5434,203.5434,204.0434,,,,,,,,,,,,,,6.3716,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,204.044,210.4185,z,1,6.3716,,[],[],[],[],[],[],[],210.4186,212.4184,212.4184,212.4186,[],[],[],[],[],[],[],,212.4188,212.4189,0.079340278,-0.402104001,0,0,0,,0,16,16,10,1,4,RL,carminal,cursive,carminal_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,212.4198,212.6184,212.6184,213.1185,,,,,,,,,,,,,,1.6439,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,0,213.1192,214.7684,z,1,1.6439,,[],[],[],[],[],[],[],214.7685,216.7684,216.7685,216.7687,[],[],[],[],[],[],[],,216.7687,216.7688,0.079340278,-0.402104001,0,0,0,,0,17,17,76,1,4,TL,setanor,print,setanor_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,216.77,216.9683,216.9684,217.4683,,,,,,,,,,,,,,1.388,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,217.469,218.8601,m,1,1.388,,[],[],[],[],[],[],[],218.8603,220.86,220.86,220.8602,[],[],[],[],[],[],[],,220.8603,220.8605,0.079340278,-0.402104001,0,0,0,,0,18,18,109,1,4,word,GRATEFUL,print,grateful_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,220.8619,221.06,221.06,221.56,,,,,,,,,,,,,,1.6193,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,221.5609,223.185,m,1,1.6193,,[],[],[],[],[],[],[],223.1852,225.185,225.1851,225.1853,[],[],[],[],[],[],[],,225.1853,225.1854,0.079340278,-0.402104001,0,0,0,,0,19,19,112,1,4,word,LIBERAL,cursive,liberal_c.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,225.1863,225.3848,225.385,225.8849,,,,,,,,,,,,,,1.5691,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,225.8857,227.4599,m,1,1.5691,,[],[],[],[],[],[],[],227.46,229.4594,229.4594,229.4597,[],[],[],[],[],[],[],,229.4598,229.4598,0.079340278,-0.402104001,0,0,0,,0,20,20,120,1,4,word,MILITARY,print,military_p.png,,,,,
,,,,32201,001,2025-10-17_11h24.39.546,HW_LDT_1,2024.2.4,MacIntel,131.5789474,,,,,,,,,,,,,,,,,,,,,,229.4612,229.659,229.659,230.1596,,,,,,,,,,,,,,2.2779,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,230.1604,232.4434,z,1,2.2779,,[],[],[],[],[],[],[],232.4435,234.4434,234.4435,234.4437,[],[],[],[],[],[],[],,234.4438,234.4439,0.079340278,-0.402104001,0,0,0,,0,21,21,70,1,4,TL,quatily,print,quatily_p.png,,,,,
