counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,42.511,42.71,42.71,43.209,43.211,44.259,z,1,1.035,,[],[],[],[],[],[],[],1.035,1,44.26,44.759,0,5,5,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,44.761,44.96,44.96,45.459,45.461,46.362,z,1,0.886,,[],[],[],[],[],[],[],0.886,1,46.362,46.86,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,46.861,47.059,47.06,47.56,47.561,48.396,z,1,0.823,,[],[],[],[],[],[],[],0.823,1,48.396,48.893,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,48.895,49.093,49.093,49.593,49.594,50.343,m,1,0.729,,[],[],[],[],[],[],[],0.729,1,50.343,50.842,0,8,8,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,50.844,51.042,51.042,51.543,51.544,52.059,m,1,0.496,,[],[],[],[],[],[],[],0.496,1,52.059,52.56,0,9,9,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,52.561,52.76,52.76,53.259,53.26,53.91,m,1,0.629,,[],[],[],[],[],[],[],0.629,1,53.91,54.409,0,10,10,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,54.41,54.609,54.609,55.11,55.111,55.776,m,1,0.644,,[],[],[],[],[],[],[],0.644,1,55.776,56.276,0,11,11,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,56.278,56.476,56.476,56.976,56.977,57.811,z,1,0.82,,[],[],[],[],[],[],[],0.82,1,57.812,58.309,0,12,12,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,58.311,58.509,58.509,59.01,59.011,59.693,m,1,0.663,,[],[],[],[],[],[],[],0.663,1,59.693,60.193,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,60.194,60.393,60.393,60.893,60.894,61.559,m,1,0.643,,[],[],[],[],[],[],[],0.643,1,61.559,62.059,0,14,14,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,62.061,62.259,62.259,62.759,62.76,63.576,z,1,0.796,,[],[],[],[],[],[],[],0.796,1,63.576,64.076,0,15,15,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.085,74.496,,0.07173913,-0.394565217,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,74.508,74.693,74.694,75.193,,,,,,,,,,,,,,0.743,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,75.194,75.945,m,1,0.743,,[],[],[],[],[],[],[],75.945,77.943,77.944,77.952,[],[],[],[],[],[],[],,77.952,77.956,0.07173913,-0.394565217,0,0,0,,0,0,0,98,1,1,word,CRIMINAL,print,criminal_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,77.957,78.159,78.159,78.659,,,,,,,,,,,,,,1.945,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,78.66,80.613,z,0,1.945,,[],[],[],[],[],[],[],80.613,82.609,82.61,82.61,[],[],[],[],[],[],[],,82.61,82.61,0.07173913,-0.394565217,0,0,0,,0,1,1,111,1,1,word,INDICATE,cursive,indicate_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,82.611,82.809,82.81,83.309,,,,,,,,,,,,,,0.96,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,83.31,84.278,z,1,0.96,,[],[],[],[],[],[],[],84.278,86.276,86.276,86.277,[],[],[],[],[],[],[],,86.277,86.277,0.07173913,-0.394565217,0,0,0,,0,2,2,20,1,1,RL,nunewical,print,nunewical_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,86.278,86.476,86.476,86.976,,,,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,86.976,87.659,m,1,0.671,,[],[],[],[],[],[],[],87.659,89.659,89.659,89.66,[],[],[],[],[],[],[],,89.66,89.66,0.07173913,-0.394565217,0,0,0,,0,3,3,116,1,1,word,MARGINAL,print,marginal_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,89.661,89.859,89.859,90.359,,,,,,,,,,,,,,1.276,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,1,90.36,91.644,z,1,1.276,,[],[],[],[],[],[],[],91.644,93.643,93.643,96.759,[],[],[],[],[],[],[],z,96.76,96.76,0.07173913,-0.394565217,0,0,0,,0,4,4,54,1,1,TL,distupe,cursive,distupe_c.png,3.105,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,96.761,96.959,96.959,97.459,,,,,,,,,,,,,,1.043,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,1,97.46,98.51,m,1,1.043,,[],[],[],[],[],[],[],98.51,100.509,100.509,102.193,[],[],[],[],[],[],[],z,102.193,102.193,0.07173913,-0.394565217,0,0,0,,0,5,5,112,1,1,word,LIBERAL,cursive,liberal_c.png,1.67,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,102.194,102.392,102.393,102.893,,,,,,,,,,,,,,0.854,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,102.893,103.759,m,1,0.854,,[],[],[],[],[],[],[],103.759,105.759,105.759,105.76,[],[],[],[],[],[],[],,105.76,105.76,0.07173913,-0.394565217,0,0,0,,0,6,6,106,1,1,word,ELABORATE,print,elaborate_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,105.762,105.959,105.959,106.459,,,,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,106.46,107.209,m,1,0.739,,[],[],[],[],[],[],[],107.21,109.209,109.209,109.21,[],[],[],[],[],[],[],,109.21,109.21,0.07173913,-0.394565217,0,0,0,,0,7,7,133,1,1,word,PROVIDE,print,provide_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,109.211,109.409,109.409,109.909,,,,,,,,,,,,,,2.437,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,109.91,112.359,m,0,2.437,,[],[],[],[],[],[],[],112.359,114.359,114.359,114.36,[],[],[],[],[],[],[],,114.36,114.36,0.07173913,-0.394565217,0,0,0,,0,8,8,73,1,1,TL,ronamtic,cursive,ronamtic_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,114.361,114.559,114.559,115.059,,,,,,,,,,,,,,0.61,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,115.06,115.676,m,1,0.61,,[],[],[],[],[],[],[],115.676,117.676,117.676,117.676,[],[],[],[],[],[],[],,117.676,117.676,0.07173913,-0.394565217,0,0,0,,0,9,9,121,1,1,word,MISTAKE,print,mistake_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,117.678,117.875,117.876,118.376,,,,,,,,,,,,,,1.104,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,0,118.376,119.492,z,1,1.104,,[],[],[],[],[],[],[],119.493,121.493,121.493,121.494,[],[],[],[],[],[],[],,121.494,121.494,0.07173913,-0.394565217,0,0,0,,0,10,10,69,1,1,TL,radiply,cursive,radiply_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,121.495,121.692,121.693,122.192,,,,,,,,,,,,,,1.961,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,122.193,124.16,z,1,1.961,,[],[],[],[],[],[],[],124.16,126.159,126.159,126.16,[],[],[],[],[],[],[],,126.16,126.16,0.07173913,-0.394565217,0,0,0,,0,11,11,39,1,1,RL,vabifity,cursive,vabifity_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,126.161,126.359,126.359,126.859,,,,,,,,,,,,,,1.295,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,1,126.86,128.161,z,1,1.295,,[],[],[],[],[],[],[],128.161,130.159,130.159,131.492,[],[],[],[],[],[],[],z,131.492,131.492,0.07173913,-0.394565217,0,0,0,,0,12,12,5,1,1,RL,cobeny,cursive,cobeny_c.png,1.325,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,131.493,131.692,131.692,132.192,,,,,,,,,,,,,,0.686,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,0,132.193,132.892,m,0,0.686,,[],[],[],[],[],[],[],132.892,134.892,134.892,134.893,[],[],[],[],[],[],[],,134.893,134.893,0.07173913,-0.394565217,0,0,0,,0,13,13,47,1,1,TL,cagetory,print,cagetory_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,134.894,135.092,135.092,135.592,,,,,,,,,,,,,,0.891,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,135.593,136.492,m,1,0.891,,[],[],[],[],[],[],[],136.492,138.492,138.492,138.493,[],[],[],[],[],[],[],,138.493,138.493,0.07173913,-0.394565217,0,0,0,,0,14,14,153,1,1,word,STOLEN,print,stolen_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,138.494,138.692,138.692,139.192,,,,,,,,,,,,,,1.321,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,139.192,140.526,m,1,1.321,,[],[],[],[],[],[],[],140.526,142.526,142.526,142.526,[],[],[],[],[],[],[],,142.526,142.526,0.07173913,-0.394565217,0,0,0,,0,15,15,132,1,1,word,PROPOSAL,cursive,proposal_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,142.528,142.726,142.726,143.226,,,,,,,,,,,,,,0.853,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,143.226,144.092,m,1,0.853,,[],[],[],[],[],[],[],144.092,146.093,146.093,146.093,[],[],[],[],[],[],[],,146.093,146.093,0.07173913,-0.394565217,0,0,0,,0,16,16,142,1,1,word,REMOTE,print,remote_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,146.094,146.291,146.292,146.792,,,,,,,,,,,,,,1.977,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,0,146.793,148.777,m,0,1.977,,[],[],[],[],[],[],[],148.777,150.776,150.776,150.776,[],[],[],[],[],[],[],,150.776,150.777,0.07173913,-0.394565217,0,0,0,,0,17,17,34,1,1,RL,samite,print,samite_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,150.778,150.975,150.976,151.476,,,,,,,,,,,,,,0.796,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,151.476,152.277,m,1,0.796,,[],[],[],[],[],[],[],152.277,154.276,154.276,154.276,[],[],[],[],[],[],[],,154.276,154.276,0.07173913,-0.394565217,0,0,0,,0,18,18,138,1,1,word,REFUSAL,print,refusal_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,154.277,154.476,154.476,154.975,,,,,,,,,,,,,,1.327,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,154.975,156.309,z,1,1.327,,[],[],[],[],[],[],[],156.309,158.309,158.309,158.309,[],[],[],[],[],[],[],,158.309,158.309,0.07173913,-0.394565217,0,0,0,,0,19,19,46,1,1,TL,catipal,print,catipal_p.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,158.31,158.509,158.509,159.009,,,,,,,,,,,,,,1.688,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,159.009,160.709,z,1,1.688,,[],[],[],[],[],[],[],160.709,162.709,162.709,162.71,[],[],[],[],[],[],[],,162.71,162.71,0.07173913,-0.394565217,0,0,0,,0,20,20,3,1,1,RL,casena,cursive,casena_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,162.711,162.909,162.909,163.409,,,,,,,,,,,,,,1.954,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,163.41,165.376,m,1,1.954,,[],[],[],[],[],[],[],165.376,167.375,167.376,167.376,[],[],[],[],[],[],[],,167.376,167.376,0.07173913,-0.394565217,0,0,0,,0,21,21,134,1,1,word,QUALIFY,cursive,qualify_c.png,,,,,,
,,,,32009,001,2025-10-16_12h28.19.813,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,167.377,167.576,167.576,168.075,,,,,,,,,,,,,,3.176,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,0,168.076,171.259,z,0,3.176,,[],[],[],[],[],[],[],171.259,173.259,173.259,173.26,[],[],[],[],[],[],[],,173.26,173.26,0.07173913,-0.394565217,0,0,0,,0,22,22,140,1,1,word,RELATIVE,cursive,relative_c.png,,,,,,
