counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,32.7107,32.9106,32.9107,33.4096,33.4114,35.9186,m,1,2.4909,,[],[],[],[],[],[],[],2.4909,1,35.9204,36.4175,0,6,6,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,36.4195,36.6175,36.6176,37.1234,37.1244,38.7589,z,1,1.6241,,[],[],[],[],[],[],[],1.6241,1,38.7592,39.259,0,7,7,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,39.2609,39.4594,39.4594,39.9599,39.9616,41.1566,z,1,1.182,,[],[],[],[],[],[],[],1.182,1,41.1568,41.6569,0,8,8,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,41.658,41.8557,41.8557,42.359,42.3605,43.4096,z,1,1.0336,,[],[],[],[],[],[],[],1.0336,1,43.4098,43.9091,0,9,9,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,43.9109,44.109,44.109,44.6094,44.6109,45.664,z,1,1.0399,,[],[],[],[],[],[],[],1.0399,1,45.6641,46.1637,0,10,10,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,46.1647,46.3639,46.364,46.8636,46.8645,47.6226,m,1,0.7491,,[],[],[],[],[],[],[],0.7491,1,47.6228,48.1177,0,11,11,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,48.1186,48.3174,48.3174,48.8178,48.8187,49.8728,m,1,1.0396,,[],[],[],[],[],[],[],1.0396,1,49.8729,50.3722,0,12,12,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,50.3734,50.5718,50.5719,51.0721,51.0728,51.8719,m,1,0.7906,,[],[],[],[],[],[],[],0.7906,1,51.872,52.3727,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,52.3738,52.5727,52.5727,53.073,53.0736,53.9473,z,1,0.8661,,[],[],[],[],[],[],[],0.8661,1,53.9474,54.4483,0,14,14,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,54.4498,54.6431,54.6431,55.1461,55.1471,56.5259,z,1,1.3687,,[],[],[],[],[],[],[],1.3687,1,56.5261,57.0264,0,15,15,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0327,59.1298,,0.126679182,-0.411590147,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,59.1399,59.3256,59.3256,59.8254,,,,,,,,,,,,,,1.0941,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,59.8263,60.9282,z,1,1.0941,,[],[],[],[],[],[],[],60.9288,62.9267,62.9269,62.9298,[],[],[],[],[],[],[],,62.9299,62.9326,0.176663543,-0.324742268,0,0,0,,0,0,0,14,1,1,RL,lofase,print,lofase_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,62.9337,63.1286,63.1287,63.6345,,,,,,,,,,,,,,3.9849,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,63.6353,67.627,z,1,3.9849,,[],[],[],[],[],[],[],67.6272,69.6263,69.6264,69.6266,[],[],[],[],[],[],[],,69.6267,69.6269,0.176663543,-0.324742268,0,0,0,,0,1,1,67,1,1,TL,pocily,cursive,pocily_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,69.6284,69.8264,69.8265,70.3255,,,,,,,,,,,,,,0.8887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,70.3262,71.2181,z,1,0.8887,,[],[],[],[],[],[],[],71.2186,73.2154,73.2155,73.2156,[],[],[],[],[],[],[],,73.2157,73.2157,0.176663543,-0.324742268,0,0,0,,0,2,2,20,1,1,RL,nunewical,print,nunewical_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,73.2175,73.4172,73.4173,73.9175,,,,,,,,,,,,,,0.7957,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,73.9181,74.7147,m,1,0.7957,,[],[],[],[],[],[],[],74.7148,76.7134,76.7134,76.7137,[],[],[],[],[],[],[],,76.7137,76.7138,0.176663543,-0.324742268,0,0,0,,0,3,3,91,1,1,word,CARDINAL,print,cardinal_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,76.7148,76.9112,76.9112,77.4097,,,,,,,,,,,,,,0.6938,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,1,77.4106,78.1056,z,0,0.6938,,[],[],[],[],[],[],[],78.1057,80.1061,80.1062,84.8904,[],[],[],[],[],[],[],m,84.8904,84.8905,0.176663543,-0.324742268,0,0,0,,0,4,4,87,1,1,word,CAFETERIA,cursive,cafeteria_c.png,4.7833,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,84.8912,85.0894,85.0894,85.5887,,,,,,,,,,,,,,4.2582,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,85.5893,89.8489,m,1,4.2582,,[],[],[],[],[],[],[],89.849,91.8502,91.8503,91.8505,[],[],[],[],[],[],[],,91.8506,91.8507,0.176663543,-0.324742268,0,0,0,,0,5,5,88,1,1,word,CAMERA,cursive,camera_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,91.8519,92.056,92.056,92.5507,,,,,,,,,,,,,,3.2195,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,7,0,92.5515,95.7718,z,1,3.2195,,[],[],[],[],[],[],[],95.7718,97.7716,97.7717,97.772,[],[],[],[],[],[],[],,97.772,97.7721,0.176663543,-0.324742268,0,0,0,,0,6,6,59,1,1,TL,lirebal,cursive,lirebal_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,97.7729,97.9677,97.9677,98.4732,,,,,,,,,,,,,,1.989,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,98.4737,100.4677,z,0,1.989,,[],[],[],[],[],[],[],100.4678,102.4637,102.4638,102.4639,[],[],[],[],[],[],[],,102.464,102.4641,0.176663543,-0.324742268,0,0,0,,0,7,7,146,1,1,word,RETIRE,cursive,retire_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,102.4652,102.6587,102.6588,103.1636,,,,,,,,,,,,,,2.6731,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,103.1639,105.8379,z,1,2.6731,,[],[],[],[],[],[],[],105.838,107.8381,107.8381,107.8386,[],[],[],[],[],[],[],,107.8386,107.8386,0.176663543,-0.324742268,0,0,0,,0,8,8,74,1,1,TL,setanor,cursive,setanor_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,107.8395,108.0383,108.0383,108.5374,,,,,,,,,,,,,,3.3837,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,108.538,111.9226,m,1,3.3837,,[],[],[],[],[],[],[],111.9226,113.9221,113.9222,113.9225,[],[],[],[],[],[],[],,113.9225,113.9228,0.176663543,-0.324742268,0,0,0,,0,9,9,140,1,1,word,RELATIVE,cursive,relative_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,113.9238,114.1222,114.1223,114.623,,,,,,,,,,,,,,2.0995,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,1,114.6234,116.7236,z,1,2.0995,,[],[],[],[],[],[],[],116.7237,118.7223,118.7224,120.9137,[],[],[],[],[],[],[],z,120.9138,120.9139,0.176663543,-0.324742268,0,0,0,,0,10,10,69,1,1,TL,radiply,cursive,radiply_c.png,2.1906,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,120.9147,121.114,121.1141,121.6137,,,,,,,,,,,,,,1.0405,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,121.6141,122.6549,z,1,1.0405,,[],[],[],[],[],[],[],122.655,124.6549,124.655,124.6551,[],[],[],[],[],[],[],,124.6552,124.6552,0.176663543,-0.324742268,0,0,0,,0,11,11,34,1,1,RL,samite,print,samite_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,124.6565,124.8536,124.8536,125.3511,,,,,,,,,,,,,,1.488,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,125.3514,126.8422,m,1,1.488,,[],[],[],[],[],[],[],126.8426,128.8386,128.8386,128.8388,[],[],[],[],[],[],[],,128.8388,128.8389,0.176663543,-0.324742268,0,0,0,,0,12,12,80,1,1,word,ACADEMY,cursive,academy_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,128.8408,129.0384,129.0385,129.539,,,,,,,,,,,,,,1.2242,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,129.5394,130.7665,m,1,1.2242,,[],[],[],[],[],[],[],130.7666,132.7674,132.7674,132.7677,[],[],[],[],[],[],[],,132.7677,132.768,0.176663543,-0.324742268,0,0,0,,0,13,13,107,1,1,word,EVIDENT,print,evident_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,132.7695,132.9664,132.9665,133.4641,,,,,,,,,,,,,,1.1773,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,133.4647,134.6431,m,1,1.1773,,[],[],[],[],[],[],[],134.6432,136.6423,136.6423,136.6424,[],[],[],[],[],[],[],,136.6424,136.6425,0.176663543,-0.324742268,0,0,0,,0,14,14,128,1,1,word,PACIFIC,print,pacific_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,136.6438,136.8418,136.842,137.3384,,,,,,,,,,,,,,3.6077,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,137.3387,140.9471,m,1,3.6077,,[],[],[],[],[],[],[],140.9471,142.9458,142.9459,142.9462,[],[],[],[],[],[],[],,142.9464,142.9465,0.176663543,-0.324742268,0,0,0,,0,15,15,149,1,1,word,SENATOR,cursive,senator_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,142.9475,143.1438,143.1439,143.6468,,,,,,,,,,,,,,0.9502,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,143.6473,144.5982,m,1,0.9502,,[],[],[],[],[],[],[],144.5983,146.5959,146.596,146.5962,[],[],[],[],[],[],[],,146.5964,146.5965,0.176663543,-0.324742268,0,0,0,,0,16,16,156,1,1,word,TRIBUTE,cursive,tribute_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,146.5976,146.7915,146.7915,147.292,,,,,,,,,,,,,,2.0793,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,0,147.2925,149.3727,z,1,2.0793,,[],[],[],[],[],[],[],149.3728,151.3718,151.3719,151.3721,[],[],[],[],[],[],[],,151.3722,151.3724,0.176663543,-0.324742268,0,0,0,,0,17,17,76,1,1,TL,stragety,cursive,stragety_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,151.3733,151.5666,151.5667,152.0668,,,,,,,,,,,,,,2.5885,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,152.0681,154.6582,m,1,2.5885,,[],[],[],[],[],[],[],154.6583,156.6579,156.658,156.6582,[],[],[],[],[],[],[],,156.6582,156.659,0.176663543,-0.324742268,0,0,0,,0,18,18,100,1,1,word,DECADE,print,decade_p.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,156.6604,156.858,156.858,157.3621,,,,,,,,,,,,,,1.5599,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,157.3626,158.9231,m,1,1.5599,,[],[],[],[],[],[],[],158.9232,160.9222,160.9223,160.9225,[],[],[],[],[],[],[],,160.9226,160.9227,0.176663543,-0.324742268,0,0,0,,0,19,19,118,1,1,word,MEDICINE,cursive,medicine_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,160.9237,161.1171,161.1172,161.6217,,,,,,,,,,,,,,0.9311,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,161.6223,162.5547,m,1,0.9311,,[],[],[],[],[],[],[],162.5548,164.5563,164.5565,164.5566,[],[],[],[],[],[],[],,164.5567,164.5568,0.176663543,-0.324742268,0,0,0,,0,20,20,115,1,1,word,LOGICAL,cursive,logical_c.png,,,,,,
,,,,32387,001,2025-12-04_01h34.18.110,HW_LDT_1,2024.2.4,Win32,60.97560976,,,,,,,,,,,,,,,,,,,,164.5576,164.7552,164.7552,165.2543,,,,,,,,,,,,,,1.3827,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,165.2548,166.6381,z,1,1.3827,,[],[],[],[],[],[],[],166.6382,168.6379,168.6379,168.638,[],[],[],[],[],[],[],,168.638,168.6381,0.176663543,-0.324742268,0,0,0,,0,21,21,40,1,1,TL,atameur,print,atameur_p.png,,,,,,
