counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,56.0502,56.2499,56.2499,56.7499,56.7507,57.55,m,1,0.7673,,[],[],[],[],[],[],[],0.7673,1,57.5502,58.0499,0,5,5,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,58.0516,58.2499,58.2499,58.7497,58.7506,59.4166,m,1,0.6589,,[],[],[],[],[],[],[],0.6589,1,59.4167,59.9166,0,6,6,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,59.9182,60.1165,60.1165,60.6166,60.6177,61.7166,z,1,1.0819,,[],[],[],[],[],[],[],1.0819,1,61.7167,62.2166,0,7,7,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,62.2182,62.4166,62.4167,62.9165,62.9175,63.9164,z,1,0.9681,,[],[],[],[],[],[],[],0.9681,1,63.9167,64.4167,0,8,8,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,64.4184,64.6168,64.6169,65.1166,65.1174,67.1167,z,1,1.9847,,[],[],[],[],[],[],[],1.9847,1,67.1168,67.6167,0,9,9,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,67.6182,67.8167,67.8167,68.3163,68.3168,70.4165,z,1,2.0658,,[],[],[],[],[],[],[],2.0658,1,70.4167,70.9167,0,10,10,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,70.9183,71.1166,71.1166,71.6166,71.6176,74.2833,z,1,2.6345,,[],[],[],[],[],[],[],2.6345,1,74.2835,74.7832,0,11,11,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,74.7846,74.9832,74.9832,75.4832,75.4845,76.4159,z,0,0.9106,,[],[],[],[],[],[],[],0.9106,0,76.4167,76.9165,0,12,12,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,76.9181,77.1165,77.1166,77.6159,77.6165,78.4835,m,1,0.8413,,[],[],[],[],[],[],[],0.8413,1,78.4848,78.9834,0,13,13,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,78.985,79.1831,79.1832,79.6833,79.6843,81.1166,m,1,1.3944,,[],[],[],[],[],[],[],1.3944,1,81.1167,81.6166,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,81.6178,81.8159,81.816,82.3169,82.3178,83.4499,m,1,1.1059,,[],[],[],[],[],[],[],1.1059,1,83.45,83.9501,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9574,87.8849,,0.029544271,-0.414270833,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,87.9046,88.0832,88.0832,88.5835,,,,,,,,,,,,,,1.445,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,88.585,90.0505,m,1,1.445,,[],[],[],[],[],[],[],90.0508,92.0503,92.0506,92.0541,[],[],[],[],[],[],[],,92.0542,92.0559,0.029544271,-0.412352431,0,0,0,,0,0,0,99,1,4,word,DEBATE,cursive,debate_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,92.0568,92.2499,92.2499,92.7491,,,,,,,,,,,,,,2.2194,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,92.7497,94.9835,m,1,2.2194,,[],[],[],[],[],[],[],94.9836,96.9834,96.9835,96.9837,[],[],[],[],[],[],[],,96.9837,96.9839,0.029544271,-0.412352431,0,0,0,,0,1,1,107,1,4,word,EVIDENT,print,evident_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,96.9853,97.1825,97.1826,97.6832,,,,,,,,,,,,,,1.1102,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,97.6837,98.817,m,1,1.1102,,[],[],[],[],[],[],[],98.8171,100.8167,100.8168,100.8171,[],[],[],[],[],[],[],,100.8171,100.8172,0.029544271,-0.412352431,0,0,0,,0,2,2,89,1,4,word,CAPACITY,cursive,capacity_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,100.8184,101.0159,101.0159,101.5166,,,,,,,,,,,,,,0.6656,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,101.5172,102.1839,m,0,0.6656,,[],[],[],[],[],[],[],102.184,104.1833,104.1834,104.1837,[],[],[],[],[],[],[],,104.1838,104.184,0.029544271,-0.412352431,0,0,0,,0,3,3,62,1,4,TL,locigal,print,locigal_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,104.1857,104.3834,104.3834,104.8834,,,,,,,,,,,,,,0.669,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,104.8843,105.5835,m,1,0.669,,[],[],[],[],[],[],[],105.5836,107.5834,107.5835,107.5837,[],[],[],[],[],[],[],,107.5838,107.584,0.029544271,-0.412352431,0,0,0,,0,4,4,135,1,4,word,QUALITY,print,quality_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,107.5855,107.7834,107.7835,108.2832,,,,,,,,,,,,,,1.2509,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,108.284,109.5493,z,1,1.2509,,[],[],[],[],[],[],[],109.5494,111.5503,111.5503,111.5506,[],[],[],[],[],[],[],,111.5508,111.5509,0.034878472,-0.406445312,0,0,0,,0,5,5,40,1,4,RL,reconal,print,reconal_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,111.5523,111.7499,111.75,112.2499,,,,,,,,,,,,,,2.0024,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,112.2505,114.2838,m,1,2.0024,,[],[],[],[],[],[],[],114.2839,116.283,116.2831,116.2832,[],[],[],[],[],[],[],,116.2833,116.2834,0.03375,-0.407617187,0,0,0,,0,6,6,96,1,4,word,CONSIDER,cursive,consider_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,116.284,116.4833,116.4833,116.9833,,,,,,,,,,,,,,1.414,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,1,116.9839,118.4168,m,1,1.414,,[],[],[],[],[],[],[],118.4171,120.4168,120.4169,124.05,[],[],[],[],[],[],[],z,124.05,124.0502,0.03375,-0.407617187,0,0,0,,0,7,7,82,1,4,word,AMATEUR,cursive,amateur_c.png,3.6311,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,124.0514,124.2496,124.2497,124.7499,,,,,,,,,,,,,,2.8144,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,124.7506,127.5835,z,1,2.8144,,[],[],[],[],[],[],[],127.5837,129.5833,129.5833,129.5835,[],[],[],[],[],[],[],,129.5835,129.5837,0.03375,-0.407617187,0,0,0,,0,8,8,71,1,4,TL,racidal,print,racidal_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,129.5846,129.7834,129.7835,130.2834,,,,,,,,,,,,,,1.5352,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,130.2841,131.8495,z,1,1.5352,,[],[],[],[],[],[],[],131.8496,133.8496,133.8496,133.8498,[],[],[],[],[],[],[],,133.8498,133.8499,0.03375,-0.407617187,0,0,0,,0,9,9,76,1,4,TL,setanor,print,setanor_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,133.8508,134.0496,134.0496,134.55,,,,,,,,,,,,,,1.5717,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,134.5506,136.1502,m,1,1.5717,,[],[],[],[],[],[],[],136.1503,138.15,138.1501,138.1504,[],[],[],[],[],[],[],,138.1504,138.1507,0.03375,-0.407617187,0,0,0,,0,10,10,146,1,4,word,RETIRE,print,retire_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,138.1523,138.35,138.3501,138.8499,,,,,,,,,,,,,,2.1499,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,138.8505,141.0169,z,0,2.1499,,[],[],[],[],[],[],[],141.017,143.0168,143.0169,143.0172,[],[],[],[],[],[],[],,143.0173,143.0174,0.03375,-0.407617187,0,0,0,,0,11,11,128,1,4,word,PACIFIC,cursive,pacific_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,143.0189,143.2166,143.2167,143.7168,,,,,,,,,,,,,,1.7025,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,143.7173,145.4501,m,1,1.7025,,[],[],[],[],[],[],[],145.4501,147.4501,147.4501,147.4504,[],[],[],[],[],[],[],,147.4505,147.4506,0.03375,-0.407617187,0,0,0,,0,12,12,94,1,4,word,CLINICAL,print,clinical_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,147.4523,147.65,147.6501,148.1501,,,,,,,,,,,,,,2.1899,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,148.1506,150.3501,m,1,2.1899,,[],[],[],[],[],[],[],150.3502,152.35,152.35,152.3502,[],[],[],[],[],[],[],,152.3502,152.3503,0.03375,-0.407617187,0,0,0,,0,13,13,100,1,4,word,DECADE,cursive,decade_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,152.3513,152.55,152.5501,153.05,,,,,,,,,,,,,,2.0709,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,153.0506,155.1501,z,0,2.0709,,[],[],[],[],[],[],[],155.1502,157.15,157.1502,157.1503,[],[],[],[],[],[],[],,157.1504,157.1506,0.03375,-0.407617187,0,0,0,,0,14,14,138,1,4,word,REFUSAL,cursive,refusal_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,157.1521,157.3502,157.3502,157.8502,,,,,,,,,,,,,,1.3405,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,1,157.851,159.2163,z,1,1.3405,,[],[],[],[],[],[],[],159.2164,161.2168,161.2168,163.1834,[],[],[],[],[],[],[],m,163.1834,163.1836,0.03375,-0.407617187,0,0,0,,0,15,15,75,1,4,TL,sanile,print,sanile_p.png,1.9427,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,163.1849,163.3835,163.3835,163.8833,,,,,,,,,,,,,,3.676,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,163.8836,167.5836,z,1,3.676,,[],[],[],[],[],[],[],167.5837,169.5835,169.5836,169.5838,[],[],[],[],[],[],[],,169.5839,169.584,0.03375,-0.407617187,0,0,0,,0,16,16,16,1,4,RL,desifate,cursive,desifate_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,169.5853,169.7835,169.7835,170.2835,,,,,,,,,,,,,,2.4402,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,170.284,172.7502,m,1,2.4402,,[],[],[],[],[],[],[],172.7504,174.7501,174.7502,174.7505,[],[],[],[],[],[],[],,174.7506,174.7507,0.03375,-0.407617187,0,0,0,,0,17,17,136,1,4,word,RADICAL,print,radical_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,174.7522,174.9501,174.9502,175.4503,,,,,,,,,,,,,,2.8916,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,175.4509,178.3501,z,0,2.8916,,[],[],[],[],[],[],[],178.3502,180.3501,180.3501,180.3503,[],[],[],[],[],[],[],,180.3505,180.3508,0.03375,-0.407617187,0,0,0,,0,18,18,108,1,4,word,FORTUNE,cursive,fortune_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,180.3524,180.5502,180.5502,181.0501,,,,,,,,,,,,,,1.5887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,181.0507,182.6504,z,1,1.5887,,[],[],[],[],[],[],[],182.6504,184.6492,184.6493,184.6495,[],[],[],[],[],[],[],,184.6495,184.6496,0.03375,-0.407617187,0,0,0,,0,19,19,64,1,4,TL,moredate,print,moredate_p.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,184.6507,184.8501,184.8501,185.3501,,,,,,,,,,,,,,2.5351,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,185.3507,187.9169,z,1,2.5351,,[],[],[],[],[],[],[],187.9171,189.9169,189.917,189.9172,[],[],[],[],[],[],[],,189.9173,189.9174,0.03375,-0.407617187,0,0,0,,0,20,20,72,1,4,TL,relugar,cursive,relugar_c.png,,,,,,
,,,,31549,001,2025-10-19_12h18.07.706,HW_LDT_1,2024.2.4,MacIntel,30.03003003,,,,,,,,,,,,,,,,,,,,,189.919,190.1168,190.1168,190.617,,,,,,,,,,,,,,0.9358,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,190.6176,191.5828,m,1,0.9358,,[],[],[],[],[],[],[],191.5829,193.5836,193.5837,193.5839,[],[],[],[],[],[],[],,193.5839,193.584,0.03375,-0.407617187,0,0,0,,0,21,21,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,,,
