counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,108.1937,108.3918,108.3918,108.8918,108.8928,109.8752,z,1,0.9659,,[],[],[],[],[],[],[],0.9659,1,109.8753,110.3751,0,5,5,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,110.377,110.575,110.5752,111.075,111.0763,111.8419,z,1,0.7465,,[],[],[],[],[],[],[],0.7465,1,111.8421,112.3417,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,112.3436,112.5416,112.5417,113.0416,113.0427,113.7251,m,1,0.6674,,[],[],[],[],[],[],[],0.6674,1,113.7252,114.2251,0,7,7,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,114.227,114.4248,114.425,114.9248,114.9259,115.7749,m,1,0.8364,,[],[],[],[],[],[],[],0.8364,1,115.7751,116.2743,0,8,8,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,116.2758,116.4747,116.4748,116.9748,116.9758,117.6081,m,1,0.6144,,[],[],[],[],[],[],[],0.6144,1,117.6083,118.1081,0,9,9,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,118.1099,118.308,118.3081,118.808,118.809,119.4742,z,1,0.6569,,[],[],[],[],[],[],[],0.6569,1,119.4743,119.9748,0,10,10,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,119.976,120.1748,120.1748,120.6746,120.6759,121.2079,m,1,0.5144,,[],[],[],[],[],[],[],0.5144,1,121.2081,121.7071,0,11,11,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,121.7085,121.9076,121.9077,122.4079,122.409,122.9579,m,1,0.5315,,[],[],[],[],[],[],[],0.5315,1,122.958,123.4576,0,12,12,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,123.458,123.6579,123.6579,124.1578,124.1586,124.7246,m,1,0.5472,,[],[],[],[],[],[],[],0.5472,1,124.7247,125.2245,0,13,13,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,125.2259,125.4244,125.4245,125.9244,125.9253,126.9078,z,1,0.9648,,[],[],[],[],[],[],[],0.9648,1,126.9079,127.4077,0,14,14,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,127.4091,127.6077,127.6077,128.1076,128.1087,128.6744,m,1,0.5483,,[],[],[],[],[],[],[],0.5483,1,128.6746,129.1744,0,15,15,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.1813,19169.0923,,0.102304254,-0.381719135,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19169.1005,19169.292,19169.292,19169.7921,,,,,,,,,,,,,,2.0836,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,19169.794,19171.8925,m,1,2.0836,,[],[],[],[],[],[],[],19171.8927,19173.8918,19173.8921,19173.8946,[],[],[],[],[],[],[],,19173.8946,19173.8958,0.103233855,-0.012869914,0,0,0,,0,0,0,128,1,2,word,PACIFIC,print,pacific_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19173.8964,19174.0918,19174.0918,19174.5918,,,,,,,,,,,,,,1.4118,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,19174.5924,19176.0084,m,1,1.4118,,[],[],[],[],[],[],[],19176.0085,19178.0083,19178.0084,19178.0087,[],[],[],[],[],[],[],,19178.0088,19178.0089,0.103233855,-0.012869914,0,0,0,,0,1,1,102,1,2,word,DENSITY,print,density_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19178.0101,19178.2082,19178.2083,19178.7083,,,,,,,,,,,,,,1.1698,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,19178.709,19179.8916,m,1,1.1698,,[],[],[],[],[],[],[],19179.8917,19181.8914,19181.8916,19181.8918,[],[],[],[],[],[],[],,19181.8919,19181.8921,0.103233855,-0.012869914,0,0,0,,0,2,2,141,1,2,word,RELIGION,cursive,religion_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19181.8933,19182.0915,19182.0915,19182.5914,,,,,,,,,,,,,,1.0708,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,19182.5921,19183.6751,z,1,1.0708,,[],[],[],[],[],[],[],19183.6752,19185.6747,19185.6748,19185.6751,[],[],[],[],[],[],[],,19185.6751,19185.6753,0.103233855,-0.012869914,0,0,0,,0,3,3,50,1,2,TL,donimant,print,donimant_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19185.6766,19185.8746,19185.8747,19186.3746,,,,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,19186.3752,19187.058,m,1,0.671,,[],[],[],[],[],[],[],19187.0582,19189.0579,19189.058,19189.0583,[],[],[],[],[],[],[],,19189.0583,19189.0585,0.103233855,-0.012869914,0,0,0,,0,4,4,159,1,2,word,VETERAN,print,veteran_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19189.0598,19189.2578,19189.2579,19189.7578,,,,,,,,,,,,,,1.1199,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,19189.7585,19190.8913,z,1,1.1199,,[],[],[],[],[],[],[],19190.8914,19192.891,19192.8911,19192.8915,[],[],[],[],[],[],[],,19192.8916,19192.8917,0.103233855,-0.012869914,0,0,0,,0,5,5,51,1,2,TL,etidor,cursive,etidor_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19192.8931,19193.0909,19193.091,19193.591,,,,,,,,,,,,,,2.0076,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,19193.5917,19195.6077,z,0,2.0076,,[],[],[],[],[],[],[],19195.6078,19197.6076,19197.6076,19197.6079,[],[],[],[],[],[],[],,19197.6079,19197.608,0.103233855,-0.012869914,0,0,0,,0,6,6,103,1,2,word,DISPUTE,cursive,dispute_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19197.6093,19197.8075,19197.8076,19198.3076,,,,,,,,,,,,,,1.0887,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,19198.3082,19199.4075,z,1,1.0887,,[],[],[],[],[],[],[],19199.4077,19201.4074,19201.4075,19201.4077,[],[],[],[],[],[],[],,19201.4078,19201.408,0.103233855,-0.012869914,0,0,0,,0,7,7,37,1,2,TL,adacemy,cursive,adacemy_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19201.4093,19201.6074,19201.6075,19202.1073,,,,,,,,,,,,,,0.6239,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,1,19202.1079,19202.7408,m,1,0.6239,,[],[],[],[],[],[],[],19202.7408,19204.7405,19204.7406,19206.774,[],[],[],[],[],[],[],z,19206.7741,19206.7742,0.103233855,-0.012869914,0,0,0,,0,8,8,81,1,2,word,ADVISORY,print,advisory_p.png,2.0269,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19206.7752,19206.9738,19206.9739,19207.4737,,,,,,,,,,,,,,1.9199,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,19207.4745,19209.4072,z,1,1.9199,,[],[],[],[],[],[],[],19209.4073,19211.4069,19211.407,19211.4073,[],[],[],[],[],[],[],,19211.4074,19211.4075,0.103233855,-0.012869914,0,0,0,,0,9,9,0,1,2,RL,adnicory,print,adnicory_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19211.4088,19211.6069,19211.607,19212.1069,,,,,,,,,,,,,,0.9899,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,19212.1075,19213.1069,m,1,0.9899,,[],[],[],[],[],[],[],19213.107,19215.1068,19215.1068,19215.107,[],[],[],[],[],[],[],,19215.1071,19215.1073,0.103233855,-0.012869914,0,0,0,,0,10,10,142,1,2,word,REMOTE,cursive,remote_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19215.1086,19215.3067,19215.3068,19215.8067,,,,,,,,,,,,,,0.9537,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,19215.8074,19216.7735,z,1,0.9537,,[],[],[],[],[],[],[],19216.7735,19218.7733,19218.7734,19218.7736,[],[],[],[],[],[],[],,19218.7737,19218.7738,0.103233855,-0.012869914,0,0,0,,0,11,11,34,1,2,RL,trilude,cursive,trilude_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19218.775,19218.9733,19218.9733,19219.4733,,,,,,,,,,,,,,4.4381,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,19219.4738,19223.9233,z,1,4.4381,,[],[],[],[],[],[],[],19223.9234,19225.9231,19225.9232,19225.9236,[],[],[],[],[],[],[],,19225.9236,19225.9238,0.103233855,-0.012869914,0,0,0,,0,12,12,56,1,2,TL,marnigal,cursive,marnigal_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19225.925,19226.1228,19226.1229,19226.623,,,,,,,,,,,,,,0.6702,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,19226.6236,19227.3055,m,1,0.6702,,[],[],[],[],[],[],[],19227.3056,19229.3064,19229.3064,19229.3066,[],[],[],[],[],[],[],,19229.3066,19229.3067,0.103233855,-0.012869914,0,0,0,,0,13,13,131,1,2,word,POPULAR,cursive,popular_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19229.3079,19229.5062,19229.5063,19230.0053,,,,,,,,,,,,,,1.4544,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,19230.006,19231.472,m,1,1.4544,,[],[],[],[],[],[],[],19231.4721,19233.4727,19233.4728,19233.473,[],[],[],[],[],[],[],,19233.473,19233.4732,0.103233855,-0.012869914,0,0,0,,0,14,14,106,1,2,word,ELABORATE,cursive,elaborate_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19233.4744,19233.6717,19233.6717,19234.1719,,,,,,,,,,,,,,0.7287,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,19234.1724,19234.9056,z,1,0.7287,,[],[],[],[],[],[],[],19234.9057,19236.9052,19236.9052,19236.9055,[],[],[],[],[],[],[],,19236.9056,19236.9056,0.103233855,-0.012869914,0,0,0,,0,15,15,4,1,2,RL,cenesony,print,cenesony_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19236.9069,19237.1059,19237.1059,19237.6058,,,,,,,,,,,,,,0.7368,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,19237.6065,19238.355,m,1,0.7368,,[],[],[],[],[],[],[],19238.3551,19240.3551,19240.3551,19240.3555,[],[],[],[],[],[],[],,19240.3555,19240.3556,0.103233855,-0.012869914,0,0,0,,0,16,16,82,1,2,word,AMATEUR,cursive,amateur_c.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19240.3569,19240.5558,19240.5559,19241.055,,,,,,,,,,,,,,0.9911,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,1,19241.0557,19242.056,z,1,0.9911,,[],[],[],[],[],[],[],19242.056,19244.0556,19244.0559,19245.3217,[],[],[],[],[],[],[],z,19245.3219,19245.322,0.103233855,-0.012869914,0,0,0,,0,17,17,39,1,2,TL,aminal,print,aminal_p.png,1.2598,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19245.3229,19245.5223,19245.5223,19246.0223,,,,,,,,,,,,,,1.0103,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,0,19246.0229,19247.038,z,1,1.0103,,[],[],[],[],[],[],[],19247.0381,19249.0387,19249.0388,19249.039,[],[],[],[],[],[],[],,19249.0391,19249.0393,0.103233855,-0.012869914,0,0,0,,0,18,18,73,1,2,TL,redisent,print,redisent_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19249.0406,19249.2386,19249.2387,19249.7387,,,,,,,,,,,,,,0.6044,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,19249.7393,19250.3556,m,1,0.6044,,[],[],[],[],[],[],[],19250.3557,19252.3548,19252.3548,19252.355,[],[],[],[],[],[],[],,19252.3551,19252.3552,0.103233855,-0.012869914,0,0,0,,0,19,19,92,1,2,word,CATEGORY,print,category_p.png,,,,,
,,,,31951,001,2025-10-17_14h14.28.469,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,19252.3563,19252.5553,19252.5553,19253.0544,,,,,,,,,,,,,,2.2157,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,19253.055,19255.2718,z,1,2.2157,,[],[],[],[],[],[],[],19255.2719,19257.2716,19257.2716,19257.2718,[],[],[],[],[],[],[],,19257.2719,19257.272,0.103233855,-0.012869914,0,0,0,,0,20,20,68,1,2,TL,quatily,cursive,quatily_c.png,,,,,
