counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,49.7838,49.9825,49.9825,50.4833,50.4842,51.3492,m,1,0.8342,,[],[],[],[],[],[],[],0.8342,1,51.3493,51.8496,0,5,5,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,51.8504,52.0499,52.0499,52.5498,52.5506,53.5325,z,1,0.9623,,[],[],[],[],[],[],[],0.9623,1,53.5325,54.033,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,54.034,54.2326,54.2326,54.7332,54.7338,55.5663,m,1,0.8012,,[],[],[],[],[],[],[],0.8012,1,55.5663,56.0663,0,7,7,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,56.0672,56.2665,56.2665,56.7665,56.767,57.5489,z,1,0.7622,,[],[],[],[],[],[],[],0.7622,1,57.549,58.0494,0,8,8,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,58.0501,58.2488,58.2489,58.7497,58.7505,59.5822,m,1,0.8053,,[],[],[],[],[],[],[],0.8053,1,59.5822,60.0828,0,9,9,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,60.0836,60.2829,60.2829,60.7829,60.784,61.5491,m,1,0.7341,,[],[],[],[],[],[],[],0.7341,1,61.5492,62.0499,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,62.0505,62.2489,62.249,62.75,62.7508,63.4823,z,1,0.708,,[],[],[],[],[],[],[],0.708,1,63.4825,63.9826,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,63.9834,64.1827,64.1828,64.6829,64.6839,65.4988,z,1,0.7959,,[],[],[],[],[],[],[],0.7959,1,65.4988,65.9993,0,12,12,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,66.0003,66.199,66.199,66.6996,66.7002,67.6321,z,1,0.908,,[],[],[],[],[],[],[],0.908,1,67.6322,68.1325,0,13,13,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,68.1334,68.3325,68.3325,68.8321,68.8326,69.5656,z,1,0.7043,,[],[],[],[],[],[],[],0.7043,1,69.5656,70.066,0,14,14,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,70.0667,70.2655,70.2655,70.7654,70.7658,71.7821,m,1,0.9879,,[],[],[],[],[],[],[],0.9879,1,71.7822,72.2821,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.2855,75.1987,,-0.000925912,-0.39444443,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,75.2069,75.3991,75.3991,75.8993,,,,,,,,,,,,,,1.2444,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,75.8999,77.1487,z,1,1.2444,,[],[],[],[],[],[],[],77.1489,79.1492,79.1495,79.1509,[],[],[],[],[],[],[],,79.151,79.1529,-0.000925912,-0.39444443,0,0,0,,0,0,0,40,1,3,TL,condiser,print,condiser_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,79.1533,79.3484,79.3485,79.8488,,,,,,,,,,,,,,1.7414,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,79.8493,81.5982,z,1,1.7414,,[],[],[],[],[],[],[],81.5983,83.5991,83.5991,83.5994,[],[],[],[],[],[],[],,83.5994,83.5996,-0.000925912,-0.39444443,0,0,0,,0,1,1,20,1,3,RL,orimipal,cursive,orimipal_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,83.6005,83.7991,83.7991,84.2992,,,,,,,,,,,,,,1.0475,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,84.2999,85.3482,z,1,1.0475,,[],[],[],[],[],[],[],85.3483,87.3492,87.3493,87.3495,[],[],[],[],[],[],[],,87.3495,87.3496,-0.000925912,-0.39444443,0,0,0,,0,2,2,72,1,3,TL,senmitent,print,senmitent_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,87.3501,87.5486,87.5487,88.0489,,,,,,,,,,,,,,1.0523,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,88.0495,89.1153,m,1,1.0523,,[],[],[],[],[],[],[],89.1155,91.1151,91.1151,91.1153,[],[],[],[],[],[],[],,91.1153,91.1153,-0.000925912,-0.39444443,0,0,0,,0,3,3,158,1,3,word,VELOCITY,cursive,velocity_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,91.116,91.3149,91.3149,91.8154,,,,,,,,,,,,,,1.7475,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,91.8159,93.5646,z,0,1.7475,,[],[],[],[],[],[],[],93.5646,95.5652,95.5653,95.5656,[],[],[],[],[],[],[],,95.5656,95.5657,-0.000925912,-0.39444443,0,0,0,,0,4,4,114,1,3,word,LOCATE,cursive,locate_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,95.5664,95.7651,95.7653,96.2649,,,,,,,,,,,,,,0.8842,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,96.2653,97.1647,z,1,0.8842,,[],[],[],[],[],[],[],97.1648,99.1652,99.1653,99.1657,[],[],[],[],[],[],[],,99.1657,99.1658,-0.000925912,-0.39444443,0,0,0,,0,5,5,35,1,3,TL,cateferia,print,cateferia_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,99.1664,99.3649,99.3649,99.865,,,,,,,,,,,,,,0.7834,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,99.8654,100.6646,m,1,0.7834,,[],[],[],[],[],[],[],100.6648,102.6653,102.6654,102.6656,[],[],[],[],[],[],[],,102.6657,102.6658,-0.000925912,-0.39444443,0,0,0,,0,6,6,104,1,3,word,DOMINANT,print,dominant_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,102.6666,102.8648,102.8648,103.3644,,,,,,,,,,,,,,3.5368,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,103.3648,106.915,z,1,3.5368,,[],[],[],[],[],[],[],106.9151,108.9146,108.9147,108.915,[],[],[],[],[],[],[],,108.915,108.9151,-0.000925912,-0.39444443,0,0,0,,0,7,7,31,1,3,RL,trilude,print,trilude_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,108.9158,109.1148,109.1148,109.6148,,,,,,,,,,,,,,0.8091,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,109.6152,110.431,m,1,0.8091,,[],[],[],[],[],[],[],110.4311,112.4314,112.4314,112.4316,[],[],[],[],[],[],[],,112.4316,112.4318,-0.000925912,-0.39444443,0,0,0,,0,8,8,80,1,3,word,ACADEMY,print,academy_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,112.4324,112.6307,112.6308,113.1313,,,,,,,,,,,,,,0.8438,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,113.1317,113.9807,m,1,0.8438,,[],[],[],[],[],[],[],113.9808,115.9814,115.9816,115.9817,[],[],[],[],[],[],[],,115.9818,115.9819,-0.000925912,-0.39444443,0,0,0,,0,9,9,113,1,3,word,LITERAL,print,literal_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,115.9827,116.1813,116.1813,116.6812,,,,,,,,,,,,,,1.3756,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,0,116.6816,118.064,z,1,1.3756,,[],[],[],[],[],[],[],118.0641,120.0645,120.0646,120.0647,[],[],[],[],[],[],[],,120.0648,120.0649,-0.000925912,-0.39444443,0,0,0,,0,10,10,47,1,3,TL,elarobate,print,elarobate_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,120.0656,120.2639,120.264,120.7649,,,,,,,,,,,,,,0.8586,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,1,120.7653,121.6305,m,1,0.8586,,[],[],[],[],[],[],[],121.6306,123.631,123.631,127.6304,[],[],[],[],[],[],[],m,127.6304,127.6305,-0.000925912,-0.39444443,0,0,0,,0,11,11,131,1,3,word,POPULAR,print,popular_p.png,3.99,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,127.6313,127.8304,127.8304,128.3307,,,,,,,,,,,,,,1.5209,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,128.3311,129.8644,z,1,1.5209,,[],[],[],[],[],[],[],129.8646,131.8641,131.8642,131.8643,[],[],[],[],[],[],[],,131.8643,131.8644,-0.000925912,-0.39444443,0,0,0,,0,12,12,70,1,3,TL,remuse,cursive,remuse_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,131.8652,132.0647,132.0647,132.5637,,,,,,,,,,,,,,0.9303,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,132.5641,133.4968,m,1,0.9303,,[],[],[],[],[],[],[],133.4969,135.4972,135.4972,135.4973,[],[],[],[],[],[],[],,135.4973,135.4973,-0.000925912,-0.39444443,0,0,0,,0,13,13,85,1,3,word,BENEFIT,print,benefit_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,135.4979,135.6978,135.6978,136.1975,,,,,,,,,,,,,,1.3739,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,1,136.1979,137.5802,m,1,1.3739,,[],[],[],[],[],[],[],137.5802,139.5808,139.5809,142.6799,[],[],[],[],[],[],[],z,142.68,142.6801,-0.000925912,-0.39444443,0,0,0,,0,14,14,89,1,3,word,CAPACITY,cursive,capacity_c.png,3.0967,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,142.6807,142.8803,142.8803,143.3805,,,,,,,,,,,,,,1.6985,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,143.381,145.0801,z,1,1.6985,,[],[],[],[],[],[],[],145.0801,147.0803,147.0804,147.0805,[],[],[],[],[],[],[],,147.0806,147.0806,-0.000925912,-0.39444443,0,0,0,,0,15,15,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,147.0811,147.2807,147.2808,147.7804,,,,,,,,,,,,,,0.8887,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,147.7808,148.6803,m,1,0.8887,,[],[],[],[],[],[],[],148.6804,150.6803,150.6803,150.6805,[],[],[],[],[],[],[],,150.6805,150.6808,-0.000925912,-0.39444443,0,0,0,,0,16,16,96,1,3,word,CONSIDER,print,consider_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,150.6816,150.8805,150.8805,151.3804,,,,,,,,,,,,,,0.973,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,0,151.3806,152.3635,z,1,0.973,,[],[],[],[],[],[],[],152.3635,154.3637,154.3638,154.364,[],[],[],[],[],[],[],,154.364,154.3641,-0.000925912,-0.39444443,0,0,0,,0,17,17,25,1,3,RL,retupar,print,retupar_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,154.3648,154.5635,154.5635,155.0634,,,,,,,,,,,,,,1.0416,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,1,155.0637,156.1129,z,1,1.0416,,[],[],[],[],[],[],[],156.1129,158.1136,158.1136,159.6128,[],[],[],[],[],[],[],m,159.6128,159.6131,-0.000925912,-0.39444443,0,0,0,,0,18,18,62,1,3,TL,prodive,print,prodive_p.png,1.4932,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,159.6139,159.8136,159.8137,160.3137,,,,,,,,,,,,,,1.6841,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,160.3141,162.0134,z,0,1.6841,,[],[],[],[],[],[],[],162.0135,164.0129,164.0129,164.013,[],[],[],[],[],[],[],,164.013,164.013,-0.000925912,-0.39444443,0,0,0,,0,19,19,108,1,3,word,FORTUNE,cursive,fortune_c.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,164.0137,164.2133,164.2133,164.713,,,,,,,,,,,,,,1.2855,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,164.7134,166.0132,z,1,1.2855,,[],[],[],[],[],[],[],166.0132,168.013,168.013,168.0132,[],[],[],[],[],[],[],,168.0132,168.0134,-0.000925912,-0.39444443,0,0,0,,0,20,20,8,1,3,RL,cocewage,print,cocewage_p.png,,,,,
,,,,31963,001,2025-10-19_23h50.40.807,HW_LDT_1,2024.2.4,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,168.0141,168.213,168.213,168.7132,,,,,,,,,,,,,,1.1666,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,168.7137,169.8961,z,1,1.1666,,[],[],[],[],[],[],[],169.8962,171.8963,171.8964,171.8965,[],[],[],[],[],[],[],,171.8965,171.8966,-0.000925912,-0.39444443,0,0,0,,0,21,21,22,1,3,RL,procogal,print,procogal_p.png,,,,,
