counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,138.0424,138.2412,138.2413,138.7413,138.7421,139.5246,z,1,0.7629,,[],[],[],[],[],[],[],0.7629,1,139.5248,140.0236,0,10,10,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,140.0248,140.2245,140.2246,140.7245,140.7253,141.4412,m,1,0.6959,,[],[],[],[],[],[],[],0.6959,1,141.4413,141.9413,0,11,11,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,141.9426,142.1412,142.1413,142.6412,142.6421,143.4236,z,1,0.763,,[],[],[],[],[],[],[],0.763,1,143.4237,143.9246,0,12,12,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,143.9258,144.1246,144.1246,144.6244,144.6251,145.2577,m,1,0.6225,,[],[],[],[],[],[],[],0.6225,1,145.2579,145.7573,0,13,13,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,145.7585,145.9578,145.9579,146.4568,146.4577,147.1248,m,1,0.6578,,[],[],[],[],[],[],[],0.6578,1,147.1249,147.6246,0,14,14,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,147.6258,147.8244,147.8245,148.3236,148.3244,149.0745,z,1,0.7303,,[],[],[],[],[],[],[],0.7303,1,149.0746,149.5745,0,15,15,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5798,179.4239,space,29.8167,,0.406267002,0.142074436,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,179.4349,179.6233,179.6234,180.1243,,,,,,,,,,,,,,0.7288,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,1,0,180.1257,180.8574,z,1,0.7288,,[],[],[],[],[],[],[],180.8575,182.8568,182.857,182.8592,[],[],[],[],[],[],[],,182.8593,182.8605,0.406267002,0.142074436,0,0,0,,0,0,0,27,1,2,RL,repifion,cursive,repifion_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,182.8611,183.0576,183.0576,183.5567,,,,,,,,,,,,,,0.637,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,183.5572,184.2069,z,1,0.637,,[],[],[],[],[],[],[],184.207,186.2075,186.2075,186.2077,[],[],[],[],[],[],[],,186.2078,186.2078,0.406267002,0.142074436,0,0,0,,0,1,1,32,1,2,RL,speniven,print,speniven_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,186.2087,186.4067,186.4067,186.9076,,,,,,,,,,,,,,0.6392,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,186.9081,187.5577,m,1,0.6392,,[],[],[],[],[],[],[],187.5577,189.5575,189.5576,189.5579,[],[],[],[],[],[],[],,189.5579,189.5581,0.406267002,0.142074436,0,0,0,,0,2,2,116,1,2,word,MARGINAL,cursive,marginal_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,189.5592,189.7576,189.7577,190.2568,,,,,,,,,,,,,,1.0146,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,1,190.2572,191.2742,z,0,1.0146,,[],[],[],[],[],[],[],191.2742,193.2735,193.2735,195.6577,[],[],[],[],[],[],[],z,195.6578,195.6579,0.406267002,0.142074436,0,0,0,,0,3,3,145,1,2,word,RESUME,cursive,resume_c.png,2.372,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,195.6589,195.8575,195.8576,196.3575,,,,,,,,,,,,,,0.8363,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,0,196.3582,197.2077,z,1,0.8363,,[],[],[],[],[],[],[],197.2078,199.2075,199.2076,199.2079,[],[],[],[],[],[],[],,199.2079,199.2081,0.406267002,0.142074436,0,0,0,,0,4,4,35,1,2,RL,vesofity,print,vesofity_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,199.2092,199.4075,199.4076,199.9066,,,,,,,,,,,,,,0.6762,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,6,0,199.9073,200.5902,m,1,0.6762,,[],[],[],[],[],[],[],200.5903,202.5909,202.5909,202.5913,[],[],[],[],[],[],[],,202.5913,202.5915,0.406267002,0.142074436,0,0,0,,0,5,5,149,1,2,word,SENATOR,print,senator_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,202.5926,202.7899,202.79,203.2908,,,,,,,,,,,,,,0.6872,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,203.2914,203.9909,m,1,0.6872,,[],[],[],[],[],[],[],203.991,205.9909,205.9909,205.9912,[],[],[],[],[],[],[],,205.9912,205.9913,0.406267002,0.142074436,0,0,0,,0,6,6,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,205.9925,206.19,206.19,206.6907,,,,,,,,,,,,,,0.5737,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,206.6913,207.2732,m,1,0.5737,,[],[],[],[],[],[],[],207.2734,209.2742,209.2743,209.2745,[],[],[],[],[],[],[],,209.2745,209.2747,0.406267002,0.142074436,0,0,0,,0,7,7,108,1,2,word,FORTUNE,print,fortune_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,209.2758,209.4733,209.4734,209.974,,,,,,,,,,,,,,0.7038,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,209.9746,210.6908,m,1,0.7038,,[],[],[],[],[],[],[],210.691,212.6908,212.6908,212.6911,[],[],[],[],[],[],[],,212.6912,212.6912,0.406267002,0.142074436,0,0,0,,0,8,8,122,1,2,word,MOBILE,print,mobile_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,212.6923,212.8908,212.8908,213.3909,,,,,,,,,,,,,,0.6534,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,213.3915,214.0566,z,1,0.6534,,[],[],[],[],[],[],[],214.0567,216.0574,216.0574,216.0577,[],[],[],[],[],[],[],,216.0578,216.058,0.406267002,0.142074436,0,0,0,,0,9,9,3,1,2,RL,capefory,print,capefory_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,216.0591,216.2566,216.2566,216.7574,,,,,,,,,,,,,,1.3029,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,216.7579,218.0732,z,1,1.3029,,[],[],[],[],[],[],[],218.0733,220.0741,220.0741,220.0744,[],[],[],[],[],[],[],,220.0744,220.0745,0.406267002,0.142074436,0,0,0,,0,10,10,33,1,2,RL,strapely,cursive,strapely_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,220.0757,220.2732,220.2733,220.774,,,,,,,,,,,,,,1.3373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,1,220.7745,222.1241,z,1,1.3373,,[],[],[],[],[],[],[],222.1242,224.1232,224.1232,225.3574,[],[],[],[],[],[],[],z,225.3575,225.3575,0.406267002,0.142074436,0,0,0,,0,11,11,51,1,2,TL,etidor,cursive,etidor_c.png,1.2248,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,225.3584,225.5565,225.5566,226.0574,,,,,,,,,,,,,,1.754,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,226.0579,227.8235,z,1,1.754,,[],[],[],[],[],[],[],227.8236,229.8231,229.8232,229.8234,[],[],[],[],[],[],[],,229.8235,229.8236,0.406267002,0.142074436,0,0,0,,0,12,12,12,1,2,RL,gralekul,cursive,gralekul_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,229.8248,230.0242,230.0242,230.524,,,,,,,,,,,,,,1.6048,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,230.5245,232.1408,z,1,1.6048,,[],[],[],[],[],[],[],232.1408,234.1406,234.1407,234.1409,[],[],[],[],[],[],[],,234.141,234.141,0.406267002,0.142074436,0,0,0,,0,13,13,41,1,2,TL,befenit,cursive,befenit_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,234.1421,234.3397,234.3399,234.8406,,,,,,,,,,,,,,0.904,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,234.841,235.7573,z,1,0.904,,[],[],[],[],[],[],[],235.7575,237.7574,237.7574,237.7576,[],[],[],[],[],[],[],,237.7577,237.7578,0.406267002,0.142074436,0,0,0,,0,14,14,13,1,2,RL,helicage,print,helicage_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,237.7589,237.9573,237.9573,238.4573,,,,,,,,,,,,,,0.6043,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,238.4578,239.0739,m,1,0.6043,,[],[],[],[],[],[],[],239.074,241.0731,241.0731,241.0732,[],[],[],[],[],[],[],,241.0732,241.0733,0.406267002,0.142074436,0,0,0,,0,15,15,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,241.0741,241.2732,241.2732,241.7731,,,,,,,,,,,,,,0.9879,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,241.7735,242.7731,m,1,0.9879,,[],[],[],[],[],[],[],242.7732,244.773,244.773,244.7733,[],[],[],[],[],[],[],,244.7733,244.7733,0.406267002,0.142074436,0,0,0,,0,16,16,134,1,2,word,QUALIFY,cursive,qualify_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,244.7745,244.9739,244.974,245.4739,,,,,,,,,,,,,,1.8919,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,18,0,245.4744,247.374,z,0,1.8919,,[],[],[],[],[],[],[],247.374,249.3738,249.3739,249.374,[],[],[],[],[],[],[],,249.3741,249.3742,0.406267002,0.142074436,0,0,0,,0,17,17,113,1,2,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,249.3754,249.5739,249.5739,250.0738,,,,,,,,,,,,,,0.6705,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,250.0744,250.7573,m,1,0.6705,,[],[],[],[],[],[],[],250.7573,252.7572,252.7573,252.7575,[],[],[],[],[],[],[],,252.7576,252.7578,0.406267002,0.142074436,0,0,0,,0,18,18,127,1,2,word,ORIGINAL,print,original_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,252.7589,252.9572,252.9573,253.4572,,,,,,,,,,,,,,0.5988,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,253.4577,254.0571,m,1,0.5988,,[],[],[],[],[],[],[],254.0572,256.0571,256.0572,256.0574,[],[],[],[],[],[],[],,256.0574,256.0575,0.406267002,0.142074436,0,0,0,,0,19,19,128,1,2,word,PACIFIC,print,pacific_p.png,,,,,,
,,,,32081,001,2025-10-21_15h23.01.545,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,256.0587,256.2572,256.2572,256.7573,,,,,,,,,,,,,,0.5987,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,256.7577,257.3572,m,1,0.5987,,[],[],[],[],[],[],[],257.3572,259.3572,259.3572,259.3574,[],[],[],[],[],[],[],,259.3575,259.3576,0.406267002,0.142074436,0,0,0,,0,20,20,92,1,2,word,CATEGORY,print,category_p.png,,,,,,
