counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
list4,,5.231,5.231,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,5.25,6.622,,0.045392022,-0.385832187,1,0,0,instr_done_button,0,0,0,0,1,1,instructions,"INSTRUCTIONS
At the start of each trial, look at the plus sign  (+) in the center of the screen.  This tells you that a trial is about to begin and where to look. Second, the plus sign will disappear and a string of letters will appear. Your task is to determine if the string of letters is a word or not. If the item is a word press the M key (on keyboard)  or touch the word button (phone/tablet).  If the item is not a word,  press the  Z key (on keyboard)  or touch the nonword button (on phone/tablet). The items will be presented for a short time. 
Press the space bar or touch  continue.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,6.623,12.255,,0.132049519,-0.389958735,1,0,0,instr_done_button,0,1,1,1,1,2,instructions,"If your device has a keyboard, press the 'Z' key for nonwords and the 'M' key for words.





Press the space bar or touch the button below to continue.",0,keyboard-example.gif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,12.256,13.905,space,0.132049519,-0.389958735,0,0,0,,0,2,2,2,1,3,instructions,"If you are using a touchscreen only device, use the buttons on the screen. Do not use the mouse.





Press the space bar or touch the button below to continue.",0,touchscreen-example.gif,1.616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,13.906,19.435,space,0.132049519,-0.389958735,0,0,0,,0,3,3,3,1,4,instructions,"It is very important that you respond as quickly and accurately as possible, as each letter string will only be on the screen for two seconds. If you do not respond within this time, the message 'Too slow!' will be displayed and the experiment will progress to the next letter string. The first 20 trials will be practice trials and you will receive feedback on your answers. 

Press the space bar or touch the button below to start the practice trials.",0,,5.517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,19.453,19.631,19.631,20.131,20.131,23.87,m,1,3.723,,[],[],[],[],[],[],[],3.723,1,23.871,24.364,0,0,0,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,24.366,24.564,24.564,25.064,25.065,26.77,z,1,1.693,,[],[],[],[],[],[],[],1.693,1,26.77,27.264,0,1,1,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,27.265,27.464,27.464,27.964,27.964,28.952,z,1,0.977,,[],[],[],[],[],[],[],0.977,1,28.953,29.447,0,2,2,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,29.448,29.647,29.647,30.147,30.148,30.936,m,1,0.776,,[],[],[],[],[],[],[],0.776,1,30.936,31.43,0,3,3,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,31.431,31.63,31.63,32.13,32.131,33.02,m,1,0.877,,[],[],[],[],[],[],[],0.877,1,33.02,33.514,0,4,4,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,33.515,33.714,33.714,34.214,34.214,35.036,m,1,0.811,,[],[],[],[],[],[],[],0.811,1,35.036,35.531,0,5,5,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,35.532,35.73,35.731,36.23,36.231,37.153,m,0,0.91,,[],[],[],[],[],[],[],0.91,0,37.153,37.647,0,6,6,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,37.648,37.847,37.847,38.347,38.348,39.436,m,1,1.08,,[],[],[],[],[],[],[],1.08,1,39.437,39.931,0,7,7,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,39.932,40.131,40.131,40.63,40.631,41.638,z,1,0.997,,[],[],[],[],[],[],[],0.997,1,41.638,42.131,0,8,8,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,42.132,42.331,42.331,42.831,42.831,43.503,m,1,0.662,,[],[],[],[],[],[],[],0.662,1,43.503,43.997,0,9,9,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,43.998,44.197,44.197,44.697,44.698,46.337,z,1,1.629,,[],[],[],[],[],[],[],1.629,1,46.338,46.831,0,10,10,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,46.832,47.031,47.031,47.531,47.531,48.603,m,1,1.06,,[],[],[],[],[],[],[],1.06,1,48.603,49.098,0,11,11,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,49.099,49.297,49.297,49.797,49.798,51.486,z,1,1.678,,[],[],[],[],[],[],[],1.678,1,51.486,51.981,0,12,12,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,51.982,52.181,52.181,52.681,52.681,53.603,z,1,0.912,,[],[],[],[],[],[],[],0.912,1,53.603,54.098,0,13,13,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,54.099,54.297,54.297,54.798,54.798,55.553,z,1,0.745,,[],[],[],[],[],[],[],0.745,1,55.553,56.047,0,14,14,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,56.049,56.248,56.248,56.747,56.748,57.754,m,1,0.996,,[],[],[],[],[],[],[],0.996,1,57.754,58.247,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.255,174.221,space,115.932,,0.639614856,-0.051581843,0,0,0,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,174.238,174.413,174.413,174.913,,,,,,,,,,,,,,2.147,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,1,0,174.916,177.069,z,0,2.147,,[],[],[],[],[],[],[],177.069,179.063,179.064,179.07,[],[],[],[],[],[],[],,179.07,179.072,0.639614856,-0.051581843,0,0,0,,0,0,0,128,1,4,word,PACIFIC,cursive,pacific_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,179.073,179.262,179.262,179.762,,,,,,,,,,,,,,2.835,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,2,0,179.763,182.601,z,1,2.835,,[],[],[],[],[],[],[],182.602,184.596,184.596,184.596,[],[],[],[],[],[],[],,184.596,184.597,0.639614856,-0.051581843,0,0,0,,0,1,1,9,1,4,RL,cafigal,print,cafigal_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,184.598,184.796,184.796,185.296,,,,,,,,,,,,,,2.868,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,3,0,185.296,188.168,z,1,2.868,,[],[],[],[],[],[],[],188.168,190.163,190.163,190.163,[],[],[],[],[],[],[],,190.163,190.163,0.639614856,-0.051581843,0,0,0,,0,2,2,48,1,4,RL,vabifity,print,vabifity_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,190.164,190.363,190.363,190.863,,,,,,,,,,,,,,3.235,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,4,0,190.863,194.101,m,1,3.235,,[],[],[],[],[],[],[],194.102,196.096,196.096,196.096,[],[],[],[],[],[],[],,196.096,196.096,0.639614856,-0.051581843,0,0,0,,0,3,3,159,1,4,word,VETERAN,cursive,veteran_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,196.097,196.296,196.296,196.796,,,,,,,,,,,,,,1.354,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,5,1,196.796,198.153,m,1,1.354,,[],[],[],[],[],[],[],198.153,200.146,200.146,203.751,[],[],[],[],[],[],[],m,203.752,203.752,0.639614856,-0.051581843,0,0,0,,0,4,4,121,1,4,word,MISTAKE,print,mistake_p.png,3.602,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,203.753,203.946,203.946,204.446,,,,,,,,,,,,,,1.369,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,6,0,204.447,205.818,m,1,1.369,,[],[],[],[],[],[],[],205.818,207.813,207.813,207.814,[],[],[],[],[],[],[],,207.814,207.814,0.639614856,-0.051581843,0,0,0,,0,5,5,135,1,4,word,QUALITY,print,quality_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,207.815,208.013,208.013,208.513,,,,,,,,,,,,,,1.154,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,7,0,208.513,209.67,m,1,1.154,,[],[],[],[],[],[],[],209.67,211.663,211.663,211.664,[],[],[],[],[],[],[],,211.664,211.664,0.639614856,-0.051581843,0,0,0,,0,6,6,141,1,4,word,RELIGION,print,religion_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,211.666,211.863,211.863,212.363,,,,,,,,,,,,,,1.802,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,8,0,212.363,214.168,m,1,1.802,,[],[],[],[],[],[],[],214.168,216.163,216.163,216.163,[],[],[],[],[],[],[],,216.163,216.164,0.639614856,-0.051581843,0,0,0,,0,7,7,137,1,4,word,RAPIDLY,cursive,rapidly_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,216.165,216.363,216.363,216.863,,,,,,,,,,,,,,3.585,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,9,0,216.864,220.451,z,1,3.585,,[],[],[],[],[],[],[],220.451,222.446,222.447,222.447,[],[],[],[],[],[],[],,222.447,222.447,0.639614856,-0.051581843,0,0,0,,0,8,8,6,1,4,RL,caleberia,cursive,caleberia_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,222.448,222.647,222.647,223.147,,,,,,,,,,,,,,2.552,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,10,0,223.147,225.702,z,1,2.552,,[],[],[],[],[],[],[],225.702,227.697,227.697,227.698,[],[],[],[],[],[],[],,227.698,227.698,0.639614856,-0.051581843,0,0,0,,0,9,9,11,1,4,RL,clisimal,print,clisimal_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,227.7,227.897,227.897,228.397,,,,,,,,,,,,,,2.72,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,11,0,228.397,231.121,z,1,2.72,,[],[],[],[],[],[],[],231.121,233.113,233.114,233.114,[],[],[],[],[],[],[],,233.114,233.114,0.639614856,-0.051581843,0,0,0,,0,10,10,72,1,4,TL,relugar,cursive,relugar_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,233.116,233.314,233.314,233.814,,,,,,,,,,,,,,2.514,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,12,0,233.819,236.336,z,1,2.514,,[],[],[],[],[],[],[],236.336,238.33,238.33,238.331,[],[],[],[],[],[],[],,238.331,238.331,0.639614856,-0.051581843,0,0,0,,0,11,11,62,1,4,TL,locigal,print,locigal_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,238.333,238.53,238.531,239.03,,,,,,,,,,,,,,2.069,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,13,0,239.031,241.102,m,1,2.069,,[],[],[],[],[],[],[],241.102,243.097,243.097,243.097,[],[],[],[],[],[],[],,243.097,243.097,0.639614856,-0.051581843,0,0,0,,0,12,12,97,1,4,word,COVERAGE,cursive,coverage_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,243.098,243.297,243.297,243.797,,,,,,,,,,,,,,2.584,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,14,0,243.798,246.385,z,1,2.584,,[],[],[],[],[],[],[],246.386,248.38,248.381,248.381,[],[],[],[],[],[],[],,248.381,248.381,0.639614856,-0.051581843,0,0,0,,0,13,13,16,1,4,RL,desifate,cursive,desifate_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,248.383,248.58,248.58,249.081,,,,,,,,,,,,,,1.468,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,15,0,249.081,250.552,z,1,1.468,,[],[],[],[],[],[],[],250.552,252.547,252.547,252.548,[],[],[],[],[],[],[],,252.548,252.548,0.639614856,-0.051581843,0,0,0,,0,14,14,18,1,4,RL,disluge,print,disluge_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,252.549,252.747,252.747,253.247,,,,,,,,,,,,,,1.303,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,16,0,253.248,254.554,m,1,1.303,,[],[],[],[],[],[],[],254.554,256.548,256.548,256.548,[],[],[],[],[],[],[],,256.548,256.548,0.639614856,-0.051581843,0,0,0,,0,15,15,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,256.55,256.747,256.747,257.247,,,,,,,,,,,,,,1.335,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,17,0,257.248,258.585,z,1,1.335,,[],[],[],[],[],[],[],258.585,260.581,260.581,260.581,[],[],[],[],[],[],[],,260.581,260.582,0.639614856,-0.051581843,0,0,0,,0,16,16,53,1,4,TL,cemerony,print,cemerony_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,260.583,260.781,260.781,261.281,,,,,,,,,,,,,,3.301,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,18,1,261.282,264.586,m,0,3.301,,[],[],[],[],[],[],[],264.586,266.581,266.581,268.621,[],[],[],[],[],[],[],z,268.621,268.621,0.639614856,-0.051581843,0,0,0,,0,17,17,51,1,4,TL,adsivory,cursive,adsivory_c.png,2.038,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,268.622,268.814,268.814,269.314,,,,,,,,,,,,,,1.687,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,19,1,269.315,271.004,m,1,1.687,,[],[],[],[],[],[],[],271.004,272.998,272.998,277.122,[],[],[],[],[],[],[],m,277.122,277.122,-0.682255846,-0.187757909,0,0,0,,0,18,18,80,1,4,word,ACADEMY,print,academy_p.png,4.121,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,277.123,277.314,277.314,277.814,,,,,,,,,,,,,,1.368,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,20,0,277.815,279.187,z,1,1.368,,[],[],[],[],[],[],[],279.187,281.181,281.181,281.181,[],[],[],[],[],[],[],,281.181,281.182,-0.833562586,0.501375516,0,0,0,,0,19,19,74,1,4,TL,rerite,print,rerite_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,281.183,281.381,281.381,281.881,,,,,,,,,,,,,,2.287,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,21,1,281.882,284.172,z,0,2.287,,[],[],[],[],[],[],[],284.172,286.164,286.165,287.988,[],[],[],[],[],[],[],z,287.988,287.988,-0.833562586,0.501375516,0,0,0,,0,20,20,114,1,4,word,LOCATE,cursive,locate_c.png,1.821,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,287.99,288.181,288.181,288.681,,,,,,,,,,,,,,2.152,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,22,0,288.682,290.837,z,1,2.152,,[],[],[],[],[],[],[],290.837,292.831,292.831,292.832,[],[],[],[],[],[],[],,292.832,292.832,-0.833562586,0.501375516,0,0,0,,0,21,21,49,1,4,RL,vesofity,cursive,vesofity_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,292.834,293.031,293.031,293.531,,,,,,,,,,,,,,1.218,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,,23,0,293.532,294.754,z,1,1.218,,[],[],[],[],[],[],[],294.754,296.748,296.748,296.748,[],[],[],[],[],[],[],,296.749,296.749,-0.833562586,0.501375516,0,0,0,,0,22,22,29,1,4,RL,motide,print,motide_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,296.75,296.948,296.948,297.448,,,,,,,,,,,,,,2.402,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,24,0,297.449,299.854,m,1,2.402,,[],[],[],[],[],[],[],299.854,301.848,301.848,301.848,[],[],[],[],[],[],[],,301.849,301.849,-0.833562586,0.501375516,0,0,0,,0,23,23,81,1,4,word,ADVISORY,cursive,advisory_c.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,301.85,302.048,302.048,302.548,,,,,,,,,,,,,,1.218,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,25,0,302.549,303.77,m,1,1.218,,[],[],[],[],[],[],[],303.77,305.765,305.765,305.765,[],[],[],[],[],[],[],,305.766,305.766,-0.833562586,0.501375516,0,0,0,,0,24,24,107,1,4,word,EVIDENT,print,evident_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,305.767,305.965,305.965,306.465,,,,,,,,,,,,,,1.051,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,26,0,306.466,307.52,m,1,1.051,,[],[],[],[],[],[],[],307.52,309.515,309.515,309.515,[],[],[],[],[],[],[],,309.515,309.515,-0.833562586,0.501375516,0,0,0,,0,25,25,143,1,4,word,REMOVAL,print,removal_p.png,,,,,,
,,,,31855,001,2025-10-16_10h29.00.376,HW_LDT_1,2024.2.4,MacIntel,52.63157895,,,,,,,,,,,,,,,,,,,,,,309.517,309.715,309.715,310.215,,,,,,,,,,,,,,1.118,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,27,0,310.216,311.338,m,1,1.118,,[],[],[],[],[],[],[],311.338,313.332,313.332,313.332,[],[],[],[],[],[],[],,313.332,313.333,-0.833562586,0.501375516,0,0,0,,0,26,26,127,1,4,word,ORIGINAL,print,original_p.png,,,,,,
