counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,58.7292,58.9277,58.9277,59.4276,59.4289,60.0948,m,1,0.6565,,[],[],[],[],[],[],[],0.6565,1,60.095,60.5945,0,5,5,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,60.5961,60.7944,60.7945,61.2943,61.2953,62.2111,z,1,0.8949,,[],[],[],[],[],[],[],0.8949,1,62.2114,62.7101,0,6,6,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,62.7115,62.9111,62.9112,63.41,63.4111,64.2278,z,1,0.7984,,[],[],[],[],[],[],[],0.7984,1,64.2279,64.7277,0,7,7,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,64.7291,64.9267,64.9268,65.4267,65.4275,66.311,z,1,0.8635,,[],[],[],[],[],[],[],0.8635,1,66.3113,66.8111,0,8,8,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,66.8127,67.0109,67.011,67.5109,67.5119,68.3277,z,1,0.7995,,[],[],[],[],[],[],[],0.7995,1,68.3279,68.8267,0,9,9,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,68.8281,69.0276,69.0278,69.5267,69.5276,70.1444,m,1,0.6,,[],[],[],[],[],[],[],0.6,1,70.1446,70.6445,0,10,10,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,70.6459,70.8433,70.8434,71.3443,71.3452,72.2445,z,1,0.8902,,[],[],[],[],[],[],[],0.8902,1,72.2446,72.7446,0,11,11,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,72.7461,72.9443,72.9444,73.4442,73.4451,74.1277,m,1,0.6613,,[],[],[],[],[],[],[],0.6613,1,74.1279,74.6269,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,74.6283,74.8276,74.8277,75.3276,75.3287,75.9946,m,1,0.6561,,[],[],[],[],[],[],[],0.6561,1,75.9948,76.4943,0,13,13,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,76.4958,76.6943,76.6944,77.1944,77.1954,77.7268,m,1,0.5128,,[],[],[],[],[],[],[],0.5128,1,77.7269,78.2267,0,14,14,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,78.2282,78.4277,78.4278,78.9266,78.9277,79.561,m,1,0.6209,,[],[],[],[],[],[],[],0.6209,1,79.5611,80.0601,0,15,15,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0661,90.6609,,-0.046943009,-0.380100653,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,90.6696,90.861,90.861,91.3609,,,,,,,,,,,,,,1.6138,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,91.3622,92.9784,z,1,1.6138,,[],[],[],[],[],[],[],92.9787,94.9779,94.9782,94.9813,[],[],[],[],[],[],[],,94.9814,94.9829,-0.047287303,-0.370970484,0,0,0,,0,0,0,4,1,1,RL,carminal,print,carminal_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,94.9836,95.1777,95.1777,95.6777,,,,,,,,,,,,,,2.0563,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,95.6783,97.7444,z,0,2.0563,,[],[],[],[],[],[],[],97.7445,99.7443,99.7444,99.7446,[],[],[],[],[],[],[],,99.7448,99.7449,-0.047287303,-0.370970484,0,0,0,,0,1,1,105,1,1,word,EDITOR,cursive,editor_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,99.746,99.9433,99.9434,100.4433,,,,,,,,,,,,,,1.0645,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,100.444,101.5101,z,1,1.0645,,[],[],[],[],[],[],[],101.5102,103.5111,103.5112,103.5115,[],[],[],[],[],[],[],,103.5115,103.5117,-0.047287303,-0.370970484,0,0,0,,0,2,2,70,1,1,TL,relugar,print,relugar_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,103.5129,103.7101,103.7101,104.211,,,,,,,,,,,,,,0.8874,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,104.2117,105.111,m,1,0.8874,,[],[],[],[],[],[],[],105.1111,107.11,107.1101,107.1104,[],[],[],[],[],[],[],,107.1105,107.1107,-0.047287303,-0.370970484,0,0,0,,0,3,3,122,1,1,word,MOBILE,cursive,mobile_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,107.1121,107.31,107.3101,107.8109,,,,,,,,,,,,,,0.7797,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,0,107.8116,108.5944,z,1,0.7797,,[],[],[],[],[],[],[],108.5945,110.5943,110.5944,110.5947,[],[],[],[],[],[],[],,110.5948,110.5949,-0.047287303,-0.370970484,0,0,0,,0,4,4,24,1,1,RL,probice,print,probice_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,110.5961,110.7943,110.7944,111.2943,,,,,,,,,,,,,,0.6529,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,111.295,111.9612,m,1,0.6529,,[],[],[],[],[],[],[],111.9614,113.9601,113.9601,113.9605,[],[],[],[],[],[],[],,113.9606,113.9608,-0.047287303,-0.370970484,0,0,0,,0,5,5,128,1,1,word,PACIFIC,print,pacific_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,113.9622,114.1609,114.161,114.6609,,,,,,,,,,,,,,1.8554,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,114.6616,116.528,z,0,1.8554,,[],[],[],[],[],[],[],116.5282,118.5276,118.5278,118.5281,[],[],[],[],[],[],[],,118.5281,118.5283,-0.047287303,-0.370970484,0,0,0,,0,6,6,125,1,1,word,OPERATOR,cursive,operator_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,118.5295,118.7276,118.7277,119.2267,,,,,,,,,,,,,,2.0915,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,119.2274,121.3276,z,1,2.0915,,[],[],[],[],[],[],[],121.3278,123.3277,123.3277,123.328,[],[],[],[],[],[],[],,123.3281,123.3282,-0.047287303,-0.370970484,0,0,0,,0,7,7,58,1,1,TL,incidate,cursive,incidate_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,123.3294,123.5267,123.5267,124.0276,,,,,,,,,,,,,,0.9551,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,124.0282,124.9944,m,1,0.9551,,[],[],[],[],[],[],[],124.9945,126.9934,126.9934,126.9936,[],[],[],[],[],[],[],,126.9937,126.9938,-0.047287303,-0.370970484,0,0,0,,0,8,8,119,1,1,word,MEMORY,cursive,memory_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,126.995,127.1934,127.1935,127.6944,,,,,,,,,,,,,,0.8549,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,127.695,128.5611,z,1,0.8549,,[],[],[],[],[],[],[],128.5612,130.56,130.5601,130.5604,[],[],[],[],[],[],[],,130.5605,130.5606,-0.047287303,-0.370970484,0,0,0,,0,9,9,19,1,1,RL,monebate,print,monebate_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,130.5618,130.76,130.76,131.26,,,,,,,,,,,,,,0.7142,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,131.2606,131.9778,m,1,0.7142,,[],[],[],[],[],[],[],131.9778,133.9776,133.9776,133.978,[],[],[],[],[],[],[],,133.9781,133.9782,-0.047287303,-0.370970484,0,0,0,,0,10,10,117,1,1,word,MARINE,print,marine_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,133.9794,134.1776,134.1776,134.6776,,,,,,,,,,,,,,1.3541,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,134.6782,136.0435,m,1,1.3541,,[],[],[],[],[],[],[],136.0436,138.0443,138.0444,138.0446,[],[],[],[],[],[],[],,138.0447,138.0448,-0.047287303,-0.370970484,0,0,0,,0,11,11,145,1,1,word,RESUME,print,resume_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,138.046,138.2443,138.2443,138.7444,,,,,,,,,,,,,,1.0367,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,0,138.7449,139.7935,z,1,1.0367,,[],[],[],[],[],[],[],139.7936,141.7943,141.7944,141.7945,[],[],[],[],[],[],[],,141.7946,141.7948,-0.047287303,-0.370970484,0,0,0,,0,12,12,15,1,1,RL,losipal,cursive,losipal_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,141.7961,141.9944,141.9944,142.4943,,,,,,,,,,,,,,0.6371,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,142.4949,143.1444,m,1,0.6371,,[],[],[],[],[],[],[],143.1446,145.1433,145.1434,145.1437,[],[],[],[],[],[],[],,145.1438,145.1439,-0.047287303,-0.370970484,0,0,0,,0,13,13,94,1,1,word,CLINICAL,cursive,clinical_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,145.1452,145.3442,145.3443,145.8433,,,,,,,,,,,,,,1.522,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,145.844,147.3777,z,1,1.522,,[],[],[],[],[],[],[],147.3778,149.3776,149.3776,149.3779,[],[],[],[],[],[],[],,149.3779,149.3781,-0.047287303,-0.370970484,0,0,0,,0,14,14,61,1,1,TL,mecidine,cursive,mecidine_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,149.3793,149.5767,149.5768,150.0767,,,,,,,,,,,,,,0.8216,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,150.0773,150.911,z,1,0.8216,,[],[],[],[],[],[],[],150.9111,152.9109,152.9111,152.9113,[],[],[],[],[],[],[],,152.9114,152.9115,-0.047287303,-0.370970484,0,0,0,,0,15,15,16,1,1,RL,marmipal,print,marmipal_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,152.9128,153.1109,153.1109,153.6105,,,,,,,,,,,,,,0.671,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,153.6111,154.2944,m,1,0.671,,[],[],[],[],[],[],[],154.2944,156.2934,156.2934,156.2935,[],[],[],[],[],[],[],,156.2936,156.2938,-0.047287303,-0.370970484,0,0,0,,0,16,16,95,1,1,word,COMEDY,cursive,comedy_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,156.295,156.4943,156.4944,156.9943,,,,,,,,,,,,,,0.6079,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,156.9948,157.6109,m,1,0.6079,,[],[],[],[],[],[],[],157.6111,159.61,159.6101,159.6103,[],[],[],[],[],[],[],,159.6104,159.6104,-0.047287303,-0.370970484,0,0,0,,0,17,17,153,1,1,word,STOLEN,print,stolen_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,159.6118,159.81,159.81,160.31,,,,,,,,,,,,,,0.8663,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,1,160.3107,161.1779,z,1,0.8663,,[],[],[],[],[],[],[],161.178,163.1767,163.1768,165.3101,[],[],[],[],[],[],[],z,165.3102,165.3104,-0.047287303,-0.370970484,0,0,0,,0,18,18,3,1,1,RL,casena,cursive,casena_c.png,2.1301,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,165.3115,165.51,165.5101,166.01,,,,,,,,,,,,,,2.5906,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,166.0107,168.6103,z,0,2.5906,,[],[],[],[],[],[],[],168.6104,170.6109,170.611,170.6112,[],[],[],[],[],[],[],,170.6112,170.6114,-0.047287303,-0.370970484,0,0,0,,0,19,19,103,1,1,word,DISPUTE,cursive,dispute_c.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,170.6124,170.81,170.8101,171.3109,,,,,,,,,,,,,,1.0037,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,21,0,171.3115,172.3276,z,1,1.0037,,[],[],[],[],[],[],[],172.3278,174.3276,174.3276,174.3279,[],[],[],[],[],[],[],,174.328,174.3281,-0.047287303,-0.370970484,0,0,0,,0,20,20,40,1,1,TL,atameur,print,atameur_p.png,,,,,
,,,,31889,001,2025-10-21_20h25.32.791,HW_LDT_1,2024.2.4,MacIntel,58.47953216,,,,,,,,,,,,,,,,,,,,,,174.3292,174.5276,174.5276,175.0275,,,,,,,,,,,,,,0.5876,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,175.0282,175.6277,z,1,0.5876,,[],[],[],[],[],[],[],175.6278,177.6277,177.6277,177.628,[],[],[],[],[],[],[],,177.6281,177.6282,-0.047287303,-0.370970484,0,0,0,,0,21,21,34,1,1,RL,samite,print,samite_p.png,,,,,
