counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,150.3393,150.5388,150.5389,151.0384,,,,,,,,,,,,,,8.3993,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,23,0,151.0387,159.4392,m,1,8.3993,,[],[],[],[],[],[],[],159.4395,161.4386,161.4388,161.4393,[],[],[],[],[],[],[],,161.4393,161.4394,-0.207125922,-0.297809372,0,0,0,,0,22,22,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,161.4416,161.6378,161.6378,162.1384,,,,,,,,,,,,,,0.4726,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,162.1387,162.6136,z,0,0.4726,,[],[],[],[],[],[],[],162.6136,164.6137,164.6137,164.6139,[],[],[],[],[],[],[],,164.6139,164.6141,-0.207125922,-0.297809372,0,0,0,,0,23,23,150,1,4,word,SENTIMENT,print,sentiment_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,164.6153,164.8129,164.8129,165.3129,,,,,,,,,,,,,,1.0077,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,25,1,165.3135,166.3219,z,1,1.0077,,[],[],[],[],[],[],[],166.3219,168.3209,168.3209,168.5469,[],[],[],[],[],[],[],m,168.547,168.547,-0.207125922,-0.297809372,0,0,0,,0,24,24,66,1,4,TL,opmital,print,opmital_p.png,0.2218,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,168.548,168.7468,168.7468,169.2468,,,,,,,,,,,,,,0.1043,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,169.2474,169.3551,z,0,0.1043,,[],[],[],[],[],[],[],169.3551,171.3551,171.3551,171.3552,[],[],[],[],[],[],[],,171.3553,171.3553,-0.207125922,-0.297809372,0,0,0,,0,25,25,90,1,4,word,CAPITAL,print,capital_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,171.3557,171.5555,171.5556,172.0542,,,,,,,,,,,,,,0.1698,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,172.0545,172.2296,m,0,0.1698,,[],[],[],[],[],[],[],172.2297,174.2303,174.2304,174.2306,[],[],[],[],[],[],[],,174.2307,174.2308,-0.207125922,-0.297809372,0,0,0,,0,26,26,69,1,4,TL,quafily,print,quafily_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,174.232,174.4306,174.4307,174.9302,,,,,,,,,,,,,,1.7943,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,28,1,174.9307,176.7299,z,1,1.7943,,[],[],[],[],[],[],[],176.7299,178.7307,178.7309,178.8636,[],[],[],[],[],[],[],m,178.8636,178.8636,-0.207125922,-0.297809372,0,0,0,,0,27,27,35,1,4,RL,probice,cursive,probice_c.png,0.1305,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,178.8644,179.0635,179.0635,179.5637,,,,,,,,,,,,,,4.7772,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,1,179.5643,184.3469,m,1,4.7772,,[],[],[],[],[],[],[],184.347,186.347,186.3471,187.1054,[],[],[],[],[],[],[],m,187.1055,187.1056,-0.207125922,-0.297809372,0,0,0,,0,28,28,121,1,4,word,MISTAKE,print,mistake_p.png,0.757,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,187.1068,187.3055,187.3055,187.8054,,,,,,,,,,,,,,0.936,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,0,187.8059,188.7468,m,0,0.936,,[],[],[],[],[],[],[],188.7469,190.7468,190.7468,190.7469,[],[],[],[],[],[],[],,190.747,190.747,-0.207125922,-0.297809372,0,0,0,,0,29,29,78,1,4,TL,stragety,print,stragety_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,190.7476,190.947,190.9471,191.4472,,,,,,,,,,,,,,1.346,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,31,0,191.4478,192.7969,m,0,1.346,,[],[],[],[],[],[],[],192.7969,194.797,194.7972,194.7974,[],[],[],[],[],[],[],,194.7974,194.7975,-0.207125922,-0.297809372,0,0,0,,0,30,30,65,1,4,TL,orepator,print,orepator_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,194.7988,194.9971,194.9972,195.4967,,,,,,,,,,,,,,1.4719,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,0,195.4972,196.9718,z,1,1.4719,,[],[],[],[],[],[],[],196.9718,198.9719,198.972,198.972,[],[],[],[],[],[],[],,198.9721,198.9721,-0.207125922,-0.297809372,0,0,0,,0,31,31,48,1,4,RL,vabifity,print,vabifity_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,198.973,199.1712,199.1713,199.6713,,,,,,,,,,,,,,0.0235,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,0,199.6718,199.6969,z,1,0.0235,,[],[],[],[],[],[],[],199.6971,201.6969,201.6969,201.697,[],[],[],[],[],[],[],,201.697,201.697,-0.207125922,-0.297809372,0,0,0,,0,32,32,79,1,4,TL,tritube,print,tritube_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,201.6975,201.8972,201.8972,202.3963,,,,,,,,,,,,,,0.6769,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,34,0,202.397,203.0803,z,1,0.6769,,[],[],[],[],[],[],[],203.0803,205.0802,205.0802,205.0804,[],[],[],[],[],[],[],,205.0804,205.0804,-0.207125922,-0.297809372,0,0,0,,0,33,33,34,1,4,RL,posity,cursive,posity_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,205.0811,205.2805,205.2805,205.7804,,,,,,,,,,,,,,0.6389,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,35,0,205.7806,206.4221,z,0,0.6389,,[],[],[],[],[],[],[],206.4222,208.4213,208.4213,208.4214,[],[],[],[],[],[],[],,208.4214,208.4216,-0.207125922,-0.297809372,0,0,0,,0,34,34,124,1,4,word,NUMERICAL,cursive,numerical_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,208.4227,208.621,208.621,209.1222,,,,,,,,,,,,,,0.398,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,36,0,209.1226,209.5223,z,0,0.398,,[],[],[],[],[],[],[],209.5223,211.522,211.522,211.5225,[],[],[],[],[],[],[],,211.5225,211.5226,-0.207125922,-0.297809372,0,0,0,,0,35,35,95,1,4,word,COMEDY,print,comedy_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,211.5232,211.7222,211.7222,212.2218,,,,,,,,,,,,,,6.8436,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,37,0,212.2221,219.072,m,1,6.8436,,[],[],[],[],[],[],[],219.0721,221.0722,221.0722,221.0728,[],[],[],[],[],[],[],,221.0728,221.073,-0.207125922,-0.297809372,0,0,0,,0,36,36,139,1,4,word,REGULAR,cursive,regular_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,221.076,221.2719,221.272,221.7722,,,,,,,,,,,,,,6.6139,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,38,0,221.7732,228.3887,m,0,6.6139,,[],[],[],[],[],[],[],228.3888,230.3879,230.388,230.3882,[],[],[],[],[],[],[],,230.3882,230.3883,-0.207125922,-0.297809372,0,0,0,,0,37,37,67,1,4,TL,polupar,print,polupar_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,230.3897,230.5888,230.5889,231.0889,,,,,,,,,,,,,,4.734,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,39,0,231.0896,235.8302,m,1,4.734,,[],[],[],[],[],[],[],235.8303,237.8361,237.8362,237.8363,[],[],[],[],[],[],[],,237.8363,237.8363,-0.207125922,-0.297809372,0,0,0,,0,38,38,134,1,4,word,QUALIFY,print,qualify_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,237.8371,238.0305,238.0307,238.5305,,,,,,,,,,,,,,5.3598,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,0,238.5312,243.8969,z,0,5.3598,,[],[],[],[],[],[],[],243.897,245.8964,245.8964,245.8966,[],[],[],[],[],[],[],,245.8967,245.8968,-0.207125922,-0.297809372,0,0,0,,0,39,39,97,1,4,word,COVERAGE,cursive,coverage_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,245.8982,246.0974,246.0975,246.5973,,,,,,,,,,,,,,17.9811,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,41,0,246.5979,264.5806,m,1,17.9811,,[],[],[],[],[],[],[],264.5809,266.5804,266.5805,266.5806,[],[],[],[],[],[],[],,266.5807,266.5808,-0.207125922,-0.297809372,0,0,0,,0,40,40,85,1,4,word,BENEFIT,cursive,benefit_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,266.5825,266.7804,266.7806,267.2809,,,,,,,,,,,,,,1.3609,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,42,0,267.2817,268.6463,z,0,1.3609,,[],[],[],[],[],[],[],268.6464,270.6469,270.6469,270.647,[],[],[],[],[],[],[],,270.647,270.647,-0.207125922,-0.297809372,0,0,0,,0,41,41,106,1,4,word,ELABORATE,cursive,elaborate_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,270.6476,270.847,270.847,271.3463,,,,,,,,,,,,,,0.2801,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,43,0,271.3471,271.6303,m,1,0.2801,,[],[],[],[],[],[],[],271.6304,273.6309,273.6312,273.6315,[],[],[],[],[],[],[],,273.6317,273.6318,-0.207125922,-0.297809372,0,0,0,,0,42,42,81,1,4,word,ADVISORY,cursive,advisory_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,273.6345,273.8303,273.8304,274.3303,,,,,,,,,,,,,,8.6693,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,44,1,274.3307,283.0054,m,1,8.6693,,[],[],[],[],[],[],[],283.0056,285.0059,285.0059,295.8306,[],[],[],[],[],[],[],m,295.8307,295.8308,-0.207125922,-0.297809372,0,0,0,,0,43,43,107,1,4,word,EVIDENT,print,evident_p.png,10.8216,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,295.8318,296.0307,296.0308,296.5306,,,,,,,,,,,,,,12.8098,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,45,0,296.5312,309.3475,m,0,12.8098,,[],[],[],[],[],[],[],309.3476,311.3473,311.3475,311.3477,[],[],[],[],[],[],[],,311.3478,311.3478,-0.207125922,-0.297809372,0,0,0,,0,44,44,5,1,4,RL,bebine,print,bebine_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,311.349,311.5471,311.5471,312.0474,,,,,,,,,,,,,,2.5426,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,0,312.0485,314.5975,z,1,2.5426,,[],[],[],[],[],[],[],314.5977,316.5973,316.5974,316.5976,[],[],[],[],[],[],[],,316.5976,316.5977,-0.207125922,-0.297809372,0,0,0,,0,45,45,31,1,4,RL,orimipal,print,orimipal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,316.5993,316.7972,316.7972,317.2974,,,,,,,,,,,,,,0.4038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,317.298,317.7054,z,1,0.4038,,[],[],[],[],[],[],[],317.7054,319.7045,319.7045,319.7047,[],[],[],[],[],[],[],,319.7047,319.7047,-0.207125922,-0.297809372,0,0,0,,0,46,46,44,1,4,RL,senvilent,print,senvilent_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,319.7054,319.9059,319.9059,320.4058,,,,,,,,,,,,,,0.0147,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,48,0,320.4063,320.4221,z,1,0.0147,,[],[],[],[],[],[],[],320.4222,322.4223,322.4224,322.4226,[],[],[],[],[],[],[],,322.4226,322.4226,-0.207125922,-0.297809372,0,0,0,,0,47,47,9,1,4,RL,cafigal,print,cafigal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,322.4236,322.6218,322.6218,323.1221,,,,,,,,,,,,,,0.1801,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,49,0,323.1225,323.3054,z,0,0.1801,,[],[],[],[],[],[],[],323.3054,325.3053,325.3054,325.3056,[],[],[],[],[],[],[],,325.3056,325.3057,-0.207125922,-0.297809372,0,0,0,,0,48,48,145,1,4,word,RESUME,print,resume_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,325.3067,325.5053,325.5054,326.0056,,,,,,,,,,,,,,0.0804,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,0,326.0061,326.0878,m,0,0.0804,,[],[],[],[],[],[],[],326.0879,328.089,328.0891,328.0893,[],[],[],[],[],[],[],,328.0893,328.0893,-0.207125922,-0.297809372,0,0,0,,0,49,49,32,1,4,RL,patisic,cursive,patisic_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,328.0903,328.2887,328.2888,328.7891,,,,,,,,,,,,,,0.0463,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,0,328.7896,328.8379,m,0,0.0463,,[],[],[],[],[],[],[],328.838,330.8386,330.8387,330.8388,[],[],[],[],[],[],[],,330.8388,330.8388,-0.207125922,-0.297809372,0,0,0,,0,50,50,1,1,4,RL,afaneur,cursive,afaneur_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,330.8392,331.0388,331.0388,331.5394,,,,,,,,,,,,,,0.0846,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,52,0,331.5399,331.6305,z,1,0.0846,,[],[],[],[],[],[],[],331.6306,333.6313,333.6316,333.6328,[],[],[],[],[],[],[],,333.6331,333.6334,-0.207125922,-0.297809372,0,0,0,,0,51,51,50,1,4,RL,vecelan,cursive,vecelan_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,333.6378,333.8303,333.8303,334.3304,,,,,,,,,,,,,,3.0774,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,334.3306,337.4139,m,1,3.0774,,[],[],[],[],[],[],[],337.4141,339.414,339.4141,339.4143,[],[],[],[],[],[],[],,339.4143,339.4143,-0.207125922,-0.297809372,0,0,0,,0,52,52,101,1,4,word,DELICATE,cursive,delicate_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,339.4155,339.6139,339.6139,340.1132,,,,,,,,,,,,,,0.1907,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,1,340.1137,340.3056,z,1,0.1907,,[],[],[],[],[],[],[],340.3057,342.3052,342.3054,343.8057,[],[],[],[],[],[],[],m,343.8058,343.806,-0.207125922,-0.297809372,0,0,0,,0,53,53,27,1,4,RL,menowy,print,menowy_p.png,1.4989,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,343.8072,344.0048,344.0048,344.506,,,,,,,,,,,,,,20.526,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,1,344.5065,365.0388,m,0,20.526,,[],[],[],[],[],[],[],365.0388,367.0392,367.0393,367.5055,[],[],[],[],[],[],[],m,367.5055,367.5055,-0.207125922,-0.297809372,0,0,0,,0,54,54,23,1,4,RL,linefal,cursive,linefal_c.png,0.4647,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,367.506,367.7055,367.7056,368.2056,,,,,,,,,,,,,,0.4307,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,56,0,368.2063,368.6389,m,1,0.4307,,[],[],[],[],[],[],[],368.639,370.6385,370.6387,370.6388,[],[],[],[],[],[],[],,370.6388,370.6389,-0.207125922,-0.297809372,0,0,0,,0,55,55,103,1,4,word,DISPUTE,print,dispute_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,370.6398,370.8388,370.8388,371.3387,,,,,,,,,,,,,,1.0853,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,0,371.339,372.4306,m,0,1.0853,,[],[],[],[],[],[],[],372.4306,374.431,374.4311,374.4313,[],[],[],[],[],[],[],,374.4313,374.4313,-0.207125922,-0.297809372,0,0,0,,0,56,56,43,1,4,RL,rovastic,print,rovastic_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,374.4322,374.6304,374.6304,375.1305,,,,,,,,,,,,,,31.6379,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,375.1309,406.7725,m,1,31.6379,,[],[],[],[],[],[],[],406.7726,408.7722,408.7723,408.7725,[],[],[],[],[],[],[],,408.7726,408.7727,-0.207125922,-0.297809372,0,0,0,,0,57,57,157,1,4,word,VALIDITY,print,validity_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,408.7743,408.9714,408.9715,409.4724,,,,,,,,,,,,,,0.0144,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,59,0,409.4732,409.4888,m,1,0.0144,,[],[],[],[],[],[],[],409.489,411.4891,411.4892,411.4893,[],[],[],[],[],[],[],,411.4893,411.4893,-0.207125922,-0.297809372,0,0,0,,0,58,58,146,1,4,word,RETIRE,print,retire_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,411.4905,411.6888,411.6888,412.1887,,,,,,,,,,,,,,0.6958,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,60,1,412.1889,412.8893,z,1,0.6958,0.0012,[],[],[],[],[],[],[],412.8894,414.8888,414.8888,415.2391,[],[],[],[],[],[],[],z,415.2392,415.2392,-0.207125922,-0.297809372,0,0,0,,0,59,59,70,1,4,TL,quatily,print,quatily_p.png,0.3496,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,415.2405,415.4388,415.4388,415.938,,,,,,,,,,,,,,0.0313,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,415.9384,415.9722,z,1,0.0313,,[],[],[],[],[],[],[],415.9722,417.9725,417.9725,417.9727,[],[],[],[],[],[],[],,417.9727,417.9728,-0.207125922,-0.297809372,0,0,0,,0,60,60,49,1,4,RL,vesofity,cursive,vesofity_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,417.974,418.1725,418.1725,418.6724,,,,,,,,,,,,,,0.0983,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,418.6729,418.7725,z,1,0.0983,,[],[],[],[],[],[],[],418.7726,420.7724,420.7725,420.7727,[],[],[],[],[],[],[],,420.7727,420.7728,-0.207125922,-0.297809372,0,0,0,,0,61,61,19,1,4,RL,elacodate,cursive,elacodate_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,420.7739,420.9725,420.9725,421.4725,,,,,,,,,,,,,,40.1136,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,421.4731,461.5913,m,0,40.1136,,[],[],[],[],[],[],[],461.5921,463.5887,463.5889,463.5894,[],[],[],[],[],[],[],,463.5895,463.5897,-0.207125922,-0.297809372,0,0,0,,0,62,62,8,1,4,RL,casagity,cursive,casagity_c.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,463.5926,463.7892,463.7893,464.2882,,,,,,,,,,,,,,119.4193,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,464.2891,583.7145,m,1,119.4193,,[],[],[],[],[],[],[],583.7145,585.7144,585.7146,585.7151,[],[],[],[],[],[],[],,585.7152,585.7155,-0.207125922,-0.297809372,0,0,0,,0,63,63,143,1,4,word,REMOVAL,print,removal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,585.7181,585.9142,585.9143,586.4141,,,,,,,,,,,,,,43.2853,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,65,0,586.4144,629.706,z,0,43.2853,,[],[],[],[],[],[],[],629.7061,631.705,631.7051,631.7051,[],[],[],[],[],[],[],,631.7052,631.7052,-0.207125922,-0.297809372,0,0,0,,0,64,64,115,1,4,word,LOGICAL,print,logical_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,631.7059,631.9062,631.9063,632.4061,,,,,,,,,,,,,,0.525,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,66,0,632.4069,632.9368,z,1,0.525,,[],[],[],[],[],[],[],632.9379,634.9393,634.9394,634.9396,[],[],[],[],[],[],[],,634.9397,634.9397,-0.207125922,-0.297809372,0,0,0,,0,65,65,68,1,4,TL,prosopal,print,prosopal_p.png,,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,634.9408,635.1385,635.1386,635.6385,,,,,,,,,,,,,,1.7493,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,67,1,635.6393,637.3895,z,0,1.7493,,[],[],[],[],[],[],[],637.3896,639.3885,639.3886,639.4393,[],[],[],[],[],[],[],z,639.4394,639.4395,-0.207125922,-0.297809372,0,0,0,,0,66,66,142,1,4,word,REMOTE,cursive,remote_c.png,0.0496,,,,
,,,,32088,001,2025-11-08_19h06.10.545,HW_LDT_1,2024.2.4,MacIntel,128.2051282,,,,,,,,,,,,,,,,,,,,,639.4403,639.6392,639.6392,640.1394,,,,,,,,,,,,,,0.005,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,68,0,640.14,640.1477,z,1,0.005,,[],[],[],[],[],[],[],640.1479,642.1478,642.1478,642.1481,[],[],[],[],[],[],[],,642.1481,642.1482,-0.207125922,-0.297809372,0,0,0,,0,67,67,22,1,4,RL,linedal,cursive,linedal_c.png,,,,,
