counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,59.935,60.134,60.134,60.634,60.635,61.367,z,1,0.714,,[],[],[],[],[],[],[],0.714,1,61.368,61.867,0,5,5,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,61.869,62.067,62.067,62.567,62.568,63.167,m,1,0.581,,[],[],[],[],[],[],[],0.581,1,63.167,63.667,0,6,6,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,63.669,63.867,63.867,64.367,64.368,65.034,m,1,0.647,,[],[],[],[],[],[],[],0.647,1,65.034,65.534,0,7,7,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,65.536,65.734,65.734,66.233,66.235,66.751,m,1,0.5,,[],[],[],[],[],[],[],0.5,1,66.751,67.25,0,8,8,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,67.252,67.45,67.451,67.95,67.951,68.534,m,1,0.563,,[],[],[],[],[],[],[],0.563,1,68.534,69.044,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,69.046,69.234,69.234,69.734,69.735,70.734,z,1,0.979,,[],[],[],[],[],[],[],0.979,1,70.734,71.234,0,10,10,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,71.236,71.434,71.434,71.934,71.935,72.867,z,1,0.915,,[],[],[],[],[],[],[],0.915,1,72.867,73.367,0,11,11,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,73.369,73.567,73.567,74.067,74.068,74.918,z,1,0.839,,[],[],[],[],[],[],[],0.839,1,74.918,75.417,0,12,12,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,75.419,75.617,75.617,76.117,76.118,76.717,m,1,0.58,,[],[],[],[],[],[],[],0.58,1,76.717,77.217,0,13,13,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,77.219,77.417,77.417,77.917,77.918,78.7,z,1,0.766,,[],[],[],[],[],[],[],0.766,1,78.7,79.2,0,14,14,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,79.202,79.4,79.4,79.9,79.901,80.733,z,1,0.821,,[],[],[],[],[],[],[],0.821,1,80.733,81.234,0,15,15,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.243,154.601,,-0.036956522,-0.390217391,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,154.619,154.799,154.8,155.3,,,,,,,,,,,,,,0.87,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,155.302,156.184,m,1,0.87,,[],[],[],[],[],[],[],156.184,158.184,158.185,158.193,[],[],[],[],[],[],[],,158.193,158.197,-0.036956522,-0.390217391,0,0,0,,0,0,0,104,1,2,word,DOMINANT,print,dominant_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,158.198,158.399,158.4,158.899,,,,,,,,,,,,,,0.923,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,158.9,159.833,z,1,0.923,,[],[],[],[],[],[],[],159.833,161.833,161.833,161.834,[],[],[],[],[],[],[],,161.834,161.834,-0.036956522,-0.390217391,0,0,0,,0,1,1,11,1,2,RL,formuke,print,formuke_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,161.836,162.032,162.032,162.533,,,,,,,,,,,,,,1.721,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,162.533,164.266,m,1,1.721,,[],[],[],[],[],[],[],164.266,166.266,166.266,166.267,[],[],[],[],[],[],[],,166.267,166.267,-0.036956522,-0.390217391,0,0,0,,0,2,2,109,1,2,word,GRATEFUL,cursive,grateful_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,166.269,166.466,166.466,166.966,,,,,,,,,,,,,,1.122,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,4,0,166.966,168.099,m,1,1.122,,[],[],[],[],[],[],[],168.099,170.099,170.099,170.1,[],[],[],[],[],[],[],,170.1,170.1,-0.036956522,-0.390217391,0,0,0,,0,3,3,139,1,2,word,REGULAR,cursive,regular_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,170.101,170.299,170.299,170.799,,,,,,,,,,,,,,1.571,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,0,170.8,172.383,z,1,1.571,,[],[],[],[],[],[],[],172.383,174.382,174.383,174.383,[],[],[],[],[],[],[],,174.383,174.383,-0.036956522,-0.390217391,0,0,0,,0,4,4,70,1,2,TL,retalive,print,retalive_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,174.385,174.583,174.583,175.082,,,,,,,,,,,,,,1.922,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,0,175.083,177.016,z,0,1.922,,[],[],[],[],[],[],[],177.016,179.016,179.016,179.016,[],[],[],[],[],[],[],,179.017,179.017,-0.036956522,-0.390217391,0,0,0,,0,5,5,121,1,2,word,MISTAKE,cursive,mistake_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,179.018,179.216,179.216,179.716,,,,,,,,,,,,,,0.957,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,179.717,180.683,m,1,0.957,,[],[],[],[],[],[],[],180.683,182.682,182.683,182.683,[],[],[],[],[],[],[],,182.683,182.683,-0.036956522,-0.390217391,0,0,0,,0,6,6,82,1,2,word,AMATEUR,cursive,amateur_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,182.685,182.883,182.883,183.382,,,,,,,,,,,,,,0.704,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,8,0,183.383,184.099,m,1,0.704,,[],[],[],[],[],[],[],184.099,186.099,186.099,186.099,[],[],[],[],[],[],[],,186.099,186.099,-0.036956522,-0.390217391,0,0,0,,0,7,7,112,1,2,word,LIBERAL,print,liberal_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,186.1,186.299,186.299,186.799,,,,,,,,,,,,,,0.679,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,186.8,187.483,m,1,0.679,,[],[],[],[],[],[],[],187.483,189.482,189.482,189.483,[],[],[],[],[],[],[],,189.483,189.483,-0.036956522,-0.390217391,0,0,0,,0,8,8,137,1,2,word,RAPIDLY,print,rapidly_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,189.485,189.682,189.683,190.182,,,,,,,,,,,,,,0.703,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,190.183,190.899,m,1,0.703,,[],[],[],[],[],[],[],190.899,192.899,192.899,192.899,[],[],[],[],[],[],[],,192.9,192.9,-0.036956522,-0.390217391,0,0,0,,0,9,9,86,1,2,word,BESIDE,cursive,beside_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,192.901,193.099,193.099,193.599,,,,,,,,,,,,,,1.192,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,1,193.6,194.799,z,1,1.192,,[],[],[],[],[],[],[],194.799,196.799,196.799,199.499,[],[],[],[],[],[],[],m,199.499,199.499,-0.036956522,-0.390217391,0,0,0,,0,10,10,31,1,2,RL,spetisic,print,spetisic_p.png,2.696,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,199.5,199.699,199.699,200.199,,,,,,,,,,,,,,1.188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,200.199,201.398,m,1,1.188,,[],[],[],[],[],[],[],201.398,203.399,203.399,203.399,[],[],[],[],[],[],[],,203.4,203.4,-0.036956522,-0.390217391,0,0,0,,0,11,11,151,1,2,word,SPECIFIC,print,specific_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,203.401,203.599,203.599,204.099,,,,,,,,,,,,,,2.205,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,204.099,206.316,z,0,2.205,,[],[],[],[],[],[],[],206.316,208.315,208.316,208.316,[],[],[],[],[],[],[],,208.316,208.317,-0.036956522,-0.390217391,0,0,0,,0,12,12,105,1,2,word,EDITOR,cursive,editor_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,208.318,208.515,208.516,209.015,,,,,,,,,,,,,,2.059,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,0,209.016,211.082,m,1,2.059,,[],[],[],[],[],[],[],211.082,213.082,213.082,213.083,[],[],[],[],[],[],[],,213.083,213.083,-0.036956522,-0.390217391,0,0,0,,0,13,13,150,1,2,word,SENTIMENT,cursive,sentiment_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,213.085,213.282,213.282,213.782,,,,,,,,,,,,,,0.854,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,1,213.783,214.649,z,1,0.854,,[],[],[],[],[],[],[],214.649,216.649,216.649,219.816,[],[],[],[],[],[],[],m,219.816,219.816,-0.036956522,-0.390217391,0,0,0,,0,14,14,60,1,2,TL,molibe,print,molibe_p.png,3.163,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,219.817,220.016,220.016,220.515,,,,,,,,,,,,,,2.191,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,220.516,222.716,z,0,2.191,,[],[],[],[],[],[],[],222.716,224.716,224.716,224.717,[],[],[],[],[],[],[],,224.717,224.718,-0.036956522,-0.390217391,0,0,0,,0,15,15,126,1,2,word,OPTIMAL,cursive,optimal_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,224.719,224.915,224.916,225.415,,,,,,,,,,,,,,1.323,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,0,225.416,226.749,z,0,1.323,,[],[],[],[],[],[],[],226.749,228.749,228.749,228.75,[],[],[],[],[],[],[],,228.75,228.75,-0.036956522,-0.390217391,0,0,0,,0,16,16,120,1,2,word,MILITARY,cursive,military_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,228.752,228.949,228.949,229.448,,,,,,,,,,,,,,1.719,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,1,229.449,231.182,m,1,1.719,,[],[],[],[],[],[],[],231.182,233.182,233.182,234.749,[],[],[],[],[],[],[],z,234.749,234.749,-0.036956522,-0.390217391,0,0,0,,0,17,17,148,1,2,word,SALINE,cursive,saline_c.png,1.556,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,234.751,234.949,234.949,235.449,,,,,,,,,,,,,,1.571,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,19,0,235.449,237.032,m,1,1.571,,[],[],[],[],[],[],[],237.032,239.032,239.032,239.033,[],[],[],[],[],[],[],,239.033,239.033,-0.036956522,-0.390217391,0,0,0,,0,18,18,132,1,2,word,PROPOSAL,cursive,proposal_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,239.034,239.232,239.232,239.732,,,,,,,,,,,,,,1.036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,239.732,240.782,z,1,1.036,,[],[],[],[],[],[],[],240.782,242.782,242.782,242.782,[],[],[],[],[],[],[],,242.782,242.783,-0.036956522,-0.390217391,0,0,0,,0,19,19,64,1,2,TL,paficic,print,paficic_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,242.784,242.982,242.982,243.482,,,,,,,,,,,,,,2.839,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,243.482,246.332,m,1,2.839,,[],[],[],[],[],[],[],246.332,248.332,248.332,248.332,[],[],[],[],[],[],[],,248.332,248.333,-0.036956522,-0.390217391,0,0,0,,0,20,20,98,1,2,word,CRIMINAL,cursive,criminal_c.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,248.334,248.532,248.532,249.032,,,,,,,,,,,,,,0.958,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,249.032,249.998,z,1,0.958,,[],[],[],[],[],[],[],249.999,251.998,251.998,251.999,[],[],[],[],[],[],[],,251.999,251.999,-0.036956522,-0.390217391,0,0,0,,0,21,21,18,1,2,RL,mesibine,print,mesibine_p.png,,,,,,
,,,,32297,001,2025-11-09_11h07.04.644,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,252.001,252.202,252.204,252.698,,,,,,,,,,,,,,2.202,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,23,0,252.699,254.914,m,1,2.202,,[],[],[],[],[],[],[],254.914,256.915,256.915,256.916,[],[],[],[],[],[],[],,256.916,256.916,-0.036956522,-0.390217391,0,0,0,,0,22,22,91,1,2,word,CARDINAL,cursive,cardinal_c.png,,,,,,
