counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,92.7248,92.9245,92.9245,93.4244,93.4255,94.0233,m,1,0.5775,,[],[],[],[],[],[],[],0.5775,1,94.0236,94.5243,0,5,5,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,94.5255,94.7244,94.7245,95.2234,95.2244,96.0568,z,1,0.8132,,[],[],[],[],[],[],[],0.8132,1,96.0568,96.5567,0,6,6,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,96.5579,96.7577,96.7579,97.2578,97.2589,97.9078,m,1,0.6287,,[],[],[],[],[],[],[],0.6287,1,97.9079,98.4069,0,7,7,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,98.4083,98.6077,98.6078,99.1068,99.1079,99.9909,z,1,0.874,,[],[],[],[],[],[],[],0.874,1,99.991,100.4912,0,8,8,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,100.4927,100.6907,100.6908,101.1903,101.1911,101.9414,m,1,0.7289,,[],[],[],[],[],[],[],0.7289,1,101.9416,102.4413,0,9,9,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,102.4426,102.6403,102.6403,103.1412,103.1421,103.9903,z,1,0.8317,,[],[],[],[],[],[],[],0.8317,1,103.9903,104.4903,0,10,10,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,104.4914,104.6912,104.6912,105.1914,105.1923,105.9739,z,1,0.762,,[],[],[],[],[],[],[],0.762,1,105.974,106.4749,0,11,11,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,106.4764,106.6737,106.6737,107.1746,107.1753,108.0576,z,1,0.8687,,[],[],[],[],[],[],[],0.8687,1,108.0577,108.558,0,12,12,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,108.5594,108.7581,108.7581,109.258,109.2591,109.9406,m,1,0.6725,,[],[],[],[],[],[],[],0.6725,1,109.9407,110.4414,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,110.4424,110.6413,110.6413,111.1405,111.1414,111.8238,m,1,0.6669,,[],[],[],[],[],[],[],0.6669,1,111.8239,112.3249,0,14,14,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,112.3261,112.5247,112.5248,113.0239,113.0247,113.7916,m,1,0.7495,,[],[],[],[],[],[],[],0.7495,1,113.7917,114.2905,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2976,129.4914,space,15.1675,,-0.012699653,-0.396527778,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,129.5113,129.6918,129.6918,130.1918,,,,,,,,,,,,,,1.5845,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,1,0,130.1933,131.7913,z,1,1.5845,,[],[],[],[],[],[],[],131.7916,133.7922,133.7924,133.7954,[],[],[],[],[],[],[],,133.7957,133.7975,-0.012699653,-0.396527778,0,0,0,,0,0,0,70,1,4,TL,quatily,print,quatily_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,133.7986,133.992,133.9921,134.4908,,,,,,,,,,,,,,1.7382,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,0,134.4911,136.242,m,1,1.7382,,[],[],[],[],[],[],[],136.2421,138.2421,138.2422,138.2424,[],[],[],[],[],[],[],,138.2425,138.2426,-0.012699653,-0.396527778,0,0,0,,0,1,1,153,1,4,word,STOLEN,cursive,stolen_c.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,138.244,138.4421,138.4421,138.9421,,,,,,,,,,,,,,2.2692,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,138.9428,141.2255,z,1,2.2692,,[],[],[],[],[],[],[],141.2256,143.2254,143.2255,143.2257,[],[],[],[],[],[],[],,143.2257,143.2259,-0.012699653,-0.396527778,0,0,0,,0,2,2,75,1,4,TL,sanile,print,sanile_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,143.2268,143.4255,143.4255,143.9256,,,,,,,,,,,,,,1.0706,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,143.9261,145.009,m,1,1.0706,,[],[],[],[],[],[],[],145.0091,147.0091,147.0091,147.0094,[],[],[],[],[],[],[],,147.0094,147.0095,-0.012699653,-0.396527778,0,0,0,,0,3,3,126,1,4,word,OPTIMAL,print,optimal_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,147.0109,147.2089,147.209,147.7089,,,,,,,,,,,,,,0.956,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,1,147.7093,148.6757,m,1,0.956,,[],[],[],[],[],[],[],148.6758,150.6758,150.6759,154.1915,[],[],[],[],[],[],[],m,154.1917,154.1918,-0.158632812,-0.326024306,0,0,0,,0,4,4,140,1,4,word,RELATIVE,print,relative_p.png,3.5027,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,154.1927,154.3924,154.3926,154.8923,,,,,,,,,,,,,,0.9706,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,154.8927,155.8759,z,1,0.9706,,[],[],[],[],[],[],[],155.876,157.8758,157.8759,157.8762,[],[],[],[],[],[],[],,157.8763,157.8764,-0.071840278,-0.315451389,0,0,0,,0,5,5,25,1,4,RL,macise,print,macise_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,157.8773,158.0758,158.0758,158.5758,,,,,,,,,,,,,,2.5535,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,1,158.5762,161.1425,z,1,2.5535,,[],[],[],[],[],[],[],161.1425,163.1418,163.1418,164.6593,[],[],[],[],[],[],[],z,164.6593,164.6595,-0.081362847,-0.307517361,0,0,0,,0,6,6,49,1,4,RL,vesofity,cursive,vesofity_c.png,1.5165,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,164.6603,164.8584,164.8585,165.3583,,,,,,,,,,,,,,1.058,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,165.3589,166.426,m,1,1.058,,[],[],[],[],[],[],[],166.4261,168.4261,168.4263,168.4264,[],[],[],[],[],[],[],,168.4265,168.4267,-0.064809028,-0.337261285,0,0,0,,0,7,7,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,168.4279,168.6262,168.6262,169.1256,,,,,,,,,,,,,,1.1097,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,169.126,170.2428,m,1,1.1097,,[],[],[],[],[],[],[],170.2428,172.2429,172.243,172.2432,[],[],[],[],[],[],[],,172.2432,172.2433,-0.064809028,-0.337261285,0,0,0,,0,8,8,145,1,4,word,RESUME,print,resume_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,172.2446,172.442,172.442,172.9429,,,,,,,,,,,,,,1.02,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,172.9436,173.9754,m,1,1.02,,[],[],[],[],[],[],[],173.9755,175.9763,175.9764,175.9765,[],[],[],[],[],[],[],,175.9766,175.9766,-0.064809028,-0.337261285,0,0,0,,0,9,9,122,1,4,word,MOBILE,print,mobile_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,175.9777,176.1762,176.1763,176.6764,,,,,,,,,,,,,,0.9227,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,11,0,176.6768,177.6099,m,1,0.9227,,[],[],[],[],[],[],[],177.6099,179.6099,179.6099,179.6101,[],[],[],[],[],[],[],,179.6101,179.6103,-0.064809028,-0.337261285,0,0,0,,0,10,10,107,1,4,word,EVIDENT,print,evident_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,179.6116,179.8098,179.8098,180.3098,,,,,,,,,,,,,,2.5035,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,180.3103,182.8259,z,0,2.5035,,[],[],[],[],[],[],[],182.8261,184.8266,184.8266,184.8267,[],[],[],[],[],[],[],,184.8269,184.827,-0.064809028,-0.337261285,0,0,0,,0,11,11,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,184.8282,185.0263,185.0264,185.5266,,,,,,,,,,,,,,0.9743,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,185.527,186.51,m,1,0.9743,,[],[],[],[],[],[],[],186.51,188.5099,188.51,188.5101,[],[],[],[],[],[],[],,188.5102,188.5103,-0.064809028,-0.337261285,0,0,0,,0,12,12,136,1,4,word,RADICAL,print,radical_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,188.5114,188.71,188.7101,189.21,,,,,,,,,,,,,,1.3719,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,0,189.2106,190.593,m,1,1.3719,,[],[],[],[],[],[],[],190.5931,192.5935,192.5936,192.5938,[],[],[],[],[],[],[],,192.5939,192.594,-0.064809028,-0.337261285,0,0,0,,0,13,13,118,1,4,word,MEDICINE,cursive,medicine_c.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,192.5954,192.7934,192.7935,193.2933,,,,,,,,,,,,,,0.8537,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,15,0,193.2937,194.1602,m,1,0.8537,,[],[],[],[],[],[],[],194.1603,196.1601,196.1601,196.1603,[],[],[],[],[],[],[],,196.1604,196.1604,-0.064809028,-0.337261285,0,0,0,,0,14,14,119,1,4,word,MEMORY,print,memory_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,196.1615,196.3602,196.3602,196.8602,,,,,,,,,,,,,,2.7036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,16,0,196.8607,199.5768,z,1,2.7036,,[],[],[],[],[],[],[],199.5769,201.5769,201.5769,201.5772,[],[],[],[],[],[],[],,201.5772,201.5773,-0.064809028,-0.337261285,0,0,0,,0,15,15,8,1,4,RL,casagity,cursive,casagity_c.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,201.5785,201.7762,201.7762,202.277,,,,,,,,,,,,,,1.8727,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,1,202.2776,204.1594,z,1,1.8727,,[],[],[],[],[],[],[],204.1595,206.1603,206.1603,207.6272,[],[],[],[],[],[],[],m,207.6272,207.6274,-0.064809028,-0.337261285,0,0,0,,0,16,16,78,1,4,TL,stragety,print,stragety_p.png,1.4576,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,207.6286,207.8271,207.8272,208.3271,,,,,,,,,,,,,,1.1483,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,208.3275,209.4771,z,1,1.1483,,[],[],[],[],[],[],[],209.4771,211.4772,211.4773,211.4774,[],[],[],[],[],[],[],,211.4775,211.4775,-0.064809028,-0.337261285,0,0,0,,0,17,17,63,1,4,TL,miskate,print,miskate_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,211.4786,211.6772,211.6772,212.1772,,,,,,,,,,,,,,0.8021,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,19,0,212.1777,212.994,z,1,0.8021,,[],[],[],[],[],[],[],212.994,214.9938,214.9939,214.994,[],[],[],[],[],[],[],,214.9941,214.9943,-0.064809028,-0.337261285,0,0,0,,0,18,18,57,1,4,TL,etidor,print,etidor_p.png,,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,214.9956,215.1931,215.1931,215.6939,,,,,,,,,,,,,,1.1483,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,1,215.6945,216.8439,m,1,1.1483,,[],[],[],[],[],[],[],216.844,218.844,218.844,220.1941,[],[],[],[],[],[],[],m,220.1942,220.1943,-0.064809028,-0.337261285,0,0,0,,0,19,19,110,1,4,word,HERITAGE,print,heritage_p.png,1.3373,,,,,
,,,,30019,001,2025-10-24_14h38.50.263,HW_LDT_1,2024.2.4,MacIntel,62.89308176,,,,,,,,,,,,,,,,,,,,,,220.1952,220.3941,220.3941,220.894,,,,,,,,,,,,,,1.0466,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,220.8945,221.9441,m,1,1.0466,,[],[],[],[],[],[],[],221.9442,223.9433,223.9434,223.9436,[],[],[],[],[],[],[],,223.9436,223.9438,-0.064809028,-0.337261285,0,0,0,,0,20,20,105,1,4,word,EDITOR,print,editor_p.png,,,,,,
