counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,67.4226,67.6217,67.6217,68.1216,68.1223,69.4883,m,1,1.3436,,[],[],[],[],[],[],[],1.3436,1,69.4884,69.9882,0,5,5,7,1,1008,WORD,UN,16,hurdle,VOLUME,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,69.9892,70.1873,70.1873,70.6882,70.689,71.7052,z,1,1.0066,,[],[],[],[],[],[],[],1.0066,1,71.7053,72.205,0,6,6,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,72.2058,72.4051,72.4051,72.9041,72.9047,73.6217,m,1,0.6971,,[],[],[],[],[],[],[],0.6971,1,73.6218,74.1217,0,7,7,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,74.1229,74.3207,74.3207,74.8208,74.8216,76.1044,z,1,1.2744,,[],[],[],[],[],[],[],1.2744,1,76.1047,76.605,0,8,8,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,76.6059,76.8051,76.8052,77.3041,77.3047,78.4885,z,1,1.1758,,[],[],[],[],[],[],[],1.1758,1,78.4887,78.988,0,9,9,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,78.9891,79.1875,79.1876,79.6875,79.6883,80.5385,m,1,0.8285,,[],[],[],[],[],[],[],0.8285,1,80.5386,81.0386,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,81.0396,81.2385,81.2386,81.7376,81.7382,82.5885,z,1,0.831,,[],[],[],[],[],[],[],0.831,1,82.5887,83.0886,0,11,11,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,83.0897,83.2885,83.2885,83.7877,83.7884,84.5387,m,1,0.7337,,[],[],[],[],[],[],[],0.7337,1,84.5387,85.0387,0,12,12,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,85.0397,85.2384,85.2384,85.7377,85.7385,86.3556,m,1,0.5959,,[],[],[],[],[],[],[],0.5959,1,86.3556,86.8555,0,13,13,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,86.8566,87.0555,87.0556,87.5555,87.5562,88.8878,z,1,1.3226,,[],[],[],[],[],[],[],1.3226,1,88.8878,89.3878,0,14,14,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,89.3888,89.5888,89.5888,90.0889,90.0896,90.738,m,1,0.6298,,[],[],[],[],[],[],[],0.6298,1,90.7381,91.2379,0,15,15,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.2445,104.0058,space,12.7354,,0.071627604,-0.405447049,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,104.0224,104.2058,104.206,104.706,,,,,,,,,,,,,,1.7528,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,104.7074,106.4719,m,1,1.7528,,[],[],[],[],[],[],[],106.4721,108.473,108.4733,108.4761,[],[],[],[],[],[],[],,108.4763,108.4781,0.071627604,-0.405447049,0,0,0,,0,0,0,113,1,3,word,LITERAL,print,literal_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,108.479,108.6723,108.6723,109.174,,,,,,,,,,,,,,1.3332,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,1,109.1745,110.5218,m,1,1.3332,,[],[],[],[],[],[],[],110.5219,112.5228,112.5229,115.6063,[],[],[],[],[],[],[],m,115.6064,115.6064,0.071627604,-0.405447049,0,0,0,,0,1,1,105,1,3,word,EDITOR,print,editor_p.png,3.0697,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,115.6074,115.8062,115.8063,116.3062,,,,,,,,,,,,,,3.2815,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,116.3067,119.5897,z,1,3.2815,,[],[],[],[],[],[],[],119.5899,121.5897,121.5898,121.5901,[],[],[],[],[],[],[],,121.5901,121.5902,0.071627604,-0.405447049,0,0,0,,0,2,2,33,1,3,TL,adsivory,print,adsivory_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,121.5913,121.7897,121.7897,122.2899,,,,,,,,,,,,,,2.9858,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,122.2904,125.2899,z,1,2.9858,,[],[],[],[],[],[],[],125.2901,127.2891,127.2891,127.2894,[],[],[],[],[],[],[],,127.2894,127.2895,0.071627604,-0.405447049,0,0,0,,0,3,3,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,127.2908,127.4891,127.4891,127.99,,,,,,,,,,,,,,4.2551,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,0,127.9904,132.2567,m,0,4.2551,,[],[],[],[],[],[],[],132.2568,134.2569,134.2569,134.257,[],[],[],[],[],[],[],,134.257,134.2572,0.071627604,-0.405447049,0,0,0,,0,4,4,5,1,3,RL,capefory,cursive,capefory_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,134.2582,134.4569,134.457,134.9559,,,,,,,,,,,,,,1.6553,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,134.9565,136.6235,z,1,1.6553,,[],[],[],[],[],[],[],136.6236,138.6236,138.6238,138.6239,[],[],[],[],[],[],[],,138.6241,138.6241,0.071627604,-0.405447049,0,0,0,,0,5,5,46,1,3,TL,distupe,print,distupe_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,138.6249,138.8236,138.8237,139.3227,,,,,,,,,,,,,,1.3043,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,139.3231,140.6403,m,1,1.3043,,[],[],[],[],[],[],[],140.6404,142.6405,142.6405,142.6407,[],[],[],[],[],[],[],,142.6407,142.6409,0.071627604,-0.405447049,0,0,0,,0,6,6,104,1,3,word,DOMINANT,print,dominant_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,142.6419,142.8403,142.8404,143.3404,,,,,,,,,,,,,,3.8736,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,0,143.3409,147.2238,z,1,3.8736,,[],[],[],[],[],[],[],147.2239,149.224,149.224,149.2242,[],[],[],[],[],[],[],,149.2242,149.2244,0.071627604,-0.405447049,0,0,0,,0,7,7,76,1,3,TL,stogare,cursive,stogare_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,149.2253,149.4239,149.4239,149.9229,,,,,,,,,,,,,,0.9489,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,1,149.9233,150.8741,m,1,0.9489,,[],[],[],[],[],[],[],150.8741,152.8739,152.8739,154.8065,[],[],[],[],[],[],[],m,154.8066,154.8067,0.071627604,-0.405447049,0,0,0,,0,8,8,146,1,3,word,RETIRE,print,retire_p.png,1.9258,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,154.8076,155.0075,155.0075,155.5075,,,,,,,,,,,,,,1.8947,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,155.5079,157.4064,m,0,1.8947,,[],[],[],[],[],[],[],157.4065,159.4075,159.4076,159.4077,[],[],[],[],[],[],[],,159.4078,159.408,0.071627604,-0.405447049,0,0,0,,0,9,9,12,1,3,RL,formuke,cursive,formuke_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,159.409,159.6075,159.6075,160.1076,,,,,,,,,,,,,,0.9969,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,11,0,160.108,161.1076,m,1,0.9969,,[],[],[],[],[],[],[],161.1077,163.107,163.107,163.1072,[],[],[],[],[],[],[],,163.1072,163.1073,0.071627604,-0.405447049,0,0,0,,0,10,10,91,1,3,word,CARDINAL,print,cardinal_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,163.1086,163.3076,163.3076,163.8068,,,,,,,,,,,,,,0.837,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,163.8072,164.6577,m,1,0.837,,[],[],[],[],[],[],[],164.6577,166.6577,166.6578,166.6579,[],[],[],[],[],[],[],,166.6579,166.658,0.071627604,-0.405447049,0,0,0,,0,11,11,124,1,3,word,NUMERICAL,print,numerical_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,166.6588,166.8577,166.8578,167.3578,,,,,,,,,,,,,,1.2701,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,167.3582,168.6403,z,1,1.2701,,[],[],[],[],[],[],[],168.6403,170.6412,170.6412,170.6413,[],[],[],[],[],[],[],,170.6413,170.6415,0.071627604,-0.405447049,0,0,0,,0,12,12,25,1,3,RL,retupar,print,retupar_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,170.6424,170.8412,170.8412,171.3403,,,,,,,,,,,,,,0.6703,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,171.3408,172.0247,m,0,0.6703,,[],[],[],[],[],[],[],172.0247,174.0243,174.0243,174.0245,[],[],[],[],[],[],[],,174.0245,174.0246,0.071627604,-0.405447049,0,0,0,,0,13,13,35,1,3,TL,cateferia,print,cateferia_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,174.0254,174.2247,174.2247,174.724,,,,,,,,,,,,,,2.4158,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,174.7244,177.1415,z,1,2.4158,,[],[],[],[],[],[],[],177.1416,179.1405,179.1407,179.1408,[],[],[],[],[],[],[],,179.1408,179.1409,0.071627604,-0.405447049,0,0,0,,0,14,14,29,1,3,RL,selamor,cursive,selamor_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,179.1418,179.3415,179.3416,179.8405,,,,,,,,,,,,,,1.4373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,16,0,179.8409,181.2915,z,1,1.4373,,[],[],[],[],[],[],[],181.2916,183.2914,183.2914,183.2916,[],[],[],[],[],[],[],,183.2916,183.2917,0.071627604,-0.405447049,0,0,0,,0,15,15,26,1,3,RL,repifion,print,repifion_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,183.2925,183.4916,183.4917,183.9907,,,,,,,,,,,,,,0.8049,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,183.991,184.8085,m,0,0.8049,,[],[],[],[],[],[],[],184.8086,186.8081,186.8081,186.8082,[],[],[],[],[],[],[],,186.8082,186.8083,0.071627604,-0.405447049,0,0,0,,0,16,16,64,1,3,TL,radiply,print,radiply_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,186.8091,187.0077,187.0077,187.5082,,,,,,,,,,,,,,1.3146,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,1,187.5084,188.8251,z,1,1.3146,,[],[],[],[],[],[],[],188.8252,190.8244,190.8244,192.1076,[],[],[],[],[],[],[],m,192.1076,192.1077,0.071627604,-0.405447049,0,0,0,,0,17,17,31,1,3,RL,trilude,print,trilude_p.png,1.2819,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,192.1087,192.3085,192.3085,192.8084,,,,,,,,,,,,,,1.192,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,19,0,192.8089,194.0083,z,1,1.192,,[],[],[],[],[],[],[],194.0083,196.0077,196.0078,196.0079,[],[],[],[],[],[],[],,196.008,196.0081,0.071627604,-0.405447049,0,0,0,,0,18,18,7,1,3,RL,cobeny,print,cobeny_p.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,196.0091,196.2086,196.2086,196.7087,,,,,,,,,,,,,,2.7691,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,196.7092,199.491,m,0,2.7691,,[],[],[],[],[],[],[],199.491,201.4912,201.4913,201.4914,[],[],[],[],[],[],[],,201.4914,201.4915,0.071627604,-0.405447049,0,0,0,,0,19,19,59,1,3,TL,paficic,cursive,paficic_c.png,,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,201.4925,201.6912,201.6913,202.1921,,,,,,,,,,,,,,1.4058,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,21,1,202.1926,203.6088,z,1,1.4058,,[],[],[],[],[],[],[],203.6088,205.609,205.609,206.4255,[],[],[],[],[],[],[],z,206.4257,206.4257,0.071627604,-0.405447049,0,0,0,,0,20,20,57,1,3,TL,moredate,cursive,moredate_c.png,0.8086,,,,,
,,,,31849,001,2025-10-19_19h58.34.145,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,206.4266,206.6247,206.6248,207.1246,,,,,,,,,,,,,,2.5154,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,207.1251,209.6423,m,1,2.5154,,[],[],[],[],[],[],[],209.6423,211.6416,211.6416,211.6418,[],[],[],[],[],[],[],,211.6418,211.642,0.071627604,-0.405447049,0,0,0,,0,21,21,107,1,3,word,EVIDENT,cursive,evident_c.png,,,,,,
