counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_touch.clicked_name,End.started,End.stopped
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,412.8141,413.0128,413.0128,413.5148,,,,,,,,,,,,,,0.9331,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,413.5152,414.4487,,0,[0.29833335876464845],[-0.305833371480306],[1],[0],[0],[0.9330999999940559],"[""button_right_main""]",414.4489,416.4462,416.4463,416.4466,[],[],[],[],[],[],[],,416.4467,416.4467,0.227500025,-0.295833333,0,0,0,,0,52,52,124,1,3,word,NUMERICAL,print,numerical_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,416.4475,416.6484,416.6484,417.1463,,,,,,,,,,,,,,1.0493,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,1,417.1467,418.1965,,0,[-0.27833331425984703],[-0.24666665395100912],[1],[0],[0],[1.0493000000118968],"[""button_left_main""]",418.1965,420.1959,420.196,421.9478,[0.31666666666666665],[-0.29833335876464845],[1],[0],[0],[1.75180000001194],"[""button_right_probe""]",,421.9479,421.948,0.316666667,-0.298333359,1,0,0,,0,53,53,67,1,3,TL,retome,print,retome_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,421.9487,422.1464,422.1464,422.6468,,,,,,,,,,,,,,2.0842,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,55,0,422.6471,424.7318,,0,[0.30583330790201824],[-0.3391667048136393],[1],[0],[0],[2.0842000000029657],"[""button_right_main""]",424.7318,426.7297,426.7298,426.7298,[],[],[],[],[],[],[],,426.7298,426.7299,0.1,-0.314166705,0,0,0,,0,54,54,83,1,3,word,ANIMAL,cursive,animal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,426.7307,426.9294,426.9295,427.4295,,,,,,,,,,,,,,1.5661,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,56,0,427.4299,428.9964,,0,[-0.32916666666666666],[-0.29833335876464845],[1],[0],[0],[1.5661000000089302],"[""button_left_main""]",428.9964,430.9964,430.9965,430.9966,[],[],[],[],[],[],[],,430.9966,430.9967,0.036666679,-0.346666654,0,0,0,,0,55,55,62,1,3,TL,prodive,print,prodive_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,430.9976,431.1966,431.1967,431.6965,,,,,,,,,,,,,,1.4662,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,57,1,431.6969,433.1633,,0,[-0.36999998092651365],[-0.3358333587646484],[1],[0],[0],[1.4662000000030275],"[""button_left_main""]",433.1634,435.1631,435.1631,436.1326,[0.25166670481363934],[-0.31166667938232423],[1],[0],[0],[0.9691999999880636],"[""button_right_probe""]",,436.1327,436.1327,0.251666705,-0.311666679,1,0,0,,0,56,56,33,1,3,TL,adsivory,print,adsivory_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,436.1337,436.3339,436.3339,436.8315,,,,,,,,,,,,,,1.2169,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,58,0,436.8318,438.0491,,0,[-0.38999999364217125],[-0.27999998728434244],[1],[0],[0],[1.2168999999910284],"[""button_left_main""]",438.0491,440.0474,440.0475,440.0476,[],[],[],[],[],[],[],,440.0476,440.0476,0.042499987,-0.263333321,0,0,0,,0,57,57,9,1,3,RL,docirant,print,docirant_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,440.0486,440.2468,440.2468,440.747,,,,,,,,,,,,,,1.4157,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,1,440.7475,442.1635,,0,[-0.26833333969116213],[-0.28250001271565756],[1],[0],[0],[1.4156999999880782],"[""button_left_main""]",442.1635,444.164,444.164,444.9796,[0.2950000762939453],[-0.30416666666666664],[1],[0],[0],[0.8154000000059796],"[""button_right_probe""]",,444.9797,444.9798,0.295000076,-0.304166667,1,0,0,,0,58,58,53,1,3,TL,marnigal,print,marnigal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,444.9806,445.1812,445.1813,445.6801,,,,,,,,,,,,,,1.299,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,60,0,445.6804,446.9799,,0,[-0.4041666666666667],[-0.27999998728434244],[1],[0],[0],[1.2989999999999782],"[""button_left_main""]",446.9799,448.9804,448.9804,448.9805,[],[],[],[],[],[],[],,448.9806,448.9806,-0.093333308,-0.313333321,0,0,0,,0,59,59,55,1,3,TL,mecidine,print,mecidine_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,448.9815,449.1806,449.1806,449.6806,,,,,,,,,,,,,,1.0986,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,449.6811,450.7799,,0,[-0.26416664123535155],[-0.3150000254313151],[1],[0],[0],[1.0985999999940645],"[""button_left_main""]",450.78,452.78,452.78,452.7801,[],[],[],[],[],[],[],,452.7802,452.7803,-0.139166641,-0.297500038,0,0,0,,0,60,60,64,1,3,TL,radiply,print,radiply_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,452.781,452.9805,452.9805,453.4809,,,,,,,,,,,,,,1.3157,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,453.4813,454.7976,,0,[-0.29916664759318035],[-0.31166667938232423],[1],[0],[0],[1.3157000000030052],"[""button_left_main""]",454.7976,456.7974,456.7974,456.7976,[],[],[],[],[],[],[],,456.7977,456.7978,-0.095833333,-0.301666705,0,0,0,,0,61,61,19,1,3,RL,opcifal,cursive,opcifal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,456.7988,456.9975,456.9975,457.4971,,,,,,,,,,,,,,1.3995,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,457.4977,458.8977,,0,[-0.29583333333333334],[-0.2941666920979818],[1],[0],[0],[1.3995000000001028],"[""button_left_main""]",458.8977,460.8975,460.8975,460.8976,[],[],[],[],[],[],[],,460.8977,460.8978,-0.029999987,-0.311666679,0,0,0,,0,62,62,21,1,3,RL,potugar,print,potugar_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,460.8988,461.0991,461.0991,461.5994,,,,,,,,,,,,,,1.3321,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,64,0,461.5998,462.9324,,0,[0.2974999745686849],[-0.30083332061767576],[1],[0],[0],[1.3320999999939431],"[""button_right_main""]",462.9324,464.931,464.931,464.9312,[],[],[],[],[],[],[],,464.9312,464.9312,-0.002499962,-0.292499987,0,0,0,,0,63,63,82,1,3,word,AMATEUR,print,amateur_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,464.9321,465.1308,465.1308,465.6309,,,,,,,,,,,,,,3.4489,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,1,465.6315,469.0808,,0,[-0.29416666030883787],[-0.28500003814697267],[1],[0],[0],[3.4488999999909993],"[""button_left_main""]",469.0809,471.081,471.081,472.281,[-0.3183333396911621],[-0.2833333333333333],[1],[0],[0],[1.199700000002963],"[""button_left_probe""]",,472.2811,472.2812,-0.31833334,-0.283333333,1,0,0,,0,64,64,75,1,3,TL,sloten,cursive,sloten_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,472.2822,472.4807,472.4809,472.981,,,,,,,,,,,,,,1.4994,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,66,0,472.9815,474.4812,,0,[-0.28666664759318033],[-0.3150000254313151],[1],[0],[0],[1.4994000000059486],"[""button_left_main""]",474.4813,476.4814,476.4814,476.4815,[],[],[],[],[],[],[],,476.4815,476.4816,-0.145000013,-0.323333359,0,0,0,,0,65,65,3,1,3,RL,bebine,cursive,bebine_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,476.4827,476.6815,476.6815,477.1812,,,,,,,,,,,,,,2.2816,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,67,0,477.1817,479.464,,0,[-0.3416666666666667],[-0.28500003814697267],[1],[0],[0],[2.281599999994114],"[""button_left_main""]",479.464,481.4648,481.4648,481.465,[],[],[],[],[],[],[],,481.465,481.4651,-0.325,-0.291666667,0,0,0,,0,66,66,140,1,3,word,RELATIVE,cursive,relative_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,481.4661,481.6652,481.6653,482.1641,,,,,,,,,,,,,,1.9353,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,68,0,482.1646,484.1003,,0,[0.29583333333333334],[-0.30333334604899087],[1],[0],[0],[1.935300000011921],"[""button_right_main""]",484.1004,486.0982,486.0982,486.0983,[],[],[],[],[],[],[],,486.0984,486.0984,-0.039166641,-0.272500038,0,0,0,,0,67,67,147,1,3,word,ROMANTIC,cursive,romantic_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,486.0994,486.2982,486.2982,486.7982,,,,,,,,,,,,,,2.2323,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,69,0,486.7986,489.0312,,0,[-0.3174999872843424],[-0.31166667938232423],[1],[0],[0],[2.2322999999970534],"[""button_left_main""]",489.0313,491.0316,491.0317,491.0322,[],[],[],[],[],[],[],,491.0323,491.0323,-0.30583334,-0.315833346,0,0,0,,0,68,68,57,1,3,TL,moredate,cursive,moredate_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,491.0331,491.2312,491.2312,491.7318,,,,,,,,,,,,,,1.0676,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,70,0,491.7323,492.8003,,0,[0.2825000762939453],[-0.330833371480306],[1],[0],[0],[1.0675999999940586],"[""button_right_main""]",492.8003,494.8008,494.8008,494.8009,[],[],[],[],[],[],[],,494.801,494.801,-0.050833321,-0.270000013,0,0,0,,0,69,69,152,1,3,word,SPECIMEN,print,specimen_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,494.8018,495,495.0001,495.4979,,,,,,,,,,,,,,1.1346,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,71,0,495.4982,496.6333,,0,[-0.2841666539510091],[-0.29083334604899086],[1],[0],[0],[1.134599999994066],"[""button_left_main""]",496.6333,498.6316,498.6316,498.6317,[],[],[],[],[],[],[],,498.6318,498.6318,-0.035833295,-0.310833359,0,0,0,,0,70,70,2,1,3,RL,betemit,print,betemit_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,498.6327,498.8332,498.8332,499.3318,,,,,,,,,,,,,,0.9522,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,72,1,499.3323,500.2851,,0,[0.2825000762939453],[-0.3125],[1],[0],[0],[0.9521999999880109],"[""button_right_main""]",500.2852,502.2818,502.2818,503.2512,[0.324166742960612],[-0.31333332061767577],[1],[0],[0],[0.9691000000088934],"[""button_right_probe""]",,503.2512,503.2514,0.324166743,-0.313333321,1,0,0,,0,71,71,137,1,3,word,RAPIDLY,print,rapidly_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,503.2522,503.4483,503.4483,503.9488,,,,,,,,,,,,,,2.3487,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,73,1,503.9494,506.2988,,0,[-0.3850000063578288],[-0.2941666920979818],[1],[0],[0],[2.348700000002964],"[""button_left_main""]",506.2989,508.2984,508.2985,509.3339,[-0.3366666475931803],[-0.3075000127156576],[1],[0],[0],[1.0354000000060068],"[""button_left_probe""]",,509.334,509.3341,-0.336666648,-0.307500013,1,0,0,,0,72,72,92,1,3,word,CATEGORY,cursive,category_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,509.335,509.532,509.532,510.032,,,,,,,,,,,,,,1.0822,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,74,0,510.0324,511.1151,,0,[0.31833330790201825],[-0.3383333206176758],[1],[0],[0],[1.082200000003013],"[""button_right_main""]",511.1151,513.1172,513.1172,513.1173,[],[],[],[],[],[],[],,513.1173,513.1174,0.052500025,-0.315000025,0,0,0,,0,73,73,134,1,3,word,QUALIFY,print,qualify_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,513.1181,513.3175,513.3176,513.8153,,,,,,,,,,,,,,2.2845,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,75,0,513.8159,516.1008,,0,[-0.2883333206176758],[-0.32250003814697265],[1],[0],[0],[2.28449999999998],"[""button_left_main""]",516.1008,518.0987,518.0988,518.0991,[],[],[],[],[],[],[],,518.0991,518.0992,-0.275,-0.324166679,0,0,0,,0,74,74,68,1,3,TL,revomal,cursive,revomal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,518.1,518.2989,518.299,518.7987,,,,,,,,,,,,,,1.7188,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,76,0,518.7992,520.5186,,0,[0.31666666666666665],[-0.31000003814697263],[1],[0],[0],[1.7187999999970316],"[""button_right_main""]",520.5187,522.5161,522.5162,522.5163,[],[],[],[],[],[],[],,522.5164,522.5164,0.059166654,-0.238333321,0,0,0,,0,75,75,122,1,3,word,MOBILE,cursive,mobile_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,522.5174,522.7152,522.7153,523.2157,,,,,,,,,,,,,,1.502,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,77,0,523.2163,524.7186,,0,[-0.26999998092651367],[-0.2991666793823242],[1],[0],[0],[1.5019999999999527],"[""button_left_main""]",524.7187,526.7159,526.7159,526.7161,[],[],[],[],[],[],[],,526.7162,526.7163,0.108333333,-0.315833346,0,0,0,,0,76,76,38,1,3,TL,carnidal,print,carnidal_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,526.7171,526.9162,526.9162,527.4155,,,,,,,,,,,,,,1.4179,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,78,0,527.4158,528.834,,0,[-0.3991666475931803],[-0.27166665395100914],[1],[0],[0],[1.4178999999910502],"[""button_left_main""]",528.8342,530.8343,530.8343,530.8343,[],[],[],[],[],[],[],,530.8344,530.8345,0.029166667,-0.219166692,0,0,0,,0,77,77,32,1,3,TL,adacemy,print,adacemy_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,530.8354,531.0348,531.0348,531.533,,,,,,,,,,,,,,1.1675,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,79,0,531.5334,532.7014,,0,[-0.30499998728434247],[-0.3258333206176758],[1],[0],[0],[1.1675000000000182],"[""button_left_main""]",532.7014,534.6999,534.7,534.7001,[],[],[],[],[],[],[],,534.7001,534.7001,-0.2125,-0.315000025,0,0,0,,0,78,78,45,1,3,TL,dentisy,print,dentisy_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,534.701,534.8994,534.8994,535.3995,,,,,,,,,,,,,,2.1182,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,80,1,535.4001,537.5187,,0,[0.35333340962727866],[-0.29500001271565757],[1],[0],[0],[2.1182000000029575],"[""button_right_main""]",537.5188,539.5164,539.5164,541.0657,[-0.3],[-0.3233333587646484],[1],[0],[0],[1.5492000000028838],"[""button_left_probe""]",,541.0658,550.7831,-0.035833295,-0.404166667,1,0,0,,0,79,79,154,1,3,word,STORAGE,cursive,storage_c.png,break_done_button,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,550.7842,550.983,550.983,551.4845,,,,,,,,,,,,,,2.1975,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,81,0,551.4849,553.6828,,0,[-0.3625],[-0.31000003814697263],[1],[0],[0],[2.197499999999991],"[""button_left_main""]",553.6829,555.6832,555.6833,555.6837,[],[],[],[],[],[],[],,555.6837,555.6838,-0.044166629,-0.169166692,0,0,0,,0,80,80,29,1,3,RL,selamor,cursive,selamor_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,555.6846,555.8832,555.8833,556.3834,,,,,,,,,,,,,,1.4187,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,82,0,556.384,557.8031,,0,[0.34083340962727865],[-0.2775000254313151],[1],[0],[0],[1.4187000000030139],"[""button_right_main""]",557.8031,559.8001,559.8001,559.8002,[],[],[],[],[],[],[],,559.8003,559.8004,-0.0875,-0.235000038,0,0,0,,0,81,81,86,1,3,word,BESIDE,cursive,beside_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,559.8013,560.0002,560.0003,560.5017,,,,,,,,,,,,,,1.0501,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,83,0,560.502,561.5525,,0,[0.3150000254313151],[-0.27166665395100914],[1],[0],[0],[1.0500999999940177],"[""button_right_main""]",561.5526,563.5498,563.5498,563.5501,[],[],[],[],[],[],[],,563.5501,563.5501,0.008333333,-0.196666654,0,0,0,,0,82,82,156,1,3,word,TRIBUTE,print,tribute_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,563.551,563.7502,563.7503,564.2503,,,,,,,,,,,,,,1.8158,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,84,0,564.2508,566.067,,0,[-0.34833332697550456],[-0.27166665395100914],[1],[0],[0],[1.8157999999970116],"[""button_left_main""]",566.0671,568.0668,568.0669,568.0674,[],[],[],[],[],[],[],,568.0675,568.0675,-0.073333295,-0.279166667,0,0,0,,0,83,83,28,1,3,RL,rovastic,cursive,rovastic_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,568.0686,568.2693,568.2694,568.7668,,,,,,,,,,,,,,1.2502,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,85,0,568.7673,570.0179,,0,[-0.2341666539510091],[-0.325],[1],[0],[0],[1.2502000000030193],"[""button_left_main""]",570.018,572.0174,572.0175,572.0176,[],[],[],[],[],[],[],,572.0177,572.0177,-0.009999975,-0.291666667,0,0,0,,0,84,84,0,1,3,RL,afaneur,print,afaneur_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,572.0186,572.2176,572.2176,572.719,,,,,,,,,,,,,,1.0306,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,86,0,572.7194,573.7504,,0,[0.3333333333333333],[-0.3150000254313151],[1],[0],[0],[1.030600000008917],"[""button_right_main""]",573.7504,575.75,575.7502,575.7505,[],[],[],[],[],[],[],,575.7506,575.7506,-0.004999987,-0.286666679,0,0,0,,0,85,85,125,1,3,word,OPERATOR,print,operator_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,575.7514,575.952,575.952,576.4504,,,,,,,,,,,,,,1.4191,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,87,0,576.4507,577.8702,,0,[0.3275000254313151],[-0.3258333206176758],[1],[0],[0],[1.4190999999939322],"[""button_right_main""]",577.8703,579.8672,579.8672,579.8672,[],[],[],[],[],[],[],,579.8672,579.8673,0.068333371,-0.298333359,0,0,0,,0,86,86,106,1,3,word,ELABORATE,print,elaborate_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,579.8684,580.0671,580.0672,580.5687,,,,,,,,,,,,,,1.9343,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,88,1,580.5691,582.5038,,0,[-0.3449999809265137],[-0.2866666793823242],[1],[0],[0],[1.934299999996938],"[""button_left_main""]",582.5039,584.5006,584.5007,585.3675,[-0.2983333269755046],[-0.3150000254313151],[1],[0],[0],[0.8666000000089298],"[""button_left_probe""]",,585.3676,585.3679,-0.298333327,-0.315000025,1,0,0,,0,87,87,6,1,3,RL,cenesony,cursive,cenesony_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,585.3688,585.5674,585.5675,586.0675,,,,,,,,,,,,,,3.251,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,89,0,586.0679,589.3192,,0,[-0.2791666666666667],[-0.32416667938232424],[1],[0],[0],[3.2509999999999764],"[""button_left_main""]",589.3193,591.3182,591.3182,591.3185,[],[],[],[],[],[],[],,591.3185,591.3185,-0.077499962,-0.303333346,0,0,0,,0,88,88,107,1,3,word,EVIDENT,cursive,evident_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,591.3194,591.5181,591.5181,592.0171,,,,,,,,,,,,,,1.9,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,90,0,592.0176,593.9179,,0,[-0.33083333969116213],[-0.2791666666666667],[1],[0],[0],[1.8999999999999773],"[""button_left_main""]",593.918,595.9175,595.9175,595.9177,[],[],[],[],[],[],[],,595.9178,595.9178,0.013333321,-0.260833359,0,0,0,,0,89,89,4,1,3,RL,cafigal,cursive,cafigal_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,595.9187,596.118,596.118,596.6201,,,,,,,,,,,,,,1.1833,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,91,0,596.6206,597.8042,,0,[-0.3541666666666667],[-0.31916669209798176],[1],[0],[0],[1.1832999999970752],"[""button_left_main""]",597.8043,599.801,599.8011,599.8011,[],[],[],[],[],[],[],,599.8012,599.8013,-0.084999975,-0.260000038,0,0,0,,0,90,90,60,1,3,TL,panert,print,panert_p.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,599.8021,600.0013,600.0013,600.5009,,,,,,,,,,,,,,1.4662,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,92,0,600.5015,601.9681,,0,[-0.290833314259847],[-0.2991666793823242],[1],[0],[0],[1.4661999999880209],"[""button_left_main""]",601.9681,603.9679,603.968,603.9681,[],[],[],[],[],[],[],,603.9681,603.9681,0.000833321,-0.235833359,0,0,0,,0,91,91,120,1,3,word,MILITARY,cursive,military_c.png,,,
,,,,32151,001,2025-10-16_21h06.54.726,HW_LDT_1,2024.2.4,Win32,60.24096386,,,,,,,,,,,,,,,,,,,,,,603.9692,604.1678,604.1679,604.6677,,,,,,,,,,,,,,1.7193,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,93,0,604.6681,606.3876,,0,[0.3458333333333333],[-0.25666669209798176],[1],[0],[0],[1.7192999999970198],"[""button_right_main""]",606.3877,608.3846,608.3846,608.3848,[],[],[],[],[],[],[],,608.3848,608.3849,-0.040833346,-0.260833359,0,0,0,,0,92,92,148,1,3,word,SALINE,cursive,saline_c.png,,,
