counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,59.397,59.596,59.596,60.096,60.097,61.013,z,1,0.894,,[],[],[],[],[],[],[],0.894,1,61.013,61.513,0,5,5,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,61.513,61.713,61.713,62.212,62.213,63.26,z,1,1.027,,[],[],[],[],[],[],[],1.027,1,63.26,63.762,0,6,6,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,63.764,63.963,63.963,64.463,64.463,65.162,m,1,0.678,,[],[],[],[],[],[],[],0.678,1,65.162,65.663,0,7,7,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,65.664,65.862,65.862,66.363,66.363,67.078,m,1,0.693,,[],[],[],[],[],[],[],0.693,1,67.078,67.579,0,8,8,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,67.58,67.779,67.779,68.279,68.28,69.411,m,1,1.111,,[],[],[],[],[],[],[],1.111,1,69.411,69.913,0,9,9,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,69.913,70.113,70.113,70.613,70.613,71.277,m,1,0.642,,[],[],[],[],[],[],[],0.642,1,71.277,71.779,0,10,10,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,71.781,71.979,71.979,72.479,72.48,73.395,z,1,0.895,,[],[],[],[],[],[],[],0.895,1,73.395,73.896,0,11,11,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,73.897,74.096,74.096,74.596,74.597,75.544,z,1,0.926,,[],[],[],[],[],[],[],0.926,1,75.544,76.046,0,12,12,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,76.047,76.246,76.246,76.746,76.747,77.542,m,1,0.775,,[],[],[],[],[],[],[],0.775,1,77.542,78.046,0,13,13,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,78.047,78.246,78.246,78.746,78.747,79.595,z,1,0.827,,[],[],[],[],[],[],[],0.827,1,79.595,80.096,0,14,14,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,80.097,80.296,80.296,80.796,80.797,81.761,z,1,0.943,,[],[],[],[],[],[],[],0.943,1,81.761,82.263,0,15,15,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.27,94.914,space,12.605,,-0.791044776,0.501148106,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,94.925,95.113,95.113,95.613,,,,,,,,,,,,,,1.482,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,95.614,97.11,z,0,1.482,,[],[],[],[],[],[],[],97.11,99.114,99.114,99.119,[],[],[],[],[],[],[],,99.119,99.121,-0.791044776,0.501148106,0,0,0,,0,0,0,153,1,4,word,STOLEN,cursive,stolen_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,99.122,99.313,99.313,99.813,,,,,,,,,,,,,,1.666,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,99.814,101.495,m,0,1.666,,[],[],[],[],[],[],[],101.495,103.496,103.497,103.497,[],[],[],[],[],[],[],,103.497,103.497,-0.791044776,0.501148106,0,0,0,,0,1,1,58,1,4,TL,edivent,print,edivent_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,103.498,103.696,103.696,104.196,,,,,,,,,,,,,,2.337,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,104.197,106.546,z,0,2.337,,[],[],[],[],[],[],[],106.546,108.547,108.547,108.547,[],[],[],[],[],[],[],,108.547,108.547,-0.791044776,0.501148106,0,0,0,,0,2,2,87,1,4,word,CAFETERIA,cursive,cafeteria_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,108.548,108.746,108.747,109.246,,,,,,,,,,,,,,2.733,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,4,0,109.247,111.991,m,0,2.733,,[],[],[],[],[],[],[],111.991,113.997,113.997,113.997,[],[],[],[],[],[],[],,113.998,113.998,-0.791044776,0.501148106,0,0,0,,0,3,3,45,1,4,RL,spetisic,cursive,spetisic_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,113.999,114.197,114.197,114.697,,,,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,5,0,114.697,115.494,m,1,0.783,,[],[],[],[],[],[],[],115.494,117.497,117.497,117.497,[],[],[],[],[],[],[],,117.497,117.497,-0.791044776,0.501148106,0,0,0,,0,4,4,134,1,4,word,QUALIFY,print,qualify_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,117.499,117.697,117.697,118.197,,,,,,,,,,,,,,2.02,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,6,0,118.197,120.23,m,1,2.02,,[],[],[],[],[],[],[],120.23,122.22,122.22,122.221,[],[],[],[],[],[],[],,122.221,122.221,-0.791044776,0.501148106,0,0,0,,0,5,5,116,1,4,word,MARGINAL,cursive,marginal_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,122.221,122.413,122.413,122.913,,,,,,,,,,,,,,3.619,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,7,0,122.914,126.545,z,1,3.619,,[],[],[],[],[],[],[],126.545,128.547,128.547,128.547,[],[],[],[],[],[],[],,128.547,128.547,-0.791044776,0.501148106,0,0,0,,0,6,6,23,1,4,RL,linefal,cursive,linefal_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,128.548,128.747,128.747,129.247,,,,,,,,,,,,,,1.267,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,129.247,130.528,m,1,1.267,,[],[],[],[],[],[],[],130.528,132.53,132.53,132.53,[],[],[],[],[],[],[],,132.53,132.531,-0.791044776,0.501148106,0,0,0,,0,7,7,130,1,4,word,POLICY,cursive,policy_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,132.532,132.73,132.73,133.23,,,,,,,,,,,,,,3.153,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,0,133.23,136.397,z,1,3.153,,[],[],[],[],[],[],[],136.397,138.397,138.397,138.397,[],[],[],[],[],[],[],,138.397,138.397,-0.791044776,0.501148106,0,0,0,,0,8,8,39,1,4,RL,relone,cursive,relone_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,138.398,138.597,138.597,139.097,,,,,,,,,,,,,,1.385,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,139.097,140.495,m,1,1.385,,[],[],[],[],[],[],[],140.495,142.497,142.498,142.498,[],[],[],[],[],[],[],,142.499,142.499,-0.791044776,0.501148106,0,0,0,,0,9,9,97,1,4,word,COVERAGE,cursive,coverage_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,142.501,142.697,142.697,143.197,,,,,,,,,,,,,,0.916,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,1,143.198,144.127,z,1,0.916,,[],[],[],[],[],[],[],144.127,146.13,146.13,155.329,[],[],[],[],[],[],[],m,155.329,155.329,-0.791044776,0.501148106,0,0,0,,0,10,10,43,1,4,RL,rovastic,print,rovastic_p.png,9.186,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,155.33,155.53,155.53,156.03,,,,,,,,,,,,,,1.552,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,156.031,157.595,m,1,1.552,,[],[],[],[],[],[],[],157.595,159.597,159.598,159.598,[],[],[],[],[],[],[],,159.598,159.598,-0.791044776,0.501148106,0,0,0,,0,11,11,90,1,4,word,CAPITAL,print,capital_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,159.599,159.797,159.797,160.297,,,,,,,,,,,,,,2.953,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,13,0,160.297,163.263,z,1,2.953,,[],[],[],[],[],[],[],163.263,165.264,165.264,165.264,[],[],[],[],[],[],[],,165.264,165.265,-0.791044776,0.501148106,0,0,0,,0,12,12,4,1,4,RL,betemit,cursive,betemit_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,165.266,165.464,165.464,165.964,,,,,,,,,,,,,,1.018,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,0,165.964,166.995,m,1,1.018,,[],[],[],[],[],[],[],166.995,168.997,168.997,168.998,[],[],[],[],[],[],[],,168.998,168.998,-0.791044776,0.501148106,0,0,0,,0,13,13,82,1,4,word,AMATEUR,cursive,amateur_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,168.999,169.197,169.197,169.697,,,,,,,,,,,,,,1.532,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,169.697,171.243,z,1,1.532,,[],[],[],[],[],[],[],171.243,173.231,173.231,173.231,[],[],[],[],[],[],[],,173.231,173.231,-0.791044776,0.501148106,0,0,0,,0,14,14,65,1,4,TL,orepator,print,orepator_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,173.232,173.431,173.431,173.931,,,,,,,,,,,,,,0.784,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,173.931,174.728,m,1,0.784,,[],[],[],[],[],[],[],174.728,176.731,176.731,176.731,[],[],[],[],[],[],[],,176.731,176.732,-0.791044776,0.501148106,0,0,0,,0,15,15,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,176.733,176.931,176.931,177.431,,,,,,,,,,,,,,0.803,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,17,0,177.431,178.247,m,1,0.803,,[],[],[],[],[],[],[],178.247,180.248,180.248,180.248,[],[],[],[],[],[],[],,180.248,180.248,-0.791044776,0.501148106,0,0,0,,0,16,16,84,1,4,word,BELOVED,print,beloved_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,180.249,180.447,180.448,180.948,,,,,,,,,,,,,,0.851,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,180.948,181.81,z,1,0.851,,[],[],[],[],[],[],[],181.81,183.814,183.814,183.815,[],[],[],[],[],[],[],,183.815,183.815,-0.791044776,0.501148106,0,0,0,,0,17,17,40,1,4,RL,reconal,print,reconal_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,183.816,184.014,184.014,184.514,,,,,,,,,,,,,,0.949,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,184.515,185.475,m,1,0.949,,[],[],[],[],[],[],[],185.475,187.464,187.464,187.465,[],[],[],[],[],[],[],,187.465,187.465,-0.791044776,0.501148106,0,0,0,,0,18,18,148,1,4,word,SALINE,print,saline_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,187.466,187.664,187.664,188.164,,,,,,,,,,,,,,3.301,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,188.165,191.478,z,1,3.301,,[],[],[],[],[],[],[],191.478,193.481,193.481,193.481,[],[],[],[],[],[],[],,193.481,193.482,-0.791044776,0.501148106,0,0,0,,0,19,19,32,1,4,RL,patisic,cursive,patisic_c.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,193.483,193.681,193.681,194.181,,,,,,,,,,,,,,0.933,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,21,0,194.181,195.126,z,1,0.933,,[],[],[],[],[],[],[],195.126,197.131,197.131,197.131,[],[],[],[],[],[],[],,197.131,197.131,-0.791044776,0.501148106,0,0,0,,0,20,20,27,1,4,RL,menowy,print,menowy_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,197.132,197.331,197.331,197.831,,,,,,,,,,,,,,1.051,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,197.831,198.895,z,1,1.051,,[],[],[],[],[],[],[],198.895,200.898,200.898,200.898,[],[],[],[],[],[],[],,200.898,200.899,-0.791044776,0.501148106,0,0,0,,0,21,21,25,1,4,RL,macise,print,macise_p.png,,,,,,
,,,,31990,001,2025-12-02_10h45.51.141,HW_LDT_1,2024.2.4,iPad,43.47826087,,,,,,,,,,,,,,,,,,,,,,200.9,201.098,201.098,201.598,,,,,,,,,,,,,,0.736,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,23,0,201.598,202.347,m,1,0.736,,[],[],[],[],[],[],[],202.347,204.348,204.348,204.348,[],[],[],[],[],[],[],,204.348,204.349,-0.791044776,0.501148106,0,0,0,,0,22,22,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,,,
