counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,36.9589,37.1574,37.1574,37.6573,37.6585,38.6574,z,1,0.9808,,[],[],[],[],[],[],[],0.9808,1,38.6577,39.1573,0,5,5,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,39.1589,39.3574,39.3575,39.8569,39.8579,40.5908,m,1,0.7149,,[],[],[],[],[],[],[],0.7149,1,40.591,41.0907,0,6,6,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,41.0921,41.2907,41.2908,41.7907,41.7916,42.7907,z,1,0.9825,,[],[],[],[],[],[],[],0.9825,1,42.7908,43.2907,0,7,7,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,43.2924,43.4904,43.4905,43.9907,43.9915,44.9073,z,1,0.9064,,[],[],[],[],[],[],[],0.9064,1,44.9074,45.4073,0,8,8,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,45.4087,45.6073,45.6073,46.1073,46.1083,46.9074,m,1,0.7747,,[],[],[],[],[],[],[],0.7747,1,46.9075,47.4065,0,9,9,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,47.4079,47.6072,47.6073,48.1073,48.1084,48.7407,m,1,0.6119,,[],[],[],[],[],[],[],0.6119,1,48.7409,49.24,0,10,10,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,49.2414,49.4405,49.4406,49.9406,49.9416,50.6907,z,1,0.729,,[],[],[],[],[],[],[],0.729,1,50.6909,51.1906,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,51.1918,51.3907,51.3909,51.8905,51.8915,52.9739,m,0,1.0739,,[],[],[],[],[],[],[],1.0739,0,52.9748,53.4739,0,12,12,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,53.4754,53.674,53.674,54.1739,54.175,55.2408,m,1,1.0454,,[],[],[],[],[],[],[],1.0454,1,55.2419,55.7407,0,13,13,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,55.742,55.9407,55.9407,56.4405,56.4416,57.2575,z,1,0.7965,,[],[],[],[],[],[],[],0.7965,1,57.2577,57.7574,0,14,14,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,57.7588,57.9568,57.9568,58.4573,58.4582,59.1407,z,1,0.6613,,[],[],[],[],[],[],[],0.6613,1,59.1409,59.6407,0,15,15,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.6466,61.0246,,0.027450014,-0.392482488,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,61.0412,61.2234,61.2235,61.7239,,,,,,,,,,,,,,2.4191,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,1,0,61.7256,64.158,z,0,2.4191,,[],[],[],[],[],[],[],64.1584,66.1576,66.1578,66.161,[],[],[],[],[],[],[],,66.1611,66.1625,0.027318247,-0.392482488,0,0,0,,0,0,0,144,1,3,word,RESIDENT,cursive,resident_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,66.1633,66.3574,66.3574,66.8573,,,,,,,,,,,,,,2.5189,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,2,0,66.858,69.3907,z,1,2.5189,,[],[],[],[],[],[],[],69.3908,71.3906,71.3907,71.391,[],[],[],[],[],[],[],,71.3911,71.3911,0.027318247,-0.392482488,0,0,0,,0,1,1,17,1,3,RL,motide,cursive,motide_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,71.3925,71.5906,71.5906,72.0905,,,,,,,,,,,,,,3.7709,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,3,0,72.0908,75.8741,m,1,3.7709,,[],[],[],[],[],[],[],75.8742,77.874,77.874,77.8743,[],[],[],[],[],[],[],,77.8743,77.8744,0.027318247,-0.392482488,0,0,0,,0,2,2,110,1,3,word,HERITAGE,cursive,heritage_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,77.8753,78.0739,78.074,78.5732,,,,,,,,,,,,,,3.073,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,78.5741,81.6574,z,1,3.073,,[],[],[],[],[],[],[],81.6575,83.6573,83.6574,83.6576,[],[],[],[],[],[],[],,83.6577,83.6578,0.027318247,-0.392482488,0,0,0,,0,3,3,28,1,3,RL,rovastic,cursive,rovastic_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,83.6591,83.8573,83.8574,84.3573,,,,,,,,,,,,,,1.2454,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,5,0,84.3579,85.6072,m,1,1.2454,,[],[],[],[],[],[],[],85.6074,87.6073,87.6074,87.6077,[],[],[],[],[],[],[],,87.6078,87.6079,0.027318247,-0.392482488,0,0,0,,0,4,4,99,1,3,word,DEBATE,cursive,debate_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,87.6092,87.8073,87.8074,88.3073,,,,,,,,,,,,,,1.0705,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,6,1,88.308,89.3908,m,1,1.0705,,[],[],[],[],[],[],[],89.391,91.3907,91.3908,94.491,[],[],[],[],[],[],[],m,94.4911,94.4915,0.027318247,-0.392482488,0,0,0,,0,5,5,119,1,3,word,MEMORY,print,memory_p.png,3.0885,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,94.4929,94.6906,94.6907,95.1906,,,,,,,,,,,,,,6.0372,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,7,0,95.1912,101.2408,z,1,6.0372,,[],[],[],[],[],[],[],101.241,103.2407,103.2408,103.241,[],[],[],[],[],[],[],,103.241,103.2411,0.027318247,-0.392482488,0,0,0,,0,6,6,14,1,3,RL,lofase,cursive,lofase_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,103.2419,103.4406,103.4406,103.9407,,,,,,,,,,,,,,1.5038,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,103.9413,105.4574,z,1,1.5038,,[],[],[],[],[],[],[],105.4575,107.4574,107.4574,107.4577,[],[],[],[],[],[],[],,107.4578,107.4579,0.027318247,-0.392482488,0,0,0,,0,7,7,46,1,3,TL,distupe,print,distupe_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,107.4591,107.6572,107.6572,108.1575,,,,,,,,,,,,,,1.8561,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,9,0,108.1581,110.024,m,1,1.8561,,[],[],[],[],[],[],[],110.0242,112.024,112.024,112.0243,[],[],[],[],[],[],[],,112.0243,112.0244,0.027318247,-0.392482488,0,0,0,,0,8,8,87,1,3,word,CAFETERIA,print,cafeteria_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,112.0257,112.2239,112.224,112.7236,,,,,,,,,,,,,,4.721,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,10,0,112.7243,117.4574,m,1,4.721,,[],[],[],[],[],[],[],117.4575,119.4573,119.4574,119.4576,[],[],[],[],[],[],[],,119.4577,119.4579,0.027318247,-0.392482488,0,0,0,,0,9,9,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,119.4592,119.6573,119.6574,120.1572,,,,,,,,,,,,,,1.0245,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,11,0,120.1579,121.1907,m,1,1.0245,,[],[],[],[],[],[],[],121.1908,123.1904,123.1905,123.1907,[],[],[],[],[],[],[],,123.1907,123.1908,0.027318247,-0.392482488,0,0,0,,0,10,10,80,1,3,word,ACADEMY,print,academy_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,123.1917,123.3905,123.3905,123.8907,,,,,,,,,,,,,,0.6957,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,12,0,123.8913,124.5906,m,1,0.6957,,[],[],[],[],[],[],[],124.5906,126.5898,126.5898,126.5901,[],[],[],[],[],[],[],,126.5901,126.5901,0.027318247,-0.392482488,0,0,0,,0,11,11,83,1,3,word,ANIMAL,cursive,animal_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,126.5909,126.7906,126.7907,127.2906,,,,,,,,,,,,,,1.0711,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,13,1,127.2912,128.374,z,1,1.0711,,[],[],[],[],[],[],[],128.3742,130.3739,130.374,131.7565,[],[],[],[],[],[],[],m,131.7566,131.7567,0.027318247,-0.392482488,0,0,0,,0,12,12,8,1,3,RL,cocewage,print,cocewage_p.png,1.3715,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,131.7581,131.9574,131.9575,132.4573,,,,,,,,,,,,,,5.2383,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,14,1,132.4578,137.7076,z,1,5.2383,,[],[],[],[],[],[],[],137.7078,139.7073,139.7073,140.7903,[],[],[],[],[],[],[],z,140.7905,140.7906,0.027318247,-0.392482488,0,0,0,,0,13,13,3,1,3,RL,bebine,cursive,bebine_c.png,1.0816,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,140.7916,140.9907,140.9907,141.4906,,,,,,,,,,,,,,0.9134,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,15,0,141.4911,142.4074,m,1,0.9134,,[],[],[],[],[],[],[],142.4075,144.4072,144.4073,144.4075,[],[],[],[],[],[],[],,144.4076,144.4077,0.027318247,-0.392482488,0,0,0,,0,14,14,142,1,3,word,REMOTE,print,remote_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,144.409,144.6072,144.6073,145.1073,,,,,,,,,,,,,,0.9375,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,16,0,145.1078,146.0575,m,1,0.9375,,[],[],[],[],[],[],[],146.0577,148.0572,148.0574,148.0576,[],[],[],[],[],[],[],,148.0576,148.0577,0.027318247,-0.392482488,0,0,0,,0,15,15,94,1,3,word,CLINICAL,print,clinical_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,148.059,148.2573,148.2573,148.7574,,,,,,,,,,,,,,2.3647,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,17,0,148.7579,151.124,z,1,2.3647,,[],[],[],[],[],[],[],151.1241,153.124,153.124,153.1242,[],[],[],[],[],[],[],,153.1243,153.1244,0.027318247,-0.392482488,0,0,0,,0,16,16,64,1,3,TL,radiply,print,radiply_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,153.1257,153.3239,153.3239,153.8239,,,,,,,,,,,,,,6.7889,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,18,0,153.8243,160.6241,m,1,6.7889,,[],[],[],[],[],[],[],160.6242,162.624,162.624,162.6243,[],[],[],[],[],[],[],,162.6243,162.6244,0.027318247,-0.392482488,0,0,0,,0,17,17,145,1,3,word,RESUME,cursive,resume_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,162.6256,162.824,162.824,163.3241,,,,,,,,,,,,,,1.4309,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,0,163.3246,164.7573,z,1,1.4309,,[],[],[],[],[],[],[],164.7574,166.7573,166.7573,166.7576,[],[],[],[],[],[],[],,166.7577,166.7579,0.027318247,-0.392482488,0,0,0,,0,18,18,30,1,3,RL,strapely,print,strapely_p.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,166.7593,166.9573,166.9573,167.457,,,,,,,,,,,,,,0.7876,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,20,0,167.4573,168.2574,m,1,0.7876,,[],[],[],[],[],[],[],168.2575,170.2573,170.2573,170.2576,[],[],[],[],[],[],[],,170.2577,170.2577,0.027318247,-0.392482488,0,0,0,,0,19,19,158,1,3,word,VELOCITY,cursive,velocity_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,170.259,170.4572,170.4573,170.9573,,,,,,,,,,,,,,1.4879,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,170.9578,172.4574,m,1,1.4879,,[],[],[],[],[],[],[],172.4575,174.4573,174.4573,174.4575,[],[],[],[],[],[],[],,174.4577,174.4578,0.027318247,-0.392482488,0,0,0,,0,20,20,90,1,3,word,CAPITAL,cursive,capital_c.png,,,,,,
,,,,31836,001,2025-12-02_19h16.25.554,HW_LDT_1,2024.2.4,MacIntel,62.11180124,,,,,,,,,,,,,,,,,,,,,174.4591,174.6572,174.6573,175.1573,,,,,,,,,,,,,,3.9305,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,22,0,175.158,179.0908,m,0,3.9305,,[],[],[],[],[],[],[],179.0909,181.0906,181.0906,181.0909,[],[],[],[],[],[],[],,181.0909,181.091,0.027318247,-0.392482488,0,0,0,,0,21,21,16,1,3,RL,mishafe,cursive,mishafe_c.png,,,,,,
