counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,55.2189,55.418,55.4181,55.9181,55.9191,56.4849,m,1,0.5516,,[],[],[],[],[],[],[],0.5516,1,56.4851,56.9847,0,5,5,1,1,1002,WORD,"ID",33,adjust,ADJUST,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,56.9861,57.184,57.1842,57.6847,57.6856,58.5347,z,1,0.8347,,[],[],[],[],[],[],[],0.8347,1,58.5349,59.0347,0,6,6,14,1,1015,NW,UN,16,miaber,THRALE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,59.0361,59.2339,59.2339,59.7349,59.7357,60.8262,z,1,1.081,,[],[],[],[],[],[],[],1.081,1,60.8263,61.3264,0,7,7,11,1,1012,NW,"ID",16,rashet,RASHET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,61.328,61.5256,61.5257,62.0261,62.0264,63.3846,z,1,1.3503,,[],[],[],[],[],[],[],1.3503,1,63.3849,63.8848,0,8,8,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,63.8862,64.0846,64.0847,64.5846,64.5857,65.4595,z,1,0.8592,,[],[],[],[],[],[],[],0.8592,1,65.4596,65.9597,0,9,9,9,1,1010,NW,"ID",33,fariny,FARINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,65.9609,66.1597,66.1598,66.6588,66.6597,67.3015,m,1,0.6276,,[],[],[],[],[],[],[],0.6276,1,67.3015,67.801,0,10,10,3,1,1004,WORD,"ID",16,matrix,MATRIX,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,67.8013,68.001,68.001,68.5013,68.5023,69.1595,m,1,0.6465,,[],[],[],[],[],[],[],0.6465,1,69.1596,69.6596,0,11,11,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,69.6611,69.8598,69.8598,70.3598,70.3609,71.068,z,1,0.6937,,[],[],[],[],[],[],[],0.6937,1,71.0682,71.5676,0,12,12,10,1,1011,NW,"ID",16,inlade,INLADE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,71.5689,71.7677,71.7678,72.268,72.2685,72.9932,z,1,0.7159,,[],[],[],[],[],[],[],0.7159,1,72.9933,73.4926,0,13,13,15,1,1016,NW,UN,16,mushed,WHAISE,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,73.494,73.693,73.6932,74.193,74.194,74.7764,m,1,0.5674,,[],[],[],[],[],[],[],0.5674,1,74.7765,75.2765,0,14,14,5,1,1006,WORD,UN,33,frenzy,OBTAIN,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,75.2777,75.4764,75.4764,75.9757,75.9763,76.5257,m,1,0.5411,,[],[],[],[],[],[],[],0.5411,1,76.5259,77.0264,0,15,15,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0311,87.2269,,-0.080865575,-0.374677579,1,0,0,instr_done_button_3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,87.2411,87.4257,87.4258,87.9261,,,,,,,,,,,,,,1.3505,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,1,0,87.927,89.285,z,1,1.3505,,[],[],[],[],[],[],[],89.2852,91.2851,91.2853,91.2883,[],[],[],[],[],[],[],,91.2884,91.29,-0.080865575,-0.374677579,0,0,0,,0,0,0,74,1,4,TL,rerite,print,rerite_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,91.2909,91.4847,91.4847,91.9845,,,,,,,,,,,,,,0.6692,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,2,0,91.9847,92.6598,m,1,0.6692,,[],[],[],[],[],[],[],92.6598,94.6596,94.6596,94.6597,[],[],[],[],[],[],[],,94.6598,94.6598,-0.080865575,-0.374677579,0,0,0,,0,1,1,140,1,4,word,RELATIVE,print,relative_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,94.6605,94.8597,94.8598,95.3597,,,,,,,,,,,,,,0.7794,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,3,0,95.3605,96.143,z,1,0.7794,,[],[],[],[],[],[],[],96.1431,98.1431,98.1432,98.1435,[],[],[],[],[],[],[],,98.1436,98.1436,-0.080865575,-0.374677579,0,0,0,,0,2,2,62,1,4,TL,locigal,print,locigal_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,98.1448,98.3431,98.3432,98.8431,,,,,,,,,,,,,,0.846,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,4,0,98.8436,99.6931,z,1,0.846,,[],[],[],[],[],[],[],99.6933,101.6931,101.6932,101.6937,[],[],[],[],[],[],[],,101.6937,101.6938,-0.080865575,-0.374677579,0,0,0,,0,3,3,63,1,4,TL,miskate,print,miskate_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,101.6948,101.8928,101.8928,102.3932,,,,,,,,,,,,,,1.5769,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,5,0,102.3939,103.9762,z,1,1.5769,,[],[],[],[],[],[],[],103.9762,105.9765,105.9766,105.9769,[],[],[],[],[],[],[],,105.9769,105.9771,-0.080865575,-0.374677579,0,0,0,,0,4,4,61,1,4,TL,lotace,cursive,lotace_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,105.9783,106.1769,106.1769,106.6766,,,,,,,,,,,,,,1.4762,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,6,0,106.6774,108.1597,z,1,1.4762,,[],[],[],[],[],[],[],108.1598,110.1592,110.1593,110.1596,[],[],[],[],[],[],[],,110.1597,110.1598,-0.080865575,-0.374677579,0,0,0,,0,5,5,2,1,4,RL,asiral,cursive,asiral_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,110.1611,110.3599,110.3599,110.8599,,,,,,,,,,,,,,0.5864,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,7,0,110.8606,111.4517,m,1,0.5864,,[],[],[],[],[],[],[],111.4518,113.4515,113.4516,113.452,[],[],[],[],[],[],[],,113.452,113.4522,-0.080865575,-0.374677579,0,0,0,,0,6,6,154,1,4,word,STORAGE,print,storage_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,113.4531,113.6509,113.6512,114.1514,,,,,,,,,,,,,,0.8319,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,8,0,114.1519,114.9848,z,1,0.8319,,[],[],[],[],[],[],[],114.9848,116.9846,116.9846,116.9849,[],[],[],[],[],[],[],,116.9849,116.9849,-0.080865575,-0.374677579,0,0,0,,0,7,7,65,1,4,TL,orepator,print,orepator_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,116.9855,117.1849,117.185,117.6848,,,,,,,,,,,,,,1.5775,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,9,0,117.6854,119.2683,z,1,1.5775,,[],[],[],[],[],[],[],119.2684,121.2683,121.2684,121.2686,[],[],[],[],[],[],[],,121.2687,121.2688,-0.080865575,-0.374677579,0,0,0,,0,8,8,41,1,4,RL,rebicent,cursive,rebicent_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,121.2699,121.4681,121.4681,121.968,,,,,,,,,,,,,,2.2046,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,10,0,121.9682,124.1766,z,1,2.2046,,[],[],[],[],[],[],[],124.1767,126.1756,126.1758,126.1761,[],[],[],[],[],[],[],,126.1761,126.1763,-0.080865575,-0.374677579,0,0,0,,0,9,9,59,1,4,TL,fornute,cursive,fornute_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,126.1775,126.3767,126.3768,126.8763,,,,,,,,,,,,,,2.2542,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,11,0,126.8765,129.1348,z,1,2.2542,,[],[],[],[],[],[],[],129.1349,131.1345,131.1345,131.1349,[],[],[],[],[],[],[],,131.1349,131.135,-0.080865575,-0.374677579,0,0,0,,0,10,10,51,1,4,TL,adsivory,cursive,adsivory_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,131.1364,131.3349,131.3349,131.8349,,,,,,,,,,,,,,2.243,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,12,0,131.8356,134.0841,z,1,2.243,,[],[],[],[],[],[],[],134.0842,136.0843,136.0843,136.0845,[],[],[],[],[],[],[],,136.0845,136.0847,-0.080865575,-0.374677579,0,0,0,,0,11,11,52,1,4,TL,cagetory,cursive,cagetory_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,136.086,136.285,136.2851,136.7842,,,,,,,,,,,,,,0.6638,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,13,0,136.7847,137.4515,m,1,0.6638,,[],[],[],[],[],[],[],137.4516,139.4515,139.4516,139.452,[],[],[],[],[],[],[],,139.452,139.4521,-0.080865575,-0.374677579,0,0,0,,0,12,12,95,1,4,word,COMEDY,print,comedy_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,139.4534,139.6517,139.6517,140.1516,,,,,,,,,,,,,,0.5194,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,14,1,140.1522,140.6768,m,1,0.5194,,[],[],[],[],[],[],[],140.6768,142.6765,142.6766,146.4264,[],[],[],[],[],[],[],m,146.4265,146.4267,-0.080865575,-0.374677579,0,0,0,,0,13,13,134,1,4,word,QUALIFY,print,qualify_p.png,3.7464,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,146.428,146.6263,146.6264,147.1263,,,,,,,,,,,,,,1.2208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,15,0,147.1266,148.3517,z,1,1.2208,,[],[],[],[],[],[],[],148.3518,150.3515,150.3516,150.3518,[],[],[],[],[],[],[],,150.3518,150.352,-0.080865575,-0.374677579,0,0,0,,0,14,14,7,1,4,RL,casena,print,casena_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,150.3533,150.5516,150.5517,151.0514,,,,,,,,,,,,,,2.8783,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,16,0,151.0516,153.9348,z,1,2.8783,,[],[],[],[],[],[],[],153.9348,155.9347,155.9347,155.9349,[],[],[],[],[],[],[],,155.9349,155.9349,-0.080865575,-0.374677579,0,0,0,,0,15,15,1,1,4,RL,afaneur,cursive,afaneur_c.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,155.9356,156.135,156.135,156.6346,,,,,,,,,,,,,,0.5854,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,17,1,156.6351,157.2267,m,1,0.5854,,[],[],[],[],[],[],[],157.2268,159.2262,159.2262,160.3683,[],[],[],[],[],[],[],m,160.3684,160.3686,-0.080865575,-0.374677579,0,0,0,,0,16,16,115,1,4,word,LOGICAL,print,logical_p.png,1.1385,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,160.3696,160.5675,160.5677,161.0683,,,,,,,,,,,,,,0.8768,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,18,0,161.0687,161.9515,z,1,0.8768,,[],[],[],[],[],[],[],161.9516,163.9519,163.9519,163.9522,[],[],[],[],[],[],[],,163.9523,163.9525,-0.080865575,-0.374677579,0,0,0,,0,17,17,27,1,4,RL,menowy,print,menowy_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,163.9536,164.1517,164.1517,164.6517,,,,,,,,,,,,,,2.8113,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,19,1,164.6524,167.4682,z,1,2.8113,,[],[],[],[],[],[],[],167.4683,169.4681,169.4682,170.7853,[],[],[],[],[],[],[],z,170.7854,170.7858,-0.080865575,-0.374677579,0,0,0,,0,18,18,33,1,4,RL,pamest,cursive,pamest_c.png,1.3128,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,170.7868,170.9853,170.9853,171.4851,,,,,,,,,,,,,,0.7111,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,20,0,171.4857,172.2018,z,1,0.7111,,[],[],[],[],[],[],[],172.2019,174.2018,174.2018,174.202,[],[],[],[],[],[],[],,174.2021,174.2022,-0.080865575,-0.374677579,0,0,0,,0,19,19,20,1,4,RL,gralekul,print,gralekul_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,174.2033,174.402,174.4021,174.9019,,,,,,,,,,,,,,0.5944,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,21,0,174.9024,175.5017,m,1,0.5944,,[],[],[],[],[],[],[],175.5017,177.5016,177.5016,177.5018,[],[],[],[],[],[],[],,177.5018,177.5019,-0.080865575,-0.374677579,0,0,0,,0,20,20,117,1,4,word,MARINE,print,marine_p.png,,,,,,
,,,,29278,001,2025-10-15_18h18.58.000,HW_LDT_1,2024.2.4,MacIntel,111.1111111,,,,,,,,,,,,,,,,,,,,177.5031,177.7017,177.7018,178.2017,,,,,,,,,,,,,,1.0861,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,22,0,178.2025,179.2934,z,0,1.0861,,[],[],[],[],[],[],[],179.2934,181.2935,181.2936,181.2939,[],[],[],[],[],[],[],,181.2939,181.294,-0.080865575,-0.374677579,0,0,0,,0,21,21,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,,
