counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list2_trials.thisRepN,list2_trials.thisTrialN,list2_trials.thisN,list2_trials.thisIndex,list2_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,175.535,175.7385,175.7385,176.2329,,,,,,,,,,,,,,2.8886,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,22,0,176.234,179.1328,z,1,2.8886,,[],[],[],[],[],[],[],179.133,181.1327,181.1329,181.1332,[],[],[],[],[],[],[],,181.1332,181.1334,-0.041666667,-0.210185228,0,0,0,,0,21,21,76,1,2,TL,senmitent,cursive,senmitent_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,181.1347,181.3324,181.3325,181.8334,,,,,,,,,,,,,,1.1542,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,23,0,181.8347,182.9994,m,1,1.1542,,[],[],[],[],[],[],[],182.9997,184.999,184.9991,184.9995,[],[],[],[],[],[],[],,184.9996,184.9996,-0.041666667,-0.210185228,0,0,0,,0,22,22,158,1,2,word,VELOCITY,print,velocity_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,185.001,185.201,185.2011,185.6996,,,,,,,,,,,,,,1.5236,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,24,1,185.7003,187.2325,z,1,1.5236,,[],[],[],[],[],[],[],187.2327,189.2337,189.2337,190.8991,[],[],[],[],[],[],[],m,190.8992,190.8995,-0.041666667,-0.210185228,0,0,0,,0,23,23,75,1,2,TL,ronamtic,print,ronamtic_p.png,1.6546,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,190.9005,191.0994,191.0995,191.5989,,,,,,,,,,,,,,0.737,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,25,0,191.5999,192.3376,m,1,0.737,,[],[],[],[],[],[],[],192.3377,194.3318,194.3319,194.3322,[],[],[],[],[],[],[],,194.3323,194.3325,-0.041666667,-0.210185228,0,0,0,,0,24,24,122,1,2,word,MOBILE,print,mobile_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,194.3341,194.5319,194.532,195.0319,,,,,,,,,,,,,,3.1049,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,26,1,195.033,198.1489,z,1,3.1049,,[],[],[],[],[],[],[],198.149,200.1492,200.1493,201.4984,[],[],[],[],[],[],[],z,201.4987,201.4992,-0.041666667,-0.210185228,0,0,0,,0,25,25,46,1,2,TL,codemy,cursive,codemy_c.png,1.3473,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,201.5012,201.6981,201.6981,202.2032,,,,,,,,,,,,,,2.0249,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,27,0,202.2037,204.2323,m,1,2.0249,,[],[],[],[],[],[],[],204.2325,206.2314,206.2315,206.2322,[],[],[],[],[],[],[],,206.2322,206.2325,-0.041666667,-0.210185228,0,0,0,,0,26,26,155,1,2,word,STRATEGY,cursive,strategy_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,206.2335,206.4373,206.4374,206.9317,,,,,,,,,,,,,,0.8721,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,28,0,206.9325,207.816,m,1,0.8721,,[],[],[],[],[],[],[],207.816,209.8154,209.8156,209.8159,[],[],[],[],[],[],[],,209.816,209.8161,-0.041666667,-0.210185228,0,0,0,,0,27,27,134,1,2,word,QUALIFY,cursive,qualify_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,209.8172,210.0208,210.0209,210.5157,,,,,,,,,,,,,,2.8373,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,29,0,210.5165,213.3547,z,1,2.8373,,[],[],[],[],[],[],[],213.3548,215.3502,215.3502,215.3504,[],[],[],[],[],[],[],,215.3504,215.3506,-0.041666667,-0.210185228,0,0,0,,0,28,28,54,1,2,TL,liretal,cursive,liretal_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,215.352,215.5484,215.5485,216.0486,,,,,,,,,,,,,,1.2141,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,1,216.0497,217.2648,z,1,1.2141,,[],[],[],[],[],[],[],217.2651,219.2648,219.2649,220.5708,[],[],[],[],[],[],[],m,220.5709,220.5711,-0.041666667,-0.210185228,0,0,0,,0,29,29,64,1,2,TL,paficic,print,paficic_p.png,1.3053,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,220.5725,220.7644,220.7645,221.2648,,,,,,,,,,,,,,0.7064,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,221.2656,221.9814,m,1,0.7064,,[],[],[],[],[],[],[],221.9816,223.9809,223.9811,223.9814,[],[],[],[],[],[],[],,223.9815,223.9816,-0.041666667,-0.210185228,0,0,0,,0,30,30,118,1,2,word,MEDICINE,print,medicine_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,223.9828,224.1813,224.1814,224.6814,,,,,,,,,,,,,,0.9081,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,0,224.6823,225.5975,z,1,0.9081,,[],[],[],[],[],[],[],225.5976,227.5977,227.5979,227.5983,[],[],[],[],[],[],[],,227.5985,227.5986,-0.041666667,-0.210185228,0,0,0,,0,31,31,0,1,2,RL,adnicory,print,adnicory_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,227.5999,227.7973,227.7973,228.2981,,,,,,,,,,,,,,2.6379,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,0,228.299,230.9474,z,1,2.6379,,[],[],[],[],[],[],[],230.9475,232.9478,232.9479,232.9483,[],[],[],[],[],[],[],,232.9484,232.9485,-0.041666667,-0.210185228,0,0,0,,0,32,32,49,1,2,TL,dedace,print,dedace_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,232.9496,233.1487,233.1487,233.6369,,,,,,,,,,,,,,1.0649,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,233.6373,234.703,m,1,1.0649,,[],[],[],[],[],[],[],234.7031,236.703,236.7031,236.7034,[],[],[],[],[],[],[],,236.7034,236.7035,-0.041666667,-0.210185228,0,0,0,,0,33,33,98,1,2,word,CRIMINAL,cursive,criminal_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,236.7047,236.9033,236.9034,237.4024,,,,,,,,,,,,,,1.3002,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,0,237.4029,238.7037,z,1,1.3002,,[],[],[],[],[],[],[],238.7038,240.703,240.7031,240.7033,[],[],[],[],[],[],[],,240.7034,240.7036,-0.041666667,-0.210185228,0,0,0,,0,34,34,26,1,2,RL,retupar,cursive,retupar_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,240.705,240.9032,240.9033,241.4025,,,,,,,,,,,,,,0.6495,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,36,0,241.4031,242.0533,m,1,0.6495,,[],[],[],[],[],[],[],242.0534,244.0521,244.0522,244.0524,[],[],[],[],[],[],[],,244.0524,244.0524,-0.041666667,-0.210185228,0,0,0,,0,35,35,115,1,2,word,LOGICAL,print,logical_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,244.053,244.2529,244.2529,244.7521,,,,,,,,,,,,,,1.8004,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,0,244.7524,246.5534,z,1,1.8004,,[],[],[],[],[],[],[],246.5534,248.5523,248.5523,248.5526,[],[],[],[],[],[],[],,248.5526,248.5527,-0.041666667,-0.210185228,0,0,0,,0,36,36,58,1,2,TL,mitilary,cursive,mitilary_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,248.5536,248.7529,248.7529,249.2529,,,,,,,,,,,,,,4.4318,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,38,0,249.2534,253.6858,z,1,4.4318,,[],[],[],[],[],[],[],253.686,255.6851,255.6851,255.6853,[],[],[],[],[],[],[],,255.6853,255.6855,-0.041666667,-0.210185228,0,0,0,,0,37,37,62,1,2,TL,opmital,cursive,opmital_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,255.6868,255.8856,255.8857,256.3856,,,,,,,,,,,,,,3.065,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,0,256.3862,259.4522,z,1,3.065,,[],[],[],[],[],[],[],259.4523,261.4519,261.452,261.4521,[],[],[],[],[],[],[],,261.4522,261.4523,-0.041666667,-0.210185228,0,0,0,,0,38,38,12,1,2,RL,gralekul,cursive,gralekul_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,261.4536,261.6517,261.6517,262.1516,,,,,,,,,,,,,,5.8164,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,40,0,262.1522,267.9692,z,1,5.8164,,[],[],[],[],[],[],[],267.9693,269.9692,269.9692,269.9696,[],[],[],[],[],[],[],,269.9697,269.9698,-0.041666667,-0.210185228,0,0,0,,0,39,39,53,1,2,TL,edivent,cursive,edivent_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,269.9709,270.1691,270.1692,270.6679,,,,,,,,,,,,,,1.2837,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,0,270.6684,271.953,z,1,1.2837,,[],[],[],[],[],[],[],271.953,273.9512,273.9513,273.9514,[],[],[],[],[],[],[],,273.9514,273.9516,-0.041666667,-0.210185228,0,0,0,,0,40,40,43,1,2,TL,carema,print,carema_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,273.953,274.1522,274.1524,274.652,,,,,,,,,,,,,,1.1324,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,42,0,274.6524,275.7855,m,1,1.1324,,[],[],[],[],[],[],[],275.7856,277.785,277.785,277.7854,[],[],[],[],[],[],[],,277.7854,277.7857,-0.041666667,-0.210185228,0,0,0,,0,41,41,139,1,2,word,REGULAR,cursive,regular_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,277.7871,277.9856,277.9856,278.4856,,,,,,,,,,,,,,5.7644,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,43,0,278.4862,284.2515,z,1,5.7644,,[],[],[],[],[],[],[],284.2515,286.2512,286.2512,286.2514,[],[],[],[],[],[],[],,286.2514,286.2514,-0.041666667,-0.210185228,0,0,0,,0,42,42,42,1,2,TL,bedise,cursive,bedise_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,286.252,286.452,286.452,286.9521,,,,,,,,,,,,,,1.5646,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,44,0,286.9527,288.5182,m,1,1.5646,,[],[],[],[],[],[],[],288.5182,290.5173,290.5173,290.5175,[],[],[],[],[],[],[],,290.5175,290.5175,-0.041666667,-0.210185228,0,0,0,,0,43,43,94,1,2,word,CLINICAL,cursive,clinical_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,290.5183,290.7173,290.7173,291.2183,,,,,,,,,,,,,,1.015,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,45,0,291.2189,292.2347,z,1,1.015,,[],[],[],[],[],[],[],292.2348,294.2346,294.2347,294.2349,[],[],[],[],[],[],[],,294.235,294.2351,-0.041666667,-0.210185228,0,0,0,,0,44,44,78,1,2,TL,stogare,print,stogare_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,294.2363,294.435,294.435,294.9343,,,,,,,,,,,,,,1.1995,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,46,0,294.9347,296.1351,z,1,1.1995,,[],[],[],[],[],[],[],296.1351,298.135,298.1351,298.1354,[],[],[],[],[],[],[],,298.1355,298.1359,-0.041666667,-0.210185228,0,0,0,,0,45,45,21,1,2,RL,pamest,print,pamest_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,298.1372,298.3349,298.335,298.8344,,,,,,,,,,,,,,1.7663,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,47,0,298.8352,300.6022,z,1,1.7663,,[],[],[],[],[],[],[],300.6023,302.601,302.6011,302.6013,[],[],[],[],[],[],[],,302.6015,302.6016,-0.041666667,-0.210185228,0,0,0,,0,46,46,23,1,2,RL,procogal,cursive,procogal_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,302.603,302.8018,302.8018,303.3009,,,,,,,,,,,,,,1.2489,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,1,303.3015,304.5512,m,1,1.2489,,[],[],[],[],[],[],[],304.5512,306.5506,306.5506,307.5015,[],[],[],[],[],[],[],m,307.5016,307.5018,-0.041666667,-0.210185228,0,0,0,,0,47,47,81,1,2,word,ADVISORY,print,advisory_p.png,0.9505,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,307.5027,307.7012,307.7012,308.2007,,,,,,,,,,,,,,1.5154,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,0,308.2011,309.7173,z,1,1.5154,,[],[],[],[],[],[],[],309.7173,311.7174,311.7175,311.7176,[],[],[],[],[],[],[],,311.7177,311.7177,-0.041666667,-0.210185228,0,0,0,,0,48,48,17,1,2,RL,macise,cursive,macise_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,311.7185,311.9179,311.9179,312.4168,,,,,,,,,,,,,,3.3326,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,50,0,312.4174,315.7508,m,1,3.3326,,[],[],[],[],[],[],[],315.7508,317.7504,317.7505,317.7508,[],[],[],[],[],[],[],,317.7508,317.7509,-0.041666667,-0.210185228,0,0,0,,0,49,49,103,1,2,word,DISPUTE,cursive,dispute_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,317.7522,317.9504,317.9505,318.4512,,,,,,,,,,,,,,0.9812,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,51,0,318.4516,319.4336,z,1,0.9812,,[],[],[],[],[],[],[],319.4336,321.4345,321.4345,321.435,[],[],[],[],[],[],[],,321.4351,321.4352,-0.041666667,-0.210185228,0,0,0,,0,50,50,77,1,2,TL,sloten,print,sloten_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,321.4363,321.6337,321.6337,322.134,,,,,,,,,,,,,,0.8325,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,52,0,322.1347,322.968,z,1,0.8325,,[],[],[],[],[],[],[],322.9681,324.9672,324.9673,324.9676,[],[],[],[],[],[],[],,324.9676,324.9678,-0.041666667,-0.210185228,0,0,0,,0,51,51,13,1,2,RL,helicage,print,helicage_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,324.9689,325.1666,325.1666,325.6668,,,,,,,,,,,,,,1.5655,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,1,325.6672,327.2335,m,1,1.5655,,[],[],[],[],[],[],[],327.2336,329.2334,329.2335,330.8505,[],[],[],[],[],[],[],z,330.8506,330.8506,-0.041666667,-0.210185228,0,0,0,,0,52,52,116,1,2,word,MARGINAL,cursive,marginal_c.png,1.6164,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,330.8515,331.0505,331.0506,331.5506,,,,,,,,,,,,,,1.3309,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,54,0,331.5513,332.8834,z,1,1.3309,,[],[],[],[],[],[],[],332.8836,334.8841,334.8841,334.8843,[],[],[],[],[],[],[],,334.8843,334.8844,-0.041666667,-0.210185228,0,0,0,,0,53,53,52,1,2,TL,elarobate,cursive,elarobate_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,334.8855,335.0829,335.083,335.5839,,,,,,,,,,,,,,0.8652,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,55,1,335.5844,336.4504,m,1,0.8652,,[],[],[],[],[],[],[],336.4505,338.4501,338.4501,339.8667,[],[],[],[],[],[],[],m,339.8668,339.8669,-0.041666667,-0.210185228,0,0,0,,0,54,54,92,1,2,word,CATEGORY,print,category_p.png,1.416,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,339.8679,340.0667,340.0667,340.5667,,,,,,,,,,,,,,4.5655,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,56,0,340.5671,345.1334,z,1,4.5655,,[],[],[],[],[],[],[],345.1334,347.1334,347.1335,347.1338,[],[],[],[],[],[],[],,347.1339,347.134,-0.041666667,-0.210185228,0,0,0,,0,55,55,19,1,2,RL,monebate,cursive,monebate_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,347.1353,347.3329,347.3329,347.8327,,,,,,,,,,,,,,1.4827,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,57,1,347.8332,349.3166,m,1,1.4827,,[],[],[],[],[],[],[],349.3167,351.3168,351.3168,352.2002,[],[],[],[],[],[],[],z,352.2002,352.2003,-0.041666667,-0.210185228,0,0,0,,0,56,56,150,1,2,word,SENTIMENT,cursive,sentiment_c.png,0.883,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,352.2012,352.3994,352.3994,352.8999,,,,,,,,,,,,,,4.049,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,58,0,352.9003,356.9501,z,1,4.049,,[],[],[],[],[],[],[],356.9501,358.9492,358.9493,358.9496,[],[],[],[],[],[],[],,358.9497,358.9499,-0.041666667,-0.210185228,0,0,0,,0,57,57,38,1,2,TL,atameur,cursive,atameur_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,358.9513,359.149,359.1491,359.6492,,,,,,,,,,,,,,0.6826,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,59,0,359.6499,360.333,m,1,0.6826,,[],[],[],[],[],[],[],360.3331,362.3326,362.3327,362.333,[],[],[],[],[],[],[],,362.333,362.3332,-0.041666667,-0.210185228,0,0,0,,0,58,58,89,1,2,word,CAPACITY,print,capacity_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,362.3343,362.5329,362.5329,363.0324,,,,,,,,,,,,,,1.7824,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,60,0,363.0328,364.816,m,0,1.7824,,[],[],[],[],[],[],[],364.8162,366.8156,366.8157,366.8159,[],[],[],[],[],[],[],,366.8159,366.8161,-0.041666667,-0.210185228,0,0,0,,0,59,59,68,1,2,TL,quatily,cursive,quatily_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,366.8173,367.0167,367.0167,367.5159,,,,,,,,,,,,,,4.4486,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,61,0,367.5166,371.9662,z,1,4.4486,,[],[],[],[],[],[],[],371.9662,373.9658,373.9658,373.966,[],[],[],[],[],[],[],,373.966,373.9662,-0.041666667,-0.210185228,0,0,0,,0,60,60,33,1,2,RL,strapely,cursive,strapely_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,373.9675,374.1656,374.1656,374.666,,,,,,,,,,,,,,2.5653,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,374.6666,377.2324,z,1,2.5653,,[],[],[],[],[],[],[],377.2325,379.2327,379.2327,379.2329,[],[],[],[],[],[],[],,379.2329,379.233,-0.041666667,-0.210185228,0,0,0,,0,61,61,47,1,2,TL,crinimal,cursive,crinimal_c.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,379.2342,379.4319,379.432,379.9327,,,,,,,,,,,,,,0.6985,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,63,0,379.9331,380.6325,m,1,0.6985,,[],[],[],[],[],[],[],380.6325,382.6327,382.6327,382.633,[],[],[],[],[],[],[],,382.633,382.6332,-0.041666667,-0.210185228,0,0,0,,0,62,62,99,1,2,word,DEBATE,print,debate_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,382.6342,382.8323,382.8325,383.3329,,,,,,,,,,,,,,1.4318,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,64,1,383.3334,384.7662,z,1,1.4318,,[],[],[],[],[],[],[],384.7662,386.7646,386.7646,387.8662,[],[],[],[],[],[],[],m,387.8663,387.8664,-0.041666667,-0.210185228,0,0,0,,0,63,63,79,1,2,TL,vadility,print,vadility_p.png,1.1011,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,387.8674,388.0651,388.0652,388.5651,,,,,,,,,,,,,,0.9324,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,65,0,388.5657,389.499,z,1,0.9324,,[],[],[],[],[],[],[],389.4991,391.4985,391.4986,391.4987,[],[],[],[],[],[],[],,391.4988,391.4989,-0.041666667,-0.210185228,0,0,0,,0,64,64,60,1,2,TL,molibe,print,molibe_p.png,,,,,,
,,,,32364,001,2025-12-02_14h53.57.234,HW_LDT_1,2024.2.4,Win32,60.60606061,,,,,,,,,,,,,,,,,,,,,,391.4997,391.6983,391.6983,392.1988,,,,,,,,,,,,,,0.9983,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,66,1,392.1993,393.1983,m,1,0.9983,,[],[],[],[],[],[],[],393.1984,395.1983,395.1983,396.3817,[],[],[],[],[],[],[],m,396.3818,396.3819,-0.041666667,-0.210185228,0,0,0,,0,65,65,151,1,2,word,SPECIFIC,print,specific_p.png,1.1829,,,,,
