counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_done_touch_3.clicked_name,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,192.022,192.221,192.221,192.718,,,,,,,,,,,,,,1.851,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,28,0,192.719,194.574,z,0,1.851,,[],[],[],[],[],[],[],194.574,196.569,196.569,196.569,[],[],[],[],[],[],[],,,,196.569,196.569,-0.094179894,-0.382539683,0,0,0,,0,27,27,123,1,3,word,MODERATE,cursive,moderate_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,196.57,196.765,196.765,197.263,,,,,,,,,,,,,,0.734,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,29,0,197.264,198.008,m,1,0.734,,[],[],[],[],[],[],[],198.008,200,200.001,200.001,[],[],[],[],[],[],[],,,,200.001,200.001,-0.094179894,-0.382539683,0,0,0,,0,28,28,81,1,3,word,ADVISORY,print,advisory_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,200.001,200.201,200.201,200.7,,,,,,,,,,,,,,1.132,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,30,0,200.7,201.842,z,1,1.132,,[],[],[],[],[],[],[],201.842,203.833,203.833,203.833,[],[],[],[],[],[],[],,,,203.833,203.833,-0.094179894,-0.382539683,0,0,0,,0,29,29,25,1,3,RL,retupar,print,retupar_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,203.834,204.022,204.022,204.526,,,,,,,,,,,,,,1.563,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,31,0,204.527,206.093,z,0,1.563,,[],[],[],[],[],[],[],206.093,208.091,208.091,208.091,[],[],[],[],[],[],[],,,,208.091,208.091,-0.094179894,-0.382539683,0,0,0,,0,30,30,117,1,3,word,MARINE,cursive,marine_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,208.092,208.285,208.285,208.786,,,,,,,,,,,,,,1.54,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,32,0,208.787,210.337,z,1,1.54,,[],[],[],[],[],[],[],210.337,212.34,212.34,212.34,[],[],[],[],[],[],[],,,,212.34,212.34,-0.094179894,-0.382539683,0,0,0,,0,31,31,46,1,3,TL,distupe,print,distupe_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,212.34,212.536,212.536,213.028,,,,,,,,,,,,,,1.208,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,33,0,213.029,214.238,z,1,1.208,,[],[],[],[],[],[],[],214.238,216.238,216.238,216.238,[],[],[],[],[],[],[],,,,216.238,216.239,-0.094179894,-0.382539683,0,0,0,,0,32,32,33,1,3,TL,adsivory,print,adsivory_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,216.239,216.44,216.44,216.931,,,,,,,,,,,,,,0.659,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,34,0,216.931,217.596,z,1,0.659,,[],[],[],[],[],[],[],217.596,219.587,219.587,219.587,[],[],[],[],[],[],[],,,,219.587,219.587,-0.094179894,-0.382539683,0,0,0,,0,33,33,61,1,3,TL,pocily,print,pocily_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,219.588,219.782,219.782,220.284,,,,,,,,,,,,,,1.439,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,35,0,220.285,221.727,m,1,1.439,,[],[],[],[],[],[],[],221.727,223.728,223.728,223.728,[],[],[],[],[],[],[],,,,223.728,223.728,-0.094179894,-0.382539683,0,0,0,,0,34,34,159,1,3,word,VETERAN,cursive,veteran_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,223.729,223.935,223.935,224.425,,,,,,,,,,,,,,0.929,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,36,1,224.425,225.363,z,1,0.929,,[],[],[],[],[],[],[],225.363,227.362,227.362,231.122,[],[],[],[],[],[],[],z,3.757,,231.122,231.122,-0.094179894,-0.382539683,0,0,0,,0,35,35,65,1,3,TL,resufal,print,resufal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,231.123,231.32,231.32,231.821,,,,,,,,,,,,,,2.082,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,37,0,231.821,233.91,z,1,2.082,,[],[],[],[],[],[],[],233.91,235.9,235.9,235.9,[],[],[],[],[],[],[],,,,235.9,235.9,-0.094179894,-0.382539683,0,0,0,,0,36,36,70,1,3,TL,remuse,cursive,remuse_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,235.901,236.097,236.097,236.595,,,,,,,,,,,,,,1.235,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,38,0,236.595,237.836,m,1,1.235,,[],[],[],[],[],[],[],237.836,239.833,239.833,239.834,[],[],[],[],[],[],[],,,,239.834,239.834,-0.094179894,-0.382539683,0,0,0,,0,37,37,105,1,3,word,EDITOR,print,editor_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,239.834,240.039,240.039,240.537,,,,,,,,,,,,,,1.167,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,39,0,240.538,241.707,z,1,1.167,,[],[],[],[],[],[],[],241.707,243.711,243.711,243.711,[],[],[],[],[],[],[],,,,243.711,243.711,-0.094179894,-0.382539683,0,0,0,,0,38,38,2,1,3,RL,betemit,print,betemit_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,243.712,243.903,243.903,244.403,,,,,,,,,,,,,,1.532,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,40,0,244.403,245.949,z,1,1.532,,[],[],[],[],[],[],[],245.949,247.942,247.942,247.942,[],[],[],[],[],[],[],,,,247.942,247.942,-0.094179894,-0.382539683,0,0,0,,0,39,39,66,1,3,TL,retalive,cursive,retalive_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,247.943,248.144,248.144,248.645,,,,,,,,,,,,,,0.783,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,41,0,248.646,249.44,m,1,0.783,,[],[],[],[],[],[],[],249.44,251.434,251.434,251.434,[],[],[],[],[],[],[],,,,251.434,251.434,-0.094179894,-0.382539683,0,0,0,,0,40,40,150,1,3,word,SENTIMENT,print,sentiment_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,251.434,251.633,251.633,252.129,,,,,,,,,,,,,,0.842,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,42,0,252.129,252.976,z,1,0.842,,[],[],[],[],[],[],[],252.976,254.976,254.976,254.976,[],[],[],[],[],[],[],,,,254.976,254.976,-0.094179894,-0.382539683,0,0,0,,0,41,41,55,1,3,TL,mecidine,print,mecidine_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,254.977,255.178,255.178,255.673,,,,,,,,,,,,,,0.7,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,43,0,255.673,256.379,m,1,0.7,,[],[],[],[],[],[],[],256.379,258.379,258.379,258.38,[],[],[],[],[],[],[],,,,258.38,258.38,-0.094179894,-0.382539683,0,0,0,,0,42,42,131,1,3,word,POPULAR,print,popular_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,258.38,258.579,258.579,259.072,,,,,,,,,,,,,,1.407,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,44,0,259.072,260.489,z,0,1.407,,[],[],[],[],[],[],[],260.489,262.493,262.493,262.493,[],[],[],[],[],[],[],,,,262.493,262.493,-0.094179894,-0.382539683,0,0,0,,0,43,43,120,1,3,word,MILITARY,cursive,military_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,262.494,262.696,262.696,263.194,,,,,,,,,,,,,,1.136,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,45,0,263.194,264.333,m,1,1.136,,[],[],[],[],[],[],[],264.333,266.326,266.326,266.326,[],[],[],[],[],[],[],,,,266.326,266.326,-0.094179894,-0.382539683,0,0,0,,0,44,44,100,1,3,word,DECADE,cursive,decade_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,266.327,266.528,266.528,267.017,,,,,,,,,,,,,,1.935,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,46,0,267.017,268.956,z,1,1.935,,[],[],[],[],[],[],[],268.956,270.955,270.955,270.955,[],[],[],[],[],[],[],,,,270.955,270.955,-0.094179894,-0.382539683,0,0,0,,0,45,45,79,1,3,TL,veretan,cursive,veretan_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,270.956,271.149,271.15,271.644,,,,,,,,,,,,,,1.109,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,47,0,271.644,272.754,z,1,1.109,,[],[],[],[],[],[],[],272.754,274.76,274.76,274.76,[],[],[],[],[],[],[],,,,274.76,274.76,-0.094179894,-0.382539683,0,0,0,,0,46,46,45,1,3,TL,dentisy,print,dentisy_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,274.761,274.947,274.947,275.453,,,,,,,,,,,,,,0.639,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,48,1,275.454,276.107,z,0,0.639,,[],[],[],[],[],[],[],276.107,278.1,278.1,279.505,[],[],[],[],[],[],[],z,1.395,,279.505,279.505,-0.094179894,-0.382539683,0,0,0,,0,47,47,108,1,3,word,FORTUNE,cursive,fortune_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,279.506,279.711,279.712,280.21,,,,,,,,,,,,,,1.139,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,49,0,280.21,281.361,z,1,1.139,,[],[],[],[],[],[],[],281.361,283.358,283.358,283.359,[],[],[],[],[],[],[],,,,283.359,283.359,-0.094179894,-0.382539683,0,0,0,,0,48,48,64,1,3,TL,radiply,print,radiply_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,283.359,283.562,283.562,284.059,,,,,,,,,,,,,,3.052,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,50,0,284.059,287.115,m,1,3.052,,[],[],[],[],[],[],[],287.115,289.109,289.109,289.109,[],[],[],[],[],[],[],,,,289.109,289.109,-0.094179894,-0.382539683,0,0,0,,0,49,49,127,1,3,word,ORIGINAL,cursive,original_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,289.11,289.305,289.305,289.808,,,,,,,,,,,,,,1.05,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,51,0,289.808,290.865,z,1,1.05,,[],[],[],[],[],[],[],290.865,292.857,292.857,292.857,[],[],[],[],[],[],[],,,,292.857,292.857,-0.094179894,-0.382539683,0,0,0,,0,50,50,15,1,3,RL,mifikary,cursive,mifikary_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,292.858,293.047,293.047,293.569,,,,,,,,,,,,,,2.196,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,52,1,293.569,295.778,m,1,2.196,,[],[],[],[],[],[],[],295.778,297.779,297.779,298.887,[],[],[],[],[],[],[],z,1.097,,298.887,298.888,-0.094179894,-0.382539683,0,0,0,,0,51,51,83,1,3,word,ANIMAL,cursive,animal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,298.888,299.088,299.088,299.579,,,,,,,,,,,,,,1.551,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,53,1,299.579,301.136,z,1,1.551,,[],[],[],[],[],[],[],301.136,303.13,303.13,304.693,[],[],[],[],[],[],[],m,1.553,,304.693,304.694,-0.094179894,-0.382539683,0,0,0,,0,52,52,47,1,3,TL,elarobate,print,elarobate_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,304.694,304.894,304.894,305.385,,,,,,,,,,,,,,1.027,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,54,0,305.385,306.413,z,1,1.027,,[],[],[],[],[],[],[],306.413,308.407,308.407,308.408,[],[],[],[],[],[],[],,,,308.408,308.408,-0.094179894,-0.382539683,0,0,0,,0,53,53,78,1,3,TL,vecolity,cursive,vecolity_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,308.408,308.606,308.606,309.1,,,,,,,,,,,,,,0.639,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,55,0,309.1,309.75,z,1,0.639,,[],[],[],[],[],[],[],309.75,311.746,311.746,311.746,[],[],[],[],[],[],[],,,,311.746,311.746,-0.094179894,-0.382539683,0,0,0,,0,54,54,62,1,3,TL,prodive,print,prodive_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,311.747,311.949,311.949,312.442,,,,,,,,,,,,,,2.97,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,56,0,312.443,315.413,z,1,2.97,,[],[],[],[],[],[],[],315.413,317.413,317.413,317.413,[],[],[],[],[],[],[],,,,317.413,317.413,-0.094179894,-0.382539683,0,0,0,,0,55,55,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,317.414,317.613,317.613,318.103,,,,,,,,,,,,,,1.687,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,57,0,318.103,319.804,m,1,1.687,,[],[],[],[],[],[],[],319.804,321.793,321.793,321.793,[],[],[],[],[],[],[],,,,321.793,321.793,-0.094179894,-0.382539683,0,0,0,,0,56,56,88,1,3,word,CAMERA,cursive,camera_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,321.794,321.979,321.979,322.483,,,,,,,,,,,,,,1.451,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,58,0,322.483,323.941,z,1,1.451,,[],[],[],[],[],[],[],323.941,325.94,325.94,325.94,[],[],[],[],[],[],[],,,,325.94,325.94,-0.094179894,-0.382539683,0,0,0,,0,57,57,56,1,3,TL,meromy,print,meromy_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,325.941,326.134,326.134,326.634,,,,,,,,,,,,,,1.31,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,59,0,326.634,327.949,m,1,1.31,,[],[],[],[],[],[],[],327.949,329.94,329.94,329.941,[],[],[],[],[],[],[],,,,329.941,329.941,-0.094179894,-0.382539683,0,0,0,,0,58,58,142,1,3,word,REMOTE,print,remote_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,329.942,330.134,330.134,330.634,,,,,,,,,,,,,,1.17,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,60,1,330.634,331.813,z,1,1.17,,[],[],[],[],[],[],[],331.813,333.806,333.806,336.104,[],[],[],[],[],[],[],m,2.294,,336.104,336.104,-0.094179894,-0.382539683,0,0,0,,0,59,59,43,1,3,TL,dedace,cursive,dedace_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,336.105,336.301,336.301,336.796,,,,,,,,,,,,,,0.649,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,61,0,336.796,337.448,z,1,0.649,,[],[],[],[],[],[],[],337.448,339.438,339.438,339.439,[],[],[],[],[],[],[],,,,339.439,339.439,-0.094179894,-0.382539683,0,0,0,,0,60,60,7,1,3,RL,cobeny,print,cobeny_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,339.439,339.63,339.63,340.143,,,,,,,,,,,,,,2.579,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,62,0,340.143,342.723,z,0,2.579,,[],[],[],[],[],[],[],342.724,344.725,344.725,344.725,[],[],[],[],[],[],[],,,,344.725,344.725,-0.094179894,-0.382539683,0,0,0,,0,61,61,89,1,3,word,CAPACITY,cursive,capacity_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,344.726,344.93,344.93,345.428,,,,,,,,,,,,,,1.681,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,63,0,345.429,347.115,m,1,1.681,,[],[],[],[],[],[],[],347.115,349.109,349.109,349.109,[],[],[],[],[],[],[],,,,349.109,349.11,-0.094179894,-0.382539683,0,0,0,,0,62,62,124,1,3,word,NUMERICAL,print,numerical_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,349.11,349.311,349.311,349.805,,,,,,,,,,,,,,2.647,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,64,0,349.805,352.457,m,1,2.647,,[],[],[],[],[],[],[],352.457,354.455,354.456,354.456,[],[],[],[],[],[],[],,,,354.456,354.456,-0.094179894,-0.382539683,0,0,0,,0,63,63,93,1,3,word,CEREMONY,cursive,ceremony_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,354.456,354.656,354.656,355.149,,,,,,,,,,,,,,1.239,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,65,0,355.15,356.396,m,1,1.239,,[],[],[],[],[],[],[],356.396,358.395,358.395,358.396,[],[],[],[],[],[],[],,,,358.396,358.396,-0.094179894,-0.382539683,0,0,0,,0,64,64,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,358.396,358.597,358.597,359.095,,,,,,,,,,,,,,1.119,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,66,0,359.096,360.225,z,1,1.119,,[],[],[],[],[],[],[],360.225,362.22,362.22,362.22,[],[],[],[],[],[],[],,,,362.22,362.22,-0.094179894,-0.382539683,0,0,0,,0,65,65,20,1,3,RL,orimipal,cursive,orimipal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,362.221,362.417,362.417,362.93,,,,,,,,,,,,,,1.942,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,67,1,362.93,364.887,m,1,1.942,,[],[],[],[],[],[],[],364.887,366.888,366.888,368.611,[],[],[],[],[],[],[],m,1.719,,368.611,368.611,-0.094179894,-0.382539683,0,0,0,,0,66,66,138,1,3,word,REFUSAL,print,refusal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,368.612,368.805,368.805,369.312,,,,,,,,,,,,,,1.849,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,68,0,369.312,371.175,z,1,1.849,,[],[],[],[],[],[],[],371.175,373.174,373.174,373.175,[],[],[],[],[],[],[],,,,373.175,373.175,-0.094179894,-0.382539683,0,0,0,,0,67,67,68,1,3,TL,revomal,cursive,revomal_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,373.175,373.374,373.374,373.876,,,,,,,,,,,,,,0.868,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,69,0,373.876,374.745,z,1,0.868,,[],[],[],[],[],[],[],374.745,376.737,376.737,376.738,[],[],[],[],[],[],[],,,,376.738,376.738,-0.094179894,-0.382539683,0,0,0,,0,68,68,39,1,3,TL,clicinal,print,clicinal_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,376.738,376.936,376.936,377.427,,,,,,,,,,,,,,0.627,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,70,0,377.427,378.067,z,1,0.627,,[],[],[],[],[],[],[],378.067,380.064,380.064,380.064,[],[],[],[],[],[],[],,,,380.064,380.064,-0.094179894,-0.382539683,0,0,0,,0,69,69,42,1,3,TL,detabe,cursive,detabe_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,380.065,380.258,380.258,380.76,,,,,,,,,,,,,,0.501,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,71,0,380.76,381.275,z,1,0.501,,[],[],[],[],[],[],[],381.275,383.266,383.266,383.266,[],[],[],[],[],[],[],,,,383.266,383.266,-0.094179894,-0.382539683,0,0,0,,0,70,70,31,1,3,RL,trilude,print,trilude_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,383.267,383.462,383.462,383.956,,,,,,,,,,,,,,0.789,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,72,0,383.956,384.759,m,1,0.789,,[],[],[],[],[],[],[],384.759,386.753,386.753,386.753,[],[],[],[],[],[],[],,,,386.753,386.754,-0.094179894,-0.382539683,0,0,0,,0,71,71,133,1,3,word,PROVIDE,print,provide_p.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,386.754,386.96,386.96,387.463,,,,,,,,,,,,,,1.223,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,73,0,387.463,388.694,z,1,1.223,,[],[],[],[],[],[],[],388.694,390.691,390.691,390.691,[],[],[],[],[],[],[],,,,390.691,390.691,-0.094179894,-0.382539683,0,0,0,,0,72,72,37,1,3,TL,cacapity,cursive,cacapity_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,390.692,390.891,390.891,391.379,,,,,,,,,,,,,,0.646,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,74,0,391.38,392.032,z,1,0.646,,[],[],[],[],[],[],[],392.032,394.033,394.033,394.033,[],[],[],[],[],[],[],,,,394.033,394.034,-0.094179894,-0.382539683,0,0,0,,0,73,73,16,1,3,RL,mishafe,cursive,mishafe_c.png,,,,
,,,,32152,001,2025-10-16_15h20.38.084,HW_LDT_1,2024.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,394.034,394.232,394.232,394.734,,,,,,,,,,,,,,1.016,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,75,0,394.734,395.765,m,1,1.016,,[],[],[],[],[],[],[],395.765,397.765,397.766,397.766,[],[],[],[],[],[],[],,,,397.766,397.766,-0.094179894,-0.382539683,0,0,0,,0,74,74,156,1,3,word,TRIBUTE,print,tribute_p.png,,,,
