counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,key_resp.rt,key_resp.duration,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list1_trials.thisRepN,list1_trials.thisTrialN,list1_trials.thisN,list1_trials.thisIndex,list1_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,96.73,96.9287,96.9287,97.4287,97.4297,98.4954,m,1,1.0417,,[],[],[],[],[],[],[],1.0417,1,98.4956,98.9945,0,15,15,6,1,1007,WORD,UN,16,tropic,ZOMBIE,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0008,113.9289,space,14.9095,,-0.083705964,-0.387020539,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,113.9405,114.1287,114.1288,114.6278,,,,,,,,,,,,,,2.0196,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,114.6297,116.6617,m,1,2.0196,,[],[],[],[],[],[],[],116.662,118.6615,118.6618,118.6648,[],[],[],[],[],[],[],,118.665,118.6665,-0.083705964,-0.387020539,0,0,0,,0,0,0,124,1,1,word,NUMERICAL,print,numerical_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,118.6674,118.8612,118.8612,119.3613,,,,,,,,,,,,,,0.7204,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,2,0,119.3622,120.0947,m,0,0.7204,,[],[],[],[],[],[],[],120.0949,122.0955,122.0955,122.0958,[],[],[],[],[],[],[],,122.0959,122.096,-0.083705964,-0.387020539,0,0,0,,0,1,1,42,1,1,TL,befenit,print,befenit_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,122.0975,122.2956,122.2957,122.7955,,,,,,,,,,,,,,4.2032,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,3,0,122.796,127.0122,z,0,4.2032,,[],[],[],[],[],[],[],127.0123,129.0122,129.0123,129.0126,[],[],[],[],[],[],[],,129.0126,129.0128,-0.083705964,-0.387020539,0,0,0,,0,2,2,110,1,1,word,HERITAGE,cursive,heritage_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,129.0142,129.2123,129.2124,129.7121,,,,,,,,,,,,,,1.5358,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,129.7129,131.2622,m,1,1.5358,,[],[],[],[],[],[],[],131.2624,133.2616,133.2616,133.2619,[],[],[],[],[],[],[],,133.2621,133.2622,-0.083705964,-0.387020539,0,0,0,,0,3,3,94,1,1,word,CLINICAL,cursive,clinical_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,133.2634,133.4615,133.4616,133.9621,,,,,,,,,,,,,,2.0036,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,1,133.9628,135.9779,z,1,2.0036,,[],[],[],[],[],[],[],135.978,137.9789,137.979,144.3793,[],[],[],[],[],[],[],z,144.3793,144.3796,-0.083705964,-0.387020539,0,0,0,,0,4,4,4,1,1,RL,carminal,print,carminal_p.png,6.3981,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,144.3808,144.5789,144.579,145.0789,,,,,,,,,,,,,,2.6129,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,6,0,145.0797,147.6956,z,1,2.6129,,[],[],[],[],[],[],[],147.6958,149.6954,149.6955,149.696,[],[],[],[],[],[],[],,149.6961,149.6962,-0.083705964,-0.387020539,0,0,0,,0,5,5,69,1,1,TL,radiply,cursive,radiply_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,149.6976,149.8957,149.8957,150.3958,,,,,,,,,,,,,,1.1539,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,150.3966,151.5624,m,1,1.1539,,[],[],[],[],[],[],[],151.5626,153.5623,153.5624,153.5629,[],[],[],[],[],[],[],,153.5629,153.5633,-0.083705964,-0.387020539,0,0,0,,0,6,6,90,1,1,word,CAPITAL,print,capital_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,153.5645,153.7622,153.7623,154.2622,,,,,,,,,,,,,,0.6206,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,8,0,154.2629,154.8957,m,1,0.6206,,[],[],[],[],[],[],[],154.8958,156.8957,156.8957,156.8959,[],[],[],[],[],[],[],,156.896,156.8962,-0.083705964,-0.387020539,0,0,0,,0,7,7,99,1,1,word,DEBATE,print,debate_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,156.8976,157.0956,157.0957,157.5955,,,,,,,,,,,,,,3.0041,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,9,0,157.5962,160.6126,z,0,3.0041,,[],[],[],[],[],[],[],160.6128,162.6123,162.6125,162.6129,[],[],[],[],[],[],[],,162.6129,162.6132,-0.083705964,-0.387020539,0,0,0,,0,8,8,88,1,1,word,CAMERA,cursive,camera_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,162.6149,162.8123,162.8124,163.3123,,,,,,,,,,,,,,5.1805,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,10,0,163.3132,168.4959,m,1,5.1805,,[],[],[],[],[],[],[],168.496,170.4957,170.4958,170.496,[],[],[],[],[],[],[],,170.496,170.4962,-0.083956746,-0.387020539,0,0,0,,0,9,9,151,1,1,word,SPECIFIC,cursive,specific_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,170.4978,170.6957,170.6957,171.1958,,,,,,,,,,,,,,2.4486,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,171.1965,173.6463,z,1,2.4486,,[],[],[],[],[],[],[],173.6465,175.6457,175.6457,175.6461,[],[],[],[],[],[],[],,175.6461,175.6464,-0.083956746,-0.387020539,0,0,0,,0,10,10,23,1,1,RL,potugar,cursive,potugar_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,175.6479,175.8458,175.8458,176.3457,,,,,,,,,,,,,,1.763,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,12,0,176.3464,178.1126,m,0,1.763,,[],[],[],[],[],[],[],178.1126,180.1122,180.1122,180.1123,[],[],[],[],[],[],[],,180.1123,180.1124,-0.083956746,-0.387020539,0,0,0,,0,11,11,61,1,1,TL,mecidine,cursive,mecidine_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,180.1132,180.3125,180.3125,180.8125,,,,,,,,,,,,,,1.1534,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,0,180.8131,181.9791,m,1,1.1534,,[],[],[],[],[],[],[],181.9793,183.979,183.979,183.9792,[],[],[],[],[],[],[],,183.9792,183.9793,-0.083956746,-0.387020539,0,0,0,,0,12,12,98,1,1,word,CRIMINAL,print,criminal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,183.98,184.1793,184.1793,184.679,,,,,,,,,,,,,,4.9372,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,14,0,184.6798,189.6292,m,1,4.9372,,[],[],[],[],[],[],[],189.6292,191.6292,191.6292,191.6295,[],[],[],[],[],[],[],,191.6296,191.6298,-0.08343818,-0.38726707,0,0,0,,0,13,13,119,1,1,word,MEMORY,cursive,memory_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,191.631,191.8291,191.8292,192.329,,,,,,,,,,,,,,1.5735,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,192.3296,193.9126,z,1,1.5735,,[],[],[],[],[],[],[],193.9127,195.9124,195.9126,195.9128,[],[],[],[],[],[],[],,195.9128,195.913,-0.080777339,-0.387466846,0,0,0,,0,14,14,78,1,1,TL,vecolity,print,vecolity_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,195.9144,196.1126,196.1126,196.6123,,,,,,,,,,,,,,1.0309,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,16,0,196.6129,197.646,z,1,1.0309,,[],[],[],[],[],[],[],197.6461,199.6458,199.646,199.6462,[],[],[],[],[],[],[],,199.6463,199.6465,-0.081032372,-0.387216064,0,0,0,,0,15,15,14,1,1,RL,lofase,print,lofase_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,199.6477,199.8462,199.8463,200.3458,,,,,,,,,,,,,,1.3372,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,200.3465,201.6959,z,1,1.3372,,[],[],[],[],[],[],[],201.6961,203.6959,203.696,203.6962,[],[],[],[],[],[],[],,203.6963,203.6965,-0.082303285,-0.386102421,0,0,0,,0,16,16,60,1,1,TL,manire,print,manire_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,203.6977,203.8955,203.8955,204.3958,,,,,,,,,,,,,,1.1373,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,18,0,204.3966,205.546,m,1,1.1373,,[],[],[],[],[],[],[],205.5461,207.5459,207.546,207.5463,[],[],[],[],[],[],[],,207.5463,207.5464,-0.083659208,-0.385014282,0,0,0,,0,17,17,136,1,1,word,RADICAL,print,radical_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,207.5479,207.7459,207.746,208.246,,,,,,,,,,,,,,1.2204,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,208.2467,209.4792,m,1,1.2204,,[],[],[],[],[],[],[],209.4792,211.4793,211.4793,211.4796,[],[],[],[],[],[],[],,211.4797,211.4799,-0.083659208,-0.385014282,0,0,0,,0,18,18,116,1,1,word,MARGINAL,print,marginal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,211.4813,211.6793,211.6793,212.1793,,,,,,,,,,,,,,1.9703,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,20,0,212.18,214.1628,z,0,1.9703,,[],[],[],[],[],[],[],214.1629,216.1627,216.1628,216.1631,[],[],[],[],[],[],[],,216.1632,216.1633,-0.083659208,-0.385014282,0,0,0,,0,19,19,146,1,1,word,RETIRE,cursive,retire_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,216.1648,216.3627,216.3627,216.8627,,,,,,,,,,,,,,1.6875,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,21,0,216.8634,218.5627,m,1,1.6875,,[],[],[],[],[],[],[],218.5628,220.5627,220.5628,220.563,[],[],[],[],[],[],[],,220.5631,220.5632,-0.083659208,-0.385014282,0,0,0,,0,20,20,128,1,1,word,PACIFIC,print,pacific_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,220.5645,220.7627,220.7627,221.2627,,,,,,,,,,,,,,4.2366,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,0,221.2634,225.5127,m,1,4.2366,,[],[],[],[],[],[],[],225.5128,227.5127,227.5127,227.513,[],[],[],[],[],[],[],,227.513,227.5131,-0.083659208,-0.385014282,0,0,0,,0,21,21,155,1,1,word,STRATEGY,cursive,strategy_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,227.5145,227.7119,227.7119,228.2126,,,,,,,,,,,,,,2.0484,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,23,1,228.2132,230.2632,z,1,2.0484,,[],[],[],[],[],[],[],230.2634,232.2628,232.2628,250.2128,[],[],[],[],[],[],[],m,250.213,250.2132,-0.079672198,-0.387131053,0,0,0,,0,22,22,11,1,1,RL,elacodate,print,elacodate_p.png,17.9388,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,250.2149,250.4126,250.4126,250.9134,,,,,,,,,,,,,,2.5192,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,24,1,250.9148,253.4462,z,1,2.5192,,[],[],[],[],[],[],[],253.4463,255.4461,255.4462,257.1796,[],[],[],[],[],[],[],z,257.1797,257.1799,-0.080437296,-0.387131053,0,0,0,,0,23,23,77,1,1,TL,tritube,cursive,tritube_c.png,1.7211,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,257.181,257.3793,257.3794,257.8795,,,,,,,,,,,,,,2.4901,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,25,0,257.8802,260.3796,z,1,2.4901,,[],[],[],[],[],[],[],260.3797,262.3795,262.3795,262.3798,[],[],[],[],[],[],[],,262.3798,262.3799,-0.079935732,-0.387131053,0,0,0,,0,24,24,68,1,1,TL,prosopal,cursive,prosopal_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,262.381,262.5796,262.5797,263.0784,,,,,,,,,,,,,,0.8763,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,263.0792,263.9629,m,1,0.8763,,[],[],[],[],[],[],[],263.963,265.9628,265.9629,265.9632,[],[],[],[],[],[],[],,265.9632,265.9633,-0.079404414,-0.387394587,0,0,0,,0,25,25,133,1,1,word,PROVIDE,print,provide_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,265.9648,266.1629,266.163,266.6629,,,,,,,,,,,,,,8.9232,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,266.6636,275.5965,z,1,8.9232,,[],[],[],[],[],[],[],275.5966,277.5962,277.5964,277.5968,[],[],[],[],[],[],[],,277.5969,277.597,-0.07718563,-0.390119185,0,0,0,,0,26,26,49,1,1,TL,clicinal,cursive,clicinal_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,277.5989,277.7963,277.7964,278.2963,,,,,,,,,,,,,,1.2038,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,28,0,278.2972,279.513,m,1,1.2038,,[],[],[],[],[],[],[],279.513,281.513,281.513,281.5132,[],[],[],[],[],[],[],,281.5132,281.5134,-0.07718563,-0.390119185,0,0,0,,0,27,27,107,1,1,word,EVIDENT,print,evident_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,281.5148,281.7131,281.7131,282.2129,,,,,,,,,,,,,,0.7908,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,29,0,282.2136,283.013,m,1,0.7908,,[],[],[],[],[],[],[],283.0131,285.013,285.013,285.0133,[],[],[],[],[],[],[],,285.0133,285.0135,-0.07718563,-0.390119185,0,0,0,,0,28,28,114,1,1,word,LOCATE,print,locate_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,285.0149,285.213,285.2133,285.7129,,,,,,,,,,,,,,1.9234,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,30,0,285.7139,287.6463,z,1,1.9234,,[],[],[],[],[],[],[],287.6464,289.6463,289.6464,289.6466,[],[],[],[],[],[],[],,289.6466,289.6467,-0.07718563,-0.390119185,0,0,0,,0,29,29,55,1,1,TL,fornute,print,fornute_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,289.6481,289.8463,289.8463,290.3464,,,,,,,,,,,,,,1.4057,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,290.347,291.7631,m,1,1.4057,,[],[],[],[],[],[],[],291.7632,293.7623,293.7623,293.7625,[],[],[],[],[],[],[],,293.7626,293.7626,-0.07718563,-0.390119185,0,0,0,,0,30,30,138,1,1,word,REFUSAL,print,refusal_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,293.7643,293.963,293.9631,294.463,,,,,,,,,,,,,,2.1198,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,1,294.4637,296.5966,z,1,2.1198,,[],[],[],[],[],[],[],296.5966,298.5963,298.5964,299.6464,[],[],[],[],[],[],[],z,299.6465,299.6466,-0.07718563,-0.390119185,0,0,0,,0,31,31,35,1,1,RL,senvilent,cursive,senvilent_c.png,1.0418,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,299.6478,299.8463,299.8463,300.3464,,,,,,,,,,,,,,7.3367,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,33,0,300.3471,307.6965,m,1,7.3367,,[],[],[],[],[],[],[],307.6967,309.6965,309.6966,309.6967,[],[],[],[],[],[],[],,309.6968,309.6969,-0.07718563,-0.390119185,0,0,0,,0,32,32,102,1,1,word,DENSITY,cursive,density_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,309.6982,309.8965,309.8965,310.3964,,,,,,,,,,,,,,4.2292,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,34,1,310.3969,314.6291,z,1,4.2292,,[],[],[],[],[],[],[],314.6291,316.6299,316.6299,317.5806,[],[],[],[],[],[],[],z,317.5807,317.5808,-0.076688316,-0.390119185,0,0,0,,0,33,33,1,1,1,RL,adnicory,cursive,adnicory_c.png,0.9499,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,317.5822,317.78,317.78,318.2797,,,,,,,,,,,,,,6.9705,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,35,0,318.2805,325.2632,z,1,6.9705,,[],[],[],[],[],[],[],325.2633,327.2632,327.2632,327.2634,[],[],[],[],[],[],[],,327.2635,327.2636,-0.076688316,-0.390119185,0,0,0,,0,34,34,53,1,1,TL,dentisy,cursive,dentisy_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,327.265,327.4632,327.4633,327.9631,,,,,,,,,,,,,,1.454,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,36,0,327.9637,329.43,m,1,1.454,,[],[],[],[],[],[],[],329.43,331.43,331.4301,331.4303,[],[],[],[],[],[],[],,331.4304,331.4305,-0.076688316,-0.390119185,0,0,0,,0,35,35,139,1,1,word,REGULAR,print,regular_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,331.4326,331.6299,331.6299,332.13,,,,,,,,,,,,,,3.7749,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,0,332.1307,335.9135,z,1,3.7749,,[],[],[],[],[],[],[],335.9136,337.9132,337.9133,337.9135,[],[],[],[],[],[],[],,337.9136,337.9137,-0.076688316,-0.390119185,0,0,0,,0,36,36,25,1,1,RL,quakity,cursive,quakity_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,337.915,338.1135,338.1136,338.6133,,,,,,,,,,,,,,1.4702,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,38,0,338.6141,340.0966,m,1,1.4702,,[],[],[],[],[],[],[],340.0969,342.0967,342.0968,342.097,[],[],[],[],[],[],[],,342.0971,342.0972,-0.076688316,-0.390119185,0,0,0,,0,37,37,106,1,1,word,ELABORATE,print,elaborate_p.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,342.0985,342.2966,342.2966,342.7967,,,,,,,,,,,,,,4.3316,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,1,342.7974,347.1304,z,1,4.3316,,[],[],[],[],[],[],[],347.1305,349.1301,349.1301,352.7801,[],[],[],[],[],[],[],z,352.7802,352.7806,-0.076688316,-0.390119185,0,0,0,,0,38,38,73,1,1,TL,ronamtic,cursive,ronamtic_c.png,3.6478,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,352.7823,352.9799,352.98,353.48,,,,,,,,,,,,,,3.7872,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,40,0,353.4807,357.2802,m,1,3.7872,,[],[],[],[],[],[],[],357.2803,359.2801,359.2801,359.2804,[],[],[],[],[],[],[],,359.2804,359.2805,-0.076688316,-0.390119185,0,0,0,,0,39,39,104,1,1,word,DOMINANT,cursive,dominant_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,359.282,359.4801,359.4802,359.9801,,,,,,,,,,,,,,4.9789,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,41,0,359.9808,364.9631,z,1,4.9789,,[],[],[],[],[],[],[],364.9631,366.9634,366.9635,366.9637,[],[],[],[],[],[],[],,366.9638,366.9638,-0.076688316,-0.390119185,0,0,0,,0,40,40,64,1,1,TL,orepator,cursive,orepator_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,366.9655,367.1634,367.1635,367.6634,,,,,,,,,,,,,,3.5034,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,42,0,367.6644,371.1801,z,0,3.5034,,[],[],[],[],[],[],[],371.1802,373.1801,373.1802,373.1804,[],[],[],[],[],[],[],,373.1804,373.1805,-0.076688316,-0.390119185,0,0,0,,0,41,41,149,1,1,word,SENATOR,cursive,senator_c.png,,,,,
,,,,32080,001,2025-10-19_12h26.55.434,HW_LDT_1,2024.2.4,MacIntel,59.88023952,,,,,,,,,,,,,,,,,,,,,,373.1819,373.38,373.3801,373.8802,,,,,,,,,,,,,,4.607,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,43,0,373.8808,378.4969,z,1,4.607,,[],[],[],[],[],[],[],378.497,380.4968,380.4969,380.4971,[],[],[],[],[],[],[],,380.4971,380.4972,-0.076441785,-0.390119185,0,0,0,,0,42,42,63,1,1,TL,molibe,cursive,molibe_c.png,,,,,
