counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,key_resp_probe.rt,key_resp_probe.duration,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list3_trials.thisRepN,list3_trials.thisTrialN,list3_trials.thisN,list3_trials.thisIndex,list3_trials.ran,list_id,item_type,string,font,stim_file,break_done_keyboard.rt,break_done_keyboard.duration,End.started,End.stopped
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,290.632,290.829,290.829,291.329,,,,,,,,,,,,,,0.71,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,24,0,291.329,292.052,m,1,0.71,,[],[],[],[],[],[],[],292.053,294.045,294.045,294.046,[],[],[],[],[],[],[],,,,294.046,294.046,0.084615385,-0.383333333,0,0,0,,0,23,23,131,1,3,word,POPULAR,print,popular_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,294.048,294.245,294.245,294.745,,,,,,,,,,,,,,2.396,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,25,0,294.746,297.146,z,1,2.396,,[],[],[],[],[],[],[],297.146,299.145,299.145,299.146,[],[],[],[],[],[],[],,,,299.146,299.146,0.084615385,-0.383333333,0,0,0,,0,24,24,72,1,3,TL,senmitent,print,senmitent_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,299.148,299.345,299.345,299.845,,,,,,,,,,,,,,1.674,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,26,0,299.846,301.534,m,1,1.674,,[],[],[],[],[],[],[],301.534,303.529,303.529,303.529,[],[],[],[],[],[],[],,,,303.529,303.529,0.084615385,-0.383333333,0,0,0,,0,25,25,154,1,3,word,STORAGE,cursive,storage_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,303.531,303.729,303.729,304.229,,,,,,,,,,,,,,0.755,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,27,0,304.229,304.995,m,0,0.755,,[],[],[],[],[],[],[],304.995,306.995,306.995,306.996,[],[],[],[],[],[],[],,,,306.996,306.996,0.084615385,-0.383333333,0,0,0,,0,26,26,47,1,3,TL,elarobate,print,elarobate_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,306.997,307.195,307.195,307.695,,,,,,,,,,,,,,0.919,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,28,0,307.696,308.629,m,1,0.919,,[],[],[],[],[],[],[],308.629,310.629,310.629,310.629,[],[],[],[],[],[],[],,,,310.63,310.63,0.084615385,-0.383333333,0,0,0,,0,27,27,103,1,3,word,DISPUTE,print,dispute_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,310.632,310.829,310.829,311.329,,,,,,,,,,,,,,1.924,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,29,0,311.329,313.262,z,1,1.924,,[],[],[],[],[],[],[],313.262,315.262,315.262,315.262,[],[],[],[],[],[],[],,,,315.263,315.263,0.084615385,-0.383333333,0,0,0,,0,28,28,71,1,3,TL,sanile,cursive,sanile_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,315.265,315.462,315.462,315.962,,,,,,,,,,,,,,2.421,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,30,0,315.963,318.395,z,0,2.421,,[],[],[],[],[],[],[],318.395,320.395,320.395,320.396,[],[],[],[],[],[],[],,,,320.396,320.396,0.084615385,-0.383333333,0,0,0,,0,29,29,90,1,3,word,CAPITAL,cursive,capital_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,320.397,320.595,320.595,321.095,,,,,,,,,,,,,,0.739,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,31,0,321.096,321.845,m,1,0.739,,[],[],[],[],[],[],[],321.845,323.845,323.845,323.846,[],[],[],[],[],[],[],,,,323.846,323.847,0.084615385,-0.383333333,0,0,0,,0,30,30,155,1,3,word,STRATEGY,print,strategy_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,323.848,324.045,324.045,324.545,,,,,,,,,,,,,,1.996,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,32,0,324.546,326.546,z,1,1.996,,[],[],[],[],[],[],[],326.546,328.545,328.545,328.546,[],[],[],[],[],[],[],,,,328.546,328.546,0.084615385,-0.383333333,0,0,0,,0,31,31,56,1,3,TL,meromy,print,meromy_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,328.548,328.745,328.745,329.245,,,,,,,,,,,,,,2.308,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,33,0,329.246,331.562,z,1,2.308,,[],[],[],[],[],[],[],331.562,333.562,333.562,333.563,[],[],[],[],[],[],[],,,,333.563,333.563,0.084615385,-0.383333333,0,0,0,,0,32,32,11,1,3,RL,ebiwent,cursive,ebiwent_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,333.564,333.762,333.762,334.262,,,,,,,,,,,,,,1.407,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,34,0,334.262,335.679,m,1,1.407,,[],[],[],[],[],[],[],335.679,337.679,337.679,337.679,[],[],[],[],[],[],[],,,,337.679,337.679,0.084615385,-0.383333333,0,0,0,,0,33,33,150,1,3,word,SENTIMENT,print,sentiment_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,337.681,337.879,337.879,338.378,,,,,,,,,,,,,,0.96,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,35,0,338.379,339.353,m,1,0.96,,[],[],[],[],[],[],[],339.353,341.345,341.345,341.346,[],[],[],[],[],[],[],,,,341.346,341.346,0.084615385,-0.383333333,0,0,0,,0,34,34,156,1,3,word,TRIBUTE,print,tribute_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,341.347,341.545,341.545,342.045,,,,,,,,,,,,,,3.573,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,36,0,342.046,345.628,z,1,3.573,,[],[],[],[],[],[],[],345.629,347.628,347.629,347.629,[],[],[],[],[],[],[],,,,347.629,347.629,0.084615385,-0.383333333,0,0,0,,0,35,35,6,1,3,RL,cenesony,cursive,cenesony_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,347.631,347.829,347.829,348.328,,,,,,,,,,,,,,0.874,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,37,1,348.329,349.212,z,1,0.874,,[],[],[],[],[],[],[],349.212,351.212,351.212,354.012,[],[],[],[],[],[],[],z,2.791,,354.012,354.012,0.084615385,-0.383333333,0,0,0,,0,36,36,10,1,3,RL,efibor,print,efibor_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,354.013,354.211,354.211,354.712,,,,,,,,,,,,,,1.088,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,38,0,354.712,355.812,m,1,1.088,,[],[],[],[],[],[],[],355.812,357.812,357.812,357.812,[],[],[],[],[],[],[],,,,357.812,357.812,0.084615385,-0.383333333,0,0,0,,0,37,37,152,1,3,word,SPECIMEN,print,specimen_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,357.813,358.012,358.012,358.512,,,,,,,,,,,,,,0.978,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,39,0,358.512,359.495,z,1,0.978,,[],[],[],[],[],[],[],359.495,361.495,361.495,361.496,[],[],[],[],[],[],[],,,,361.496,361.496,0.084615385,-0.383333333,0,0,0,,0,38,38,50,1,3,TL,lirebal,print,lirebal_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,361.498,361.695,361.695,362.195,,,,,,,,,,,,,,1.104,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,40,0,362.196,363.312,z,1,1.104,,[],[],[],[],[],[],[],363.312,365.312,365.312,365.312,[],[],[],[],[],[],[],,,,365.312,365.313,0.084615385,-0.383333333,0,0,0,,0,39,39,9,1,3,RL,docirant,print,docirant_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,365.314,365.512,365.512,366.011,,,,,,,,,,,,,,1.323,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,41,0,366.012,367.345,m,1,1.323,,[],[],[],[],[],[],[],367.345,369.345,369.345,369.346,[],[],[],[],[],[],[],,,,369.346,369.346,0.084615385,-0.383333333,0,0,0,,0,40,40,85,1,3,word,BENEFIT,print,benefit_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,369.347,369.545,369.545,370.045,,,,,,,,,,,,,,1.941,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,42,0,370.045,371.995,z,1,1.941,,[],[],[],[],[],[],[],371.995,373.995,373.995,373.996,[],[],[],[],[],[],[],,,,373.996,373.996,0.084615385,-0.383333333,0,0,0,,0,41,41,15,1,3,RL,mifikary,cursive,mifikary_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,373.997,374.195,374.195,374.695,,,,,,,,,,,,,,1.042,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,43,0,374.696,375.745,m,1,1.042,,[],[],[],[],[],[],[],375.745,377.745,377.745,377.746,[],[],[],[],[],[],[],,,,377.746,377.746,0.084615385,-0.383333333,0,0,0,,0,42,42,115,1,3,word,LOGICAL,cursive,logical_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,377.748,377.945,377.945,378.445,,,,,,,,,,,,,,1.141,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,44,1,378.445,379.595,z,1,1.141,,[],[],[],[],[],[],[],379.595,381.594,381.594,382.835,[],[],[],[],[],[],[],m,1.229,,382.835,382.835,0.084615385,-0.383333333,0,0,0,,0,43,43,26,1,3,RL,repifion,print,repifion_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,382.836,383.028,383.028,383.528,,,,,,,,,,,,,,2.93,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,45,0,383.529,386.462,z,1,2.93,,[],[],[],[],[],[],[],386.462,388.462,388.462,388.462,[],[],[],[],[],[],[],,,,388.462,388.462,0.084615385,-0.383333333,0,0,0,,0,44,44,52,1,3,TL,locigal,cursive,locigal_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,388.464,388.662,388.662,389.162,,,,,,,,,,,,,,0.774,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,46,1,389.162,389.945,m,1,0.774,,[],[],[],[],[],[],[],389.945,391.945,391.945,394.511,[],[],[],[],[],[],[],m,2.559,,394.512,394.512,0.084615385,-0.383333333,0,0,0,,0,45,45,125,1,3,word,OPERATOR,print,operator_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,394.513,394.712,394.712,395.212,,,,,,,,,,,,,,3.676,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,47,0,395.212,398.895,m,1,3.676,,[],[],[],[],[],[],[],398.895,400.895,400.895,400.895,[],[],[],[],[],[],[],,,,400.895,400.896,0.084615385,-0.383333333,0,0,0,,0,46,46,117,1,3,word,MARINE,cursive,marine_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,400.897,401.095,401.095,401.595,,,,,,,,,,,,,,1.078,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,48,0,401.596,402.686,m,1,1.078,,[],[],[],[],[],[],[],402.686,404.678,404.678,404.679,[],[],[],[],[],[],[],,,,404.679,404.679,0.084615385,-0.383333333,0,0,0,,0,47,47,112,1,3,word,LIBERAL,print,liberal_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,404.68,404.878,404.878,405.378,,,,,,,,,,,,,,1.588,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,49,0,405.379,406.978,z,1,1.588,,[],[],[],[],[],[],[],406.978,408.978,408.978,408.979,[],[],[],[],[],[],[],,,,408.979,408.979,0.084615385,-0.383333333,0,0,0,,0,48,48,44,1,3,TL,decilate,print,decilate_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,408.98,409.178,409.178,409.678,,,,,,,,,,,,,,1.762,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,50,0,409.679,411.445,z,1,1.762,,[],[],[],[],[],[],[],411.445,413.445,413.445,413.445,[],[],[],[],[],[],[],,,,413.445,413.446,0.084615385,-0.383333333,0,0,0,,0,49,49,78,1,3,TL,vecolity,cursive,vecolity_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,413.447,413.645,413.645,414.145,,,,,,,,,,,,,,1.09,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,51,0,414.146,415.245,m,1,1.09,,[],[],[],[],[],[],[],415.245,417.245,417.245,417.245,[],[],[],[],[],[],[],,,,417.245,417.246,0.084615385,-0.383333333,0,0,0,,0,50,50,124,1,3,word,NUMERICAL,print,numerical_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,417.247,417.445,417.445,417.945,,,,,,,,,,,,,,0.629,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,52,1,417.946,418.585,m,1,0.629,,[],[],[],[],[],[],[],418.585,420.578,420.578,422.778,[],[],[],[],[],[],[],z,2.192,,422.778,422.779,0.084615385,-0.383333333,0,0,0,,0,51,51,94,1,3,word,CLINICAL,print,clinical_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,422.78,422.978,422.978,423.478,,,,,,,,,,,,,,1.388,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,53,0,423.479,424.878,m,1,1.388,,[],[],[],[],[],[],[],424.878,426.877,426.877,426.878,[],[],[],[],[],[],[],,,,426.878,426.878,0.084615385,-0.383333333,0,0,0,,0,52,52,134,1,3,word,QUALIFY,print,qualify_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,426.879,427.078,427.078,427.578,,,,,,,,,,,,,,2.171,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,54,0,427.579,429.762,z,0,2.171,,[],[],[],[],[],[],[],429.762,431.762,431.762,431.762,[],[],[],[],[],[],[],,,,431.762,431.762,0.084615385,-0.383333333,0,0,0,,0,53,53,120,1,3,word,MILITARY,cursive,military_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,431.764,431.962,431.962,432.462,,,,,,,,,,,,,,0.841,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,55,0,432.462,433.312,z,1,0.841,,[],[],[],[],[],[],[],433.312,435.312,435.312,435.312,[],[],[],[],[],[],[],,,,435.312,435.312,0.084615385,-0.383333333,0,0,0,,0,54,54,23,1,3,RL,quakity,print,quakity_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,435.314,435.512,435.512,436.012,,,,,,,,,,,,,,0.889,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,56,0,436.012,436.912,m,1,0.889,,[],[],[],[],[],[],[],436.912,438.912,438.912,438.912,[],[],[],[],[],[],[],,,,438.912,438.912,0.084615385,-0.383333333,0,0,0,,0,55,55,133,1,3,word,PROVIDE,print,provide_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,438.913,439.112,439.112,439.612,,,,,,,,,,,,,,3.887,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,57,0,439.612,443.512,z,0,3.887,,[],[],[],[],[],[],[],443.512,445.511,445.511,445.512,[],[],[],[],[],[],[],,,,445.512,445.512,0.084615385,-0.383333333,0,0,0,,0,56,56,92,1,3,word,CATEGORY,cursive,category_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,445.514,445.712,445.712,446.212,,,,,,,,,,,,,,5.42,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,58,0,446.212,451.644,z,0,5.42,,[],[],[],[],[],[],[],451.645,453.645,453.645,453.645,[],[],[],[],[],[],[],,,,453.646,453.646,0.084615385,-0.383333333,0,0,0,,0,57,57,108,1,3,word,FORTUNE,cursive,fortune_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,453.647,453.845,453.845,454.345,,,,,,,,,,,,,,1.445,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,59,0,454.345,455.795,z,1,1.445,,[],[],[],[],[],[],[],455.795,457.795,457.795,457.795,[],[],[],[],[],[],[],,,,457.795,457.796,0.084615385,-0.383333333,0,0,0,,0,58,58,22,1,3,RL,procogal,print,procogal_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,457.797,457.995,457.995,458.494,,,,,,,,,,,,,,0.905,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,60,0,458.494,459.411,m,1,0.905,,[],[],[],[],[],[],[],459.411,461.411,461.411,461.412,[],[],[],[],[],[],[],,,,461.412,461.412,0.084615385,-0.383333333,0,0,0,,0,59,59,106,1,3,word,ELABORATE,print,elaborate_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,461.413,461.611,461.611,462.111,,,,,,,,,,,,,,0.871,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,61,0,462.112,462.995,m,1,0.871,,[],[],[],[],[],[],[],462.995,464.995,464.995,464.995,[],[],[],[],[],[],[],,,,464.995,464.995,0.084615385,-0.383333333,0,0,0,,0,60,60,119,1,3,word,MEMORY,print,memory_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,464.997,465.194,465.194,465.694,,,,,,,,,,,,,,4.474,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,62,0,465.695,470.178,z,1,4.474,,[],[],[],[],[],[],[],470.178,472.178,472.178,472.179,[],[],[],[],[],[],[],,,,472.179,472.179,0.084615385,-0.383333333,0,0,0,,0,61,61,48,1,3,TL,grafetul,cursive,grafetul_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,472.181,472.378,472.378,472.878,,,,,,,,,,,,,,5.34,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,63,0,472.879,478.228,z,1,5.34,,[],[],[],[],[],[],[],478.228,480.228,480.228,480.228,[],[],[],[],[],[],[],,,,480.229,480.229,0.084615385,-0.383333333,0,0,0,,0,62,62,66,1,3,TL,retalive,cursive,retalive_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,480.23,480.428,480.428,480.928,,,,,,,,,,,,,,0.938,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,64,1,480.929,481.878,z,1,0.938,,[],[],[],[],[],[],[],481.878,483.878,483.878,490.895,[],[],[],[],[],[],[],z,7.009,,490.895,490.895,0.084615385,-0.383333333,0,0,0,,0,63,63,18,1,3,RL,onegator,print,onegator_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,490.896,491.095,491.095,491.595,,,,,,,,,,,,,,1.44,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,65,0,491.595,493.045,m,1,1.44,,[],[],[],[],[],[],[],493.045,495.045,495.045,495.045,[],[],[],[],[],[],[],,,,495.045,495.046,0.084615385,-0.383333333,0,0,0,,0,64,64,143,1,3,word,REMOVAL,cursive,removal_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,495.047,495.245,495.245,495.745,,,,,,,,,,,,,,2.36,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,66,0,495.745,498.111,z,1,2.36,,[],[],[],[],[],[],[],498.112,500.111,500.111,500.112,[],[],[],[],[],[],[],,,,500.112,500.112,0.084615385,-0.383333333,0,0,0,,0,65,65,41,1,3,TL,crinimal,print,crinimal_p.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,500.113,500.311,500.311,500.811,,,,,,,,,,,,,,2.688,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,67,1,500.812,503.511,z,1,2.688,,[],[],[],[],[],[],[],503.511,505.511,505.512,506.911,[],[],[],[],[],[],[],z,1.392,,506.912,506.912,0.084615385,-0.383333333,0,0,0,,0,66,66,14,1,3,RL,lofase,cursive,lofase_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,506.913,507.111,507.112,507.611,,,,,,,,,,,,,,1.274,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,68,0,507.612,508.895,m,1,1.274,,[],[],[],[],[],[],[],508.895,510.895,510.895,510.895,[],[],[],[],[],[],[],,,,510.896,510.896,0.084615385,-0.383333333,0,0,0,,0,67,67,93,1,3,word,CEREMONY,cursive,ceremony_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,510.898,511.095,511.095,511.595,,,,,,,,,,,,,,2.913,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,69,0,511.595,514.512,z,1,2.913,,[],[],[],[],[],[],[],514.512,516.511,516.511,516.512,[],[],[],[],[],[],[],,,,516.512,516.512,0.084615385,-0.383333333,0,0,0,,0,68,68,19,1,3,RL,opcifal,cursive,opcifal_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,516.514,516.711,516.711,517.211,,,,,,,,,,,,,,1.777,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,70,0,517.212,518.995,z,1,1.777,,[],[],[],[],[],[],[],518.995,520.995,520.995,520.995,[],[],[],[],[],[],[],,,,520.995,520.995,0.084615385,-0.383333333,0,0,0,,0,69,69,42,1,3,TL,detabe,cursive,detabe_c.png,,,,
,,,,32141,001,2025-12-01_16h04.27.708,HW_LDT_1,2024.2.4,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,520.997,521.194,521.194,521.695,,,,,,,,,,,,,,4.09,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,71,0,521.695,525.795,z,1,4.09,,[],[],[],[],[],[],[],525.795,527.795,527.795,527.795,[],[],[],[],[],[],[],,,,527.795,527.796,0.084615385,-0.383333333,0,0,0,,0,70,70,5,1,3,RL,capefory,cursive,capefory_c.png,,,,
