counterbalance_lists.group,counterbalance_lists.remaining,get_list.started,get_list.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,Instructions.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,start_instr.thisRepN,start_instr.thisTrialN,start_instr.thisN,start_instr.thisIndex,start_instr.ran,pageN,phase,instruct_text,has_image,instruct_image,showProgress.started,showProgress.stopped,fix.started,fix.stopped,prac.started,prac.stopped,response.keys,response.corr,response.rt,response.duration,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,feedback.started,feedback.stopped,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,TrialID,StimulusType,Condition,PrimeDuration,Prime,Target,corrAns,Instructions_expt.started,Instructions_expt.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,instr_done_touch_3.x,instr_done_touch_3.y,instr_done_touch_3.leftButton,instr_done_touch_3.midButton,instr_done_touch_3.rightButton,instr_experiment.thisRepN,instr_experiment.thisTrialN,instr_experiment.thisN,instr_experiment.thisIndex,instr_experiment.ran,trialID,flag,maintask.started,maintask.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,targ_click.x,targ_click.y,targ_click.leftButton,targ_click.midButton,targ_click.rightButton,targ_click.time,targ_click.clicked_name,ITI.started,ITI.stopped,probe.started,probe.stopped,click_probe.x,click_probe.y,click_probe.leftButton,click_probe.midButton,click_probe.rightButton,click_probe.time,click_probe.clicked_name,key_resp_probe.keys,Break.started,Break.stopped,break_done_touch.x,break_done_touch.y,break_done_touch.leftButton,break_done_touch.midButton,break_done_touch.rightButton,break_done_keyboard.keys,list4_trials.thisRepN,list4_trials.thisTrialN,list4_trials.thisN,list4_trials.thisIndex,list4_trials.ran,list_id,item_type,string,font,stim_file,key_resp_probe.rt,key_resp_probe.duration,break_done_touch.clicked_name,End.started,End.stopped
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,47.522,47.7204,47.7204,48.2203,48.2214,49.4539,z,1,1.2109,,[],[],[],[],[],[],[],1.2109,1,49.4541,49.9537,0,10,10,12,1,1013,NW,UN,33,adveil,SPRINY,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,49.9553,50.1537,50.1538,50.6537,50.6546,51.4705,z,1,0.7907,,[],[],[],[],[],[],[],0.7907,1,51.4707,51.9707,0,11,11,8,1,1009,NW,"ID",33,aslert,ASLERT,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,51.972,52.1704,52.1704,52.6704,52.6712,54.6371,m,1,1.9443,,[],[],[],[],[],[],[],1.9443,1,54.6372,55.1371,0,12,12,2,1,1003,WORD,"ID",16,almond,ALMOND,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,55.1384,55.3371,55.3372,55.8361,55.837,56.7705,z,1,0.9081,,[],[],[],[],[],[],[],0.9081,1,56.7706,57.2705,0,13,13,13,1,1014,NW,UN,33,winfer,ROUPET,z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,57.2718,57.4703,57.4704,57.9704,57.9714,58.9863,m,1,1.0056,,[],[],[],[],[],[],[],1.0056,1,58.9865,59.487,0,14,14,0,1,1001,WORD,"ID",33,utopia,UTOPIA,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,59.4884,59.687,59.687,60.1862,60.1872,61.2371,m,1,1.0229,,[],[],[],[],[],[],[],1.0229,1,61.2373,61.737,0,15,15,4,1,1005,WORD,UN,33,abound,SQUEAK,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,1,end_of_practice,"You have completed the practice trials. During the experimental trials, you will not receive feedback. On some trials you will be asked to report whether the item you just saw was in cursive or print. 
Before you begin, please ensure that you are in a comfortable and quiet location and will not be disturbed for about 15 minutes, as we cannot use your data if you do not complete all the trials. 
 When you are ready to start the experimental trials, please press space or touch the button below.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7423,64.2042,space,2.4415,,-0.02808919,-0.366599187,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,64.2223,64.4037,64.4038,64.9035,,,,,,,,,,,,,,3.2693,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,1,0,64.9048,68.1873,m,1,3.2693,,[],[],[],[],[],[],[],68.1876,70.1872,70.1875,70.191,[],[],[],[],[],[],[],,70.1911,70.1927,-0.02808919,-0.366599187,0,0,0,,0,0,0,139,1,4,word,REGULAR,cursive,regular_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,70.1935,70.387,70.3871,70.8866,,,,,,,,,,,,,,2.9725,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,2,0,70.8872,73.8706,m,1,2.9725,,[],[],[],[],[],[],[],73.8707,75.8702,75.8702,75.8705,[],[],[],[],[],[],[],,75.8706,75.8707,-0.02808919,-0.366599187,0,0,0,,0,1,1,88,1,4,word,CAMERA,print,camera_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,75.872,76.0702,76.0703,76.5701,,,,,,,,,,,,,,0.771,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,3,0,76.5707,77.3536,m,0,0.771,,[],[],[],[],[],[],[],77.3537,79.3535,79.3536,79.3538,[],[],[],[],[],[],[],,79.3539,79.3541,-0.02808919,-0.366599187,0,0,0,,0,2,2,47,1,4,RL,stopave,print,stopave_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,79.3552,79.5535,79.5535,80.0534,,,,,,,,,,,,,,0.7473,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,4,0,80.0542,80.8035,m,1,0.7473,,[],[],[],[],[],[],[],80.8036,82.8035,82.8036,82.8038,[],[],[],[],[],[],[],,82.8038,82.804,-0.02808919,-0.366599187,0,0,0,,0,3,3,125,1,4,word,OPERATOR,print,operator_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,82.8052,83.0034,83.0035,83.5028,,,,,,,,,,,,,,1.1379,0,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,5,0,83.5035,84.6536,m,0,1.1379,,[],[],[],[],[],[],[],84.6536,86.6535,86.6536,86.6539,[],[],[],[],[],[],[],,86.654,86.6541,-0.02808919,-0.366599187,0,0,0,,0,4,4,18,1,4,RL,disluge,print,disluge_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,86.6552,86.8534,86.8535,87.3527,,,,,,,,,,,,,,0.8151,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,6,0,87.3533,88.1701,m,1,0.8151,,[],[],[],[],[],[],[],88.1702,90.17,90.1702,90.1706,[],[],[],[],[],[],[],,90.1707,90.1708,-0.02808919,-0.366599187,0,0,0,,0,5,5,147,1,4,word,ROMANTIC,print,romantic_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,90.1721,90.37,90.3701,90.87,,,,,,,,,,,,,,1.029,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,7,0,90.8707,91.9025,z,0,1.029,,[],[],[],[],[],[],[],91.9026,93.9033,93.9035,93.9038,[],[],[],[],[],[],[],,93.9038,93.904,-0.02808919,-0.366599187,0,0,0,,0,6,6,113,1,4,word,LITERAL,cursive,literal_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,93.9051,94.1034,94.1034,94.6033,,,,,,,,,,,,,,2.2305,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,8,0,94.6039,96.8367,z,1,2.2305,,[],[],[],[],[],[],[],96.8369,98.8367,98.8368,98.837,[],[],[],[],[],[],[],,98.837,98.8372,-0.02808919,-0.366599187,0,0,0,,0,7,7,69,1,4,TL,quafily,print,quafily_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,98.8385,99.0366,99.0368,99.5362,,,,,,,,,,,,,,7.4213,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,9,0,99.5369,106.97,z,1,7.4213,,[],[],[],[],[],[],[],106.9702,108.97,108.97,108.9703,[],[],[],[],[],[],[],,108.9703,108.9705,-0.02808919,-0.366599187,0,0,0,,0,8,8,79,1,4,TL,tritube,print,tritube_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,108.9715,109.1699,109.17,109.6698,,,,,,,,,,,,,,10.7544,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,10,0,109.6705,120.4365,z,1,10.7544,,[],[],[],[],[],[],[],120.4367,122.4364,122.4364,122.4368,[],[],[],[],[],[],[],,122.4369,122.437,-0.02808919,-0.366599187,0,0,0,,0,9,9,35,1,4,RL,probice,cursive,probice_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,122.4383,122.6363,122.6364,123.1364,,,,,,,,,,,,,,2.5535,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,11,0,123.137,125.7031,z,1,2.5535,,[],[],[],[],[],[],[],125.7033,127.7023,127.7024,127.7027,[],[],[],[],[],[],[],,127.7027,127.7028,-0.02808919,-0.366599187,0,0,0,,0,10,10,52,1,4,TL,cagetory,cursive,cagetory_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,127.7038,127.903,127.9031,128.4021,,,,,,,,,,,,,,0.6733,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,12,0,128.4025,129.0865,m,1,0.6733,,[],[],[],[],[],[],[],129.0866,131.0864,131.0864,131.0867,[],[],[],[],[],[],[],,131.0867,131.0869,-0.02808919,-0.366599187,0,0,0,,0,11,11,117,1,4,word,MARINE,print,marine_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,131.0881,131.2864,131.2864,131.7855,,,,,,,,,,,,,,0.8389,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,13,1,131.786,132.6364,z,0,0.8389,,[],[],[],[],[],[],[],132.6365,134.6363,134.6364,143.6865,[],[],[],[],[],[],[],z,143.6866,143.6868,-0.02808919,-0.366599187,0,0,0,,0,12,12,87,1,4,word,CAFETERIA,cursive,cafeteria_c.png,9.0385,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,143.6881,143.8863,143.8863,144.3861,,,,,,,,,,,,,,1.7074,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,14,0,144.3867,146.1028,z,1,1.7074,,[],[],[],[],[],[],[],146.1029,148.1029,148.1029,148.1031,[],[],[],[],[],[],[],,148.1031,148.1033,-0.02808919,-0.366599187,0,0,0,,0,13,13,11,1,4,RL,clisimal,print,clisimal_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,148.1045,148.3029,148.3031,148.8028,,,,,,,,,,,,,,1.2209,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,15,0,148.8035,150.0362,z,1,1.2209,,[],[],[],[],[],[],[],150.0363,152.0361,152.0361,152.0363,[],[],[],[],[],[],[],,152.0364,152.0365,-0.02808919,-0.366599187,0,0,0,,0,14,14,4,1,4,RL,betemit,cursive,betemit_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,152.0376,152.2362,152.2363,152.7361,,,,,,,,,,,,,,1.1573,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,16,0,152.7369,153.9028,m,1,1.1573,,[],[],[],[],[],[],[],153.903,155.9028,155.9028,155.9031,[],[],[],[],[],[],[],,155.9032,155.9033,-0.02808919,-0.366599187,0,0,0,,0,15,15,152,1,4,word,SPECIMEN,cursive,specimen_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,155.9045,156.1028,156.1029,156.6027,,,,,,,,,,,,,,2.0545,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,17,0,156.6034,158.6696,z,1,2.0545,,[],[],[],[],[],[],[],158.6697,160.6695,160.6695,160.6698,[],[],[],[],[],[],[],,160.6698,160.6699,-0.02808919,-0.366599187,0,0,0,,0,16,16,73,1,4,TL,regilion,print,regilion_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,160.6713,160.8694,160.8694,161.3694,,,,,,,,,,,,,,3.7044,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,18,0,161.3699,165.0861,z,1,3.7044,,[],[],[],[],[],[],[],165.0862,167.0861,167.0861,167.0863,[],[],[],[],[],[],[],,167.0863,167.0865,-0.02808919,-0.366599187,0,0,0,,0,17,17,2,1,4,RL,asiral,cursive,asiral_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,167.0878,167.286,167.286,167.786,,,,,,,,,,,,,,1.5208,0,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,19,0,167.7866,169.3194,z,0,1.5208,,[],[],[],[],[],[],[],169.3195,171.3194,171.3194,171.3196,[],[],[],[],[],[],[],,171.3197,171.3198,-0.02808919,-0.366599187,0,0,0,,0,18,18,108,1,4,word,FORTUNE,cursive,fortune_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,171.3213,171.5192,171.5193,172.0195,,,,,,,,,,,,,,2.756,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,20,0,172.0201,174.7861,z,1,2.756,,[],[],[],[],[],[],[],174.7862,176.7859,176.786,176.7862,[],[],[],[],[],[],[],,176.7862,176.7864,-0.02808919,-0.366599187,0,0,0,,0,19,19,61,1,4,TL,lotace,cursive,lotace_c.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,176.7876,176.9859,176.9859,177.4859,,,,,,,,,,,,,,2.4713,1,,,,,,,,,,,,,,z,,,,,,,,,,,,,,,,21,0,177.4865,179.9683,z,1,2.4713,,[],[],[],[],[],[],[],179.9685,181.9682,181.9682,181.9684,[],[],[],[],[],[],[],,181.9684,181.9685,-0.02808919,-0.366599187,0,0,0,,0,20,20,65,1,4,TL,orepator,print,orepator_p.png,,,,,
,,,,32113,001,2025-12-01_21h28.40.626,HW_LDT_1,2024.2.4,MacIntel,56.49717514,,,,,,,,,,,,,,,,,,,,,181.9695,182.1686,182.1686,182.6692,,,,,,,,,,,,,,1.7239,1,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,22,1,182.6698,184.4016,m,1,1.7239,,[],[],[],[],[],[],[],184.4016,186.4016,186.4017,188.6693,[],[],[],[],[],[],[],z,188.6694,188.6695,-0.02808919,-0.366599187,0,0,0,,0,21,21,98,1,4,word,CRIMINAL,cursive,criminal_c.png,2.2562,,,,
